,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
2922,ref-Sifra.8.04-00.16.62-ref-Sifra.8.04-00.16.77,ref-y.03.05.2.00.312-ref-y.03.05.2.00.327,382086,382158,57839,57853,ref-Sifra.8.4-00.16.62,ref-Sifra.8.4-00.16.77,2554804,2554872,388180,388193,ref-y.3.5.2..312,ref-y.3.5.2..327,פטרה אינו חייב בה שכן היא כותבת לו ואחראין די אייתין לי עלך מן קדמת דנא ,פטר' אינו חייב בה שכן הוא כותב לה ואחרן די אתיין לי עלך מן קדמת דנא ,16,16,2922,4628,0.1111111111111111,0.0821917808219178,0.1111111111111111
2924,ref-sifra.8.05-00.3.2-ref-sifra.8.05-00.3.11,ref-y.04.05.2.00.561-ref-y.04.05.2.00.566,382348,382394,57889,57895,ref-sifra.8.5-00.3.2,ref-sifra.8.5-00.3.11,3238876,3238915,493517,493522,ref-y.4.5.2..561,ref-y.4.5.2..566,עד שיכבשו מנין אתה אומר כבשו אבל לא חלקו חלקו ,עד שכיבשו וחילקו כיון שכיבשו וחילקו ,10,6,2924,6174,0.5869565217391305,0.4528301886792453,0.4782608695652174
2925,ref-Sifra.8.05-00.6.10-ref-Sifra.8.05-00.6.20,ref-y.02.12.3.00.534-ref-y.02.12.3.00.552,382949,383018,57982,57992,ref-Sifra.8.5-00.6.10,ref-Sifra.8.5-00.6.20,1985310,1985397,303716,303728,ref-y.2.12.3..534,ref-y.2.12.3..552,מטמאים בנגעים וכשם שאין אחוזתם מטמאים בנגעים כך אין בגדיהם מטמאים ,לטמא את הכוס כשם שאין משקה מיטמא מן היד לטמא את הכוס כך אין משקה מיטמא מן היד לטמא ,11,19,2925,3567,0.6385542168674698,0.5673076923076923,0.5421686746987951
2927,ref-Sifra.8.05-00.6.10-ref-Sifra.8.05-00.6.20,ref-y.02.12.3.00.644-ref-y.02.12.3.00.661,382949,383018,57982,57992,ref-Sifra.8.5-00.6.10,ref-Sifra.8.5-00.6.20,1985852,1985938,303802,303814,ref-y.2.12.3..644,ref-y.2.12.3..661,מטמאים בנגעים וכשם שאין אחוזתם מטמאים בנגעים כך אין בגדיהם מטמאים ,לטמא את היד וכשם שאין משקה מיטמא מן הכוס לטמא היד כך אין משקה מיטמא מן הכוס לטמא ,11,18,2927,3572,0.6049382716049383,0.5588235294117647,0.5185185185185185
2929,ref-Sifra.8.05-00.7.43-ref-Sifra.8.05-00.7.49,ref-y.02.05.8.00.1221-ref-y.02.05.8.00.1228,383238,383280,58032,58038,ref-Sifra.8.5-00.7.43,ref-Sifra.8.5-00.7.49,1532848,1532894,233243,233250,ref-y.2.5.8..1221,ref-y.2.5.8..1228,שנאמר השמר בנגע הצרעת לשמור מאד ולעשות ,שאמרתי לך השמר בנגע הצרעת לשמור מאד ולעשות ,7,8,2929,2772,0.13953488372093023,0.13636363636363635,0.11627906976744186
2931,ref-Sifra.8.05-00.7.44-ref-Sifra.8.05-00.7.49,ref-y.03.03.3.00.1817-ref-y.03.03.3.00.1822,383245,383280,58033,58038,ref-Sifra.8.5-00.7.44,ref-Sifra.8.5-00.7.49,2374515,2374550,361031,361036,ref-y.3.3.3..1817,ref-y.3.3.3..1822,השמר בנגע הצרעת לשמור מאד ולעשות ,השמר בנגע הצרעת לשמור מאד ולעשות ,6,6,2931,4396,0.0,0.0,0.0
2933,ref-Sifra.8.06-00.9.20-ref-Sifra.8.06-00.9.27,ref-y.02.12.2.00.718-ref-y.02.12.2.00.731,386432,386467,58570,58577,ref-Sifra.8.6-00.9.20,ref-Sifra.8.6-00.9.27,1959048,1959122,299496,299509,ref-y.2.12.2..718,ref-y.2.12.2..731,נגע נאמר כאן נגע ונאמר להלן נגע מה ,מה ריחוף שנאמר להלן נוגע ואינו נוגע אף ריחוף שנאמר כאן נוגע ואינו נוגע ,8,14,2933,3556,0.6619718309859155,0.5070422535211268,0.647887323943662
2934,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.01.01.1.00.2633-ref-y.01.01.1.00.2642,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,13806,13856,2206,2215,ref-y.1.1.1..2633,ref-y.1.1.1..2642,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן לילה ונאמר להלן לילה מה לילה שנאמר להלן ,10,10,2934,11,0.30612244897959184,0.3620689655172413,0.2857142857142857
2936,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.01.02.1.00.2525-ref-y.01.02.1.00.2534,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,203767,203820,32077,32086,ref-y.1.2.1..2525,ref-y.1.2.1..2534,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן רדיפה ונאמר להלן רדיפה מה רדיפה שנאמר להלן ,10,10,2936,163,0.34615384615384615,0.39344262295081966,0.3269230769230769
2938,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.01.02.3.00.939-ref-y.01.02.3.00.950,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,230122,230182,36392,36401,ref-y.1.2.3..939,ref-y.1.2.3..950,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן שדך ונאמר להלן ושכחת עומר בשדה מה שדה שנאמר להלן ,10,12,2938,273,0.39655172413793105,0.4,0.3793103448275862
2940,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.01.04.8.00.59-ref-y.01.04.8.00.71,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,408174,408232,63596,63608,ref-y.1.4.8..59,ref-y.1.4.8..71,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן פן תקדש ונאמר להלן פן תוקדש בו מה פן האמור להלן ,10,13,2940,409,0.3684210526315789,0.43939393939393945,0.3508771929824561
2942,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.01.04.8.00.83-ref-y.01.04.8.00.97,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,408292,408365,63618,63631,ref-y.1.4.8..83,ref-y.1.4.8..97,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן פן תקדש ונאמר להלן ולא יהיה קדש מבני ישראל מה קדש שנאמר להלן ,10,15,2942,471,0.5,0.49350649350649356,0.4857142857142857
2944,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.01.07.2.00.1952-ref-y.01.07.2.00.1967,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,655061,655142,100831,100845,ref-y.1.7.2..1952,ref-y.1.7.2..1967,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן נפשו ונאמר להלן נפשו דכתיב ואליו הוא נושא את נפשו מה נפשו האמורה להלן ,10,16,2944,718,0.4936708860759494,0.5294117647058824,0.4936708860759494
2946,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.01.09.2.00.858-ref-y.01.09.2.00.869,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,767616,767671,117130,117141,ref-y.1.9.2..858,ref-y.1.9.2..869,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן חלה ונאמר להלן חלת לחם שמן מה חלה שנאמר להלן ,10,12,2946,906,0.37037037037037035,0.4126984126984127,0.35185185185185186
2948,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.01.11.2.00.1670-ref-y.01.11.2.00.1679,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,860039,860089,130316,130325,ref-y.1.11.2..1670,ref-y.1.11.2..1679,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה שנאמר להלן ,10,10,2948,1075,0.30612244897959184,0.3620689655172413,0.2857142857142857
2950,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.02.01.7.00.2621-ref-y.02.01.7.00.2635,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,981797,981869,148934,148948,ref-y.2.1.7..2621,ref-y.2.1.7..2635,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן דודתו ונאמר להלן או דודו או בן דודו יגאלנו מה דודו שנאמר להלן ,10,15,2950,1289,0.5070422535211268,0.5,0.49295774647887325
2952,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.02.02.4.00.47-ref-y.02.02.4.00.58,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,1135952,1136011,171844,171855,ref-y.2.2.4..47,ref-y.2.2.4..58,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן מקום ונא' להלן ושמתי לך מקום מה מקום שנאמר להלן ,10,12,2952,1422,0.45614035087719296,0.4626865671641791,0.42105263157894735
2954,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.02.03.5.00.39-ref-y.02.03.5.00.51,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,1265252,1265323,191225,191237,ref-y.2.3.5..39,ref-y.2.3.5..51,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן בין הערבים ונאמר להלן בין הערבים מה בין הערבים שנאמר להלן ,10,13,2954,1592,0.44776119402985076,0.452054794520548,0.43283582089552236
2956,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.02.04.1.00.51-ref-y.02.04.1.00.60,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,1356161,1356211,205101,205110,ref-y.2.4.1..51,ref-y.2.4.1..60,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן חדשי ונאמר להלן חדשי מה חדשי שנאמר להלן ,10,10,2956,1851,0.30612244897959184,0.38983050847457623,0.2857142857142857
2958,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.02.04.1.00.111-ref-y.02.04.1.00.120,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,1356464,1356514,205154,205163,ref-y.2.4.1..111,ref-y.2.4.1..120,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן חדשי ונאמר להלן חדשי מה חדשי שנאמר להלן ,10,10,2958,1901,0.30612244897959184,0.38983050847457623,0.2857142857142857
2960,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.02.04.6.00.2714-ref-y.02.04.6.00.2723,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,1422373,1422426,215529,215538,ref-y.2.4.6..2714,ref-y.2.4.6..2723,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן אזכרה ונאמר להלן אזכרה מה אזכרה האמור להלן ,10,10,2960,2014,0.28846153846153844,0.39344262295081966,0.28846153846153844
2962,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.02.05.2.00.2177-ref-y.02.05.2.00.2188,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,1465411,1465475,222365,222376,ref-y.2.5.2..2177,ref-y.2.5.2..2188,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן עריכה ונאמר להלן וערך הכהן אותם מה עריכה שנאמר להלן ,10,12,2962,2296,0.4426229508196721,0.3787878787878788,0.3770491803278688
2964,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.02.05.6.00.148-ref-y.02.05.6.00.165,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,1509701,1509788,229653,229667,ref-y.2.5.6..148,ref-y.2.5.6..165,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן שני על פי שנים עדים ונאמר להלן שני וישאר שני אנשים במחנה מה שני שנאמר להלן ,10,18,2964,2630,0.5595238095238095,0.5227272727272727,0.5357142857142857
2966,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.02.08.1.00.1910-ref-y.02.08.1.00.1919,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,1655828,1655878,251995,252004,ref-y.2.8.1..1910,ref-y.2.8.1..1919,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן חדשי ונאמר להלן חדשי מה חדשי שנאמר להלן ,10,10,2966,2911,0.30612244897959184,0.38983050847457623,0.2857142857142857
2968,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.02.08.1.00.1969-ref-y.02.08.1.00.1978,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,1656116,1656168,252047,252056,ref-y.2.8.1..1969,ref-y.2.8.1..1978,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן וחדשי ונאמר להלן חדשי מה חדשי שנאמר להלן ,10,10,2968,2963,0.32,0.3728813559322034,0.3
2970,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.02.10.1.00.431-ref-y.02.10.1.00.444,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,1790784,1790857,273467,273480,ref-y.2.10.1..431,ref-y.2.10.1..444,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן פרזות ונאמר להלן לבד מערי הפרזי הרבה מאוד מה פרזי שנאמר להלן ,10,14,2970,3114,0.5,0.49350649350649356,0.4857142857142857
2972,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.02.12.1.00.1349-ref-y.02.12.1.00.1358,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,1944884,1944935,297274,297283,ref-y.2.12.1..1349,ref-y.2.12.1..1358,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה להלן ,10,10,2972,3293,0.26,0.3728813559322034,0.26
2974,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.02.12.1.00.1759-ref-y.02.12.1.00.1771,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,1946909,1946969,297551,297562,ref-y.2.12.1..1759,ref-y.2.12.1..1771,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן מסת ונאמר להלן כי לא תוכל שאתו מה שאתו האמור להלן ,10,13,2974,3369,0.3728813559322034,0.4558823529411765,0.3728813559322034
2976,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.02.12.1.00.1778-ref-y.02.12.1.00.1787,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,1946997,1947048,297569,297578,ref-y.2.12.1..1778,ref-y.2.12.1..1787,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה להלן ,10,10,2976,3429,0.26,0.3728813559322034,0.26
2977,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.02.12.1.00.1800-ref-y.02.12.1.00.1811,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,1947107,1947168,297588,297599,ref-y.2.12.1..1800,ref-y.2.12.1..1811,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן מסת ונאמר להלן ותרב משאת בנימן מה משאת שנאמר להלן ,10,12,2977,3471,0.4067796610169492,0.4328358208955224,0.3898305084745763
2980,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.03.01.1.00.1610-ref-y.03.01.1.00.1623,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,2009749,2009820,307436,307449,ref-y.3.1.1..1610,ref-y.3.1.1..1623,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן אחוה ונאמר להלן שנים עשר עבדיך אחים אנחנו מה אחים שנאמר להלן ,10,14,2980,3713,0.4857142857142857,0.43243243243243246,0.4714285714285714
2982,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.03.01.1.00.1641-ref-y.03.01.1.00.1653,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,2009908,2009979,307463,307475,ref-y.3.1.1..1641,ref-y.3.1.1..1653,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן ישיבה ונאמר להלן ישיבה וירשתה וישבת בה מה ישיבה שנאמר להלן ,10,13,2982,3757,0.5,0.5,0.4852941176470588
2984,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.03.01.6.00.604-ref-y.03.01.6.00.618,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,2074232,2074311,316920,316934,ref-y.3.1.6..604,ref-y.3.1.6..618,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן הוייה ונאמר להלן הוייה כי יהיה נערה מאורסה לאיש מה הוייה שנאמר להלן ,10,15,2984,3887,0.5194805194805194,0.5180722891566265,0.5064935064935064
2986,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.03.01.6.00.629-ref-y.03.01.6.00.643,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,2074364,2074438,316945,316954,ref-y.3.1.6..629,ref-y.3.1.6..643,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן הווייה ונאמר להלן ובת כהן כי תהיה לאיש זר מה הווייה שנאמר להלן ,10,15,2986,3937,0.5138888888888888,0.525,0.5
2988,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.03.01.12.00.2318-ref-y.03.01.12.00.2329,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,2155241,2155303,328567,328578,ref-y.3.1.12..2318,ref-y.3.1.12..2329,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן קרייה ונאמר להלן ויקרא בהם שמי מה קרייה שנאמר להלן ,10,12,2988,4164,0.43333333333333335,0.4411764705882353,0.4166666666666667
2990,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.03.02.4.00.1145-ref-y.03.02.4.00.1154,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,2247099,2247149,341997,342006,ref-y.3.2.4..1145,ref-y.3.2.4..1154,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן שומה ונאמר להלן שומה מה שומה שנאמר להלן ,10,10,2990,4290,0.30612244897959184,0.33333333333333337,0.2857142857142857
2992,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.03.05.7.00.665-ref-y.03.05.7.00.677,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,2604599,2604667,395856,395868,ref-y.3.5.7..665,ref-y.3.5.7..677,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן אלוני מורה ונאמר להלן אלוני מורה מה אלוני מורה האמור להלן ,10,13,2992,4795,0.40298507462686567,0.452054794520548,0.40298507462686567
2994,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.03.05.8.00.39-ref-y.03.05.8.00.51,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,2613641,2613711,397258,397270,ref-y.3.5.8..39,ref-y.3.5.8..51,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן נגישה ונאמר להלן ונגשו הכהנים בני לוי מה נגישה שנאמר להלן ,10,13,2994,4897,0.40298507462686567,0.3857142857142857,0.3880597014925373
2996,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.03.05.8.00.79-ref-y.03.05.8.00.91,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,2613847,2613914,397286,397298,ref-y.3.5.8..79,ref-y.3.5.8..91,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן נגישה ונאמר להלן ונגש משה אל הערפל מה נגישה שנאמר להלן ,10,13,2996,4943,0.359375,0.33333333333333337,0.34375
2998,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.04.01.4.00.1085-ref-y.04.01.4.00.1096,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,2911552,2911613,441786,441797,ref-y.4.1.4..1085,ref-y.4.1.4..1096,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן השור יסקל ונאמר להלן השור יסקל מה שור שנאמר להלן ,10,12,2998,5338,0.41379310344827586,0.4242424242424242,0.39655172413793105
3000,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.04.04.1.00.4194-ref-y.04.04.1.00.4206,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,3073299,3073368,467223,467235,ref-y.4.4.1..4194,ref-y.4.4.1..4206,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן זדון ונאמר להלן זדון בזדון דברו הנביא מה זדון שנאמר להלן ,10,13,3000,5470,0.4696969696969697,0.4657534246575342,0.45454545454545453
3002,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.04.04.7.00.20-ref-y.04.04.7.00.34,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,3137052,3137132,477432,477446,ref-y.4.4.7..20,ref-y.4.4.7..34,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן נקימה ונאמר להלן והבאתי עליכם חרב נקמת נקם ברית מה נקימה האמורה להלן ,10,15,3002,5644,0.48717948717948717,0.5060240963855422,0.48717948717948717
3004,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.04.04.7.00.556-ref-y.04.04.7.00.570,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,3139995,3140074,477892,477906,ref-y.4.4.7..556,ref-y.4.4.7..570,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן נקימה ונאמר להלן והבאתי עליכם חרב נקמת נקם ברית מה נקימה שנאמר להלן ,10,15,3004,5707,0.5194805194805194,0.5,0.5064935064935064
3006,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.04.04.7.00.1002-ref-y.04.04.7.00.1016,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,3142231,3142303,478236,478250,ref-y.4.4.7..1002,ref-y.4.4.7..1016,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן דודתו ונאמר להלן או דודו או בן דודו יגאלנו מה דודו שנאמר להלן ,10,15,3006,5793,0.5070422535211268,0.5,0.49295774647887325
3008,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.30,ref-y.04.05.2.00.75-ref-y.04.05.2.00.86,386436,386483,58571,58580,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.30,3236442,3236501,493140,493151,ref-y.4.5.2..75,ref-y.4.5.2..86,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,נאמר כאן נשילה ונא' להלן כי ישל זיתיך מה נשילה שנאמר להלן ,10,12,3008,6127,0.43103448275862066,0.4477611940298507,0.39655172413793105
3010,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.9.34,ref-y.03.07.1.00.11165-ref-y.03.07.1.00.11175,386436,386504,58571,58582,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.9.34,2812073,2812131,426802,426812,ref-y.3.7.1..11165,ref-y.3.7.1..11175,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כגריס אף כאן כגריס ,נאמר כאן קרחה ונאמר להלן קרחה מה קרחה האמורה להלן כגריס ,14,11,3010,5193,0.4,0.4285714285714286,0.3384615384615385
3012,ref-Sifra.8.06-00.9.21-ref-Sifra.8.06-00.10.1,ref-y.04.04.6.00.26-ref-y.04.04.6.00.39,386436,386510,58571,58583,ref-Sifra.8.6-00.9.21,ref-Sifra.8.6-00.10.1,3124913,3124989,475360,475373,ref-y.4.4.6..26,ref-y.4.4.6..39,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כגריס אף כאן כגריס נמצאת ,נאמר כאן בשעריך ונאמר להלן כי ימצא בקרבך באחד שעריך מה שעריך האמור להלן ,15,14,3012,5567,0.5972222222222222,0.4111111111111111,0.4444444444444444
3014,ref-Sifra.8.06-04.7.17-ref-Sifra.8.06-04.7.36,ref-y.01.08.2.00.255-ref-y.01.08.2.00.277,387680,387781,58779,58798,ref-Sifra.8.6-04.7.17,ref-Sifra.8.6-04.7.36,695056,695177,106631,106647,ref-y.1.8.2..255,ref-y.1.8.2..277,אין חולצים פחות משתים ואין מביאים פחות משתים אין מביא אחת תחת שתים ולא שתים תחת אחת אלא מביא שתים ,אלא שתיתי ניחא כמאן דאמר שבועה שלא אוכל ושתה ברם כמאן דאמר שבועה שלא אשתה ואכל שתייה בכלל אכילה ואין אכילה בכלל שתייה ,20,23,3014,793,0.6779661016949152,0.5,0.576271186440678
3015,ref-Sifra.8.06-04.7.17-ref-Sifra.8.06-04.7.36,ref-y.02.05.8.00.1022-ref-y.02.05.8.00.1044,387680,387781,58779,58798,ref-Sifra.8.6-04.7.17,ref-Sifra.8.6-04.7.36,1531819,1531937,233097,233113,ref-y.2.5.8..1022,ref-y.2.5.8..1044,אין חולצים פחות משתים ואין מביאים פחות משתים אין מביא אחת תחת שתים ולא שתים תחת אחת אלא מביא שתים ,אלא שתיתי ניחא כמאן דאמר שבועה שלא אוכל ושתה ברם כמאן דאמר שבועה שלא שתה ואכל שתייה בכלל אכילה אין אכילה בכלל שתייה ,20,23,3015,2767,0.6810344827586207,0.49295774647887325,0.5689655172413793
