,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
541,ref-mek.6.6.1.183-ref-mek.6.6.1.222,ref-sifre-d.43.16.2-ref-sifre-d.43.18.4,257480,257701,42277,42309,ref-mek.6.6.1.183,ref-mek.6.6.1.222,80374,80646,13515,13558,ref-sifre-d.43.16.2,ref-sifre-d.43.18.4,אלהים אחרים שהם מאחרין הטובה מלבא לעולם דבר אחר אלהים אחרים שהם עושין את אלהיהם אחרונים דבר אחר אלהים אחרים שהם אחרונים לעובדיהם וכן הוא אומר והן יצעק אליו ולא יענה ומצרתו לא יושיענו ר' יוסי אומר אלהים אחרים למה ,"אלהים אחרים וכי אלהים הוא והלא כבר נאמר ונתון את אלהיהם באש כי לא אלהים המה כי אם מעשה ידי אדם ולמה נקרא שמם אלהים אחרים שעושים את עובדיהם אחרים ד""א למה נקרא שמם אלהים אחרים שאחרים הם לעובדיהם וכן הוא אומר אף יצעק אליו ולא יענה מצרתו לא יושיענו ר' יוסי אומר למה ",40,54,541,176,0.46564885496183206,0.25735294117647056,0.37404580152671757
542,ref-mek.6.6.1.230-ref-mek.6.6.1.292,ref-sifre-d.43.18.15-ref-sifre-d.43.19.34,257741,258064,42313,42371,ref-mek.6.6.1.230,ref-mek.6.6.1.292,80700,81049,13569,13634,ref-sifre-d.43.18.15,ref-sifre-d.43.19.34,לומר אלו נקראו בשמו כבר היה בהם צורך אלו נקראו בשמו ואין בהם צורך ואימתי נקראו בשמו בימי אנוש בן שת שנאמר אז הוחל לקרוא בשם ה' באותה שעה עלה אוקיינוס והציף שלישו של עולם אמר להם המקום אתם עושים מעשה חדש וקראתם עצמכם בשמי אף אני אעשה מעשה חדש ואקרא עצמי בשמי שנאמר הקורא למי הים וישפכם על פני הארץ ה' שמו ,"לומר אלו הן נקראים על שמם היה בהם צורך והרי נקראים על שמו ולא היה בהם צורך ואימתי נקראים על שמו בימי דור אנוש שנאמר ולשת גם הוא יולד בן ויקרא שמו אנוש אז הוחל לקרוא בשם ה' באותה שעה עלה אוקיינוס והציף שלישו של עולם אמר להם הקב""ה אתם עשיתם מעשה חדש וקראתם על שמי אף אני אעשה מעשה חדש ואקרא על שמי שנא' הקורא למי הים וישפכם ה' צבאות שמו ",63,72,542,179,0.28955223880597014,0.1585014409221902,0.2298507462686567
544,ref-mek.6.6.1.292-ref-mek.6.6.1.330,ref-sifre-d.43.19.54-ref-sifre-d.43.19.87,258061,258232,42371,42404,ref-mek.6.6.1.292,ref-mek.6.6.1.330,81136,81298,13651,13681,ref-sifre-d.43.19.54,ref-sifre-d.43.19.87,שמו ר' אליעזר אומר אלהים אחרים שהם מחדשים להם אלהות בכל יום הא כיצד היה לו של זהב נצרך לו עשאו של כסף של כסף ונצרך לו עשאו של נחשת היה לו של נחשת ונצרך לו עשאו של ברזל ,שמם אלהים אחרים שמחדשים להם אלוהות הרבה שאם היה של זהב וצריך לו עושהו של כסף ואם היה של כסף וצריך לו עושהו של נחושת ואם היה של נחושת וצריך לו עושהו של ברזל ,39,34,544,182,0.38095238095238093,0.2099447513812155,0.25595238095238093
545,ref-mek.6.6.1.346-ref-mek.6.6.1.355,ref-sifre-d.43.19.40-ref-sifre-d.43.19.48,258303,258351,42416,42423,ref-mek.6.6.1.346,ref-mek.6.6.1.355,81072,81111,13639,13647,ref-sifre-d.43.19.40,ref-sifre-d.43.19.48,שם עבודה זרה לא היה מספיק להם כל העורות שבעולם ,"שמה של ע""ז לא ספקו להם כל עורות שבעולם ",10,9,545,181,0.3829787234042553,0.28,0.3191489361702128
546,ref-mek.6.6.1.363-ref-mek.6.6.1.371,ref-sifre-d.43.20.8-ref-sifre-d.43.20.16,258385,258437,42427,42435,ref-mek.6.6.1.363,ref-mek.6.6.1.371,81407,81459,13702,13710,ref-sifre-d.43.20.8,ref-sifre-d.43.20.16,לשון שתפסה תורה למולך כל שתמליכנו עליך אפילו קיסם ,לשון שתפסה תורה מולך כל שימליכוהו עליהם אפילו קיסם ,9,9,546,185,0.11764705882352941,0.1636363636363637,0.09803921568627451
547,ref-mek.6.6.1.413-ref-mek.6.6.1.420,ref-sifre-d.306.15.24-ref-sifre-d.306.15.31,258646,258688,42471,42478,ref-mek.6.6.1.413,ref-mek.6.6.1.420,302391,302436,50607,50613,ref-sifre-d.306.15.24,ref-sifre-d.306.15.31,אני חי וקיים לעולם ולעולמי עולמים אף אתה ,שהם קיימים לעולם ולעולמי עולמים אמר להם אני ,8,8,547,800,0.36363636363636365,0.26530612244897955,0.29545454545454547
548,ref-mek.6.6.1.414-ref-mek.6.6.1.418,ref-sifre-d.47.7.8-ref-sifre-d.47.7.12,258650,258681,42472,42476,ref-mek.6.6.1.414,ref-mek.6.6.1.418,88934,88969,14934,14938,ref-sifre-d.47.7.8,ref-sifre-d.47.7.12,חי וקיים לעולם ולעולמי עולמים ,חיים וקיימים לעולם ולעולמי עולמים ,5,5,548,211,0.11764705882352941,0.11764705882352944,0.11764705882352941
549,ref-mek.6.6.1.414-ref-mek.6.6.1.418,ref-sifre-d.47.7.41-ref-sifre-d.47.7.45,258650,258681,42472,42476,ref-mek.6.6.1.414,ref-mek.6.6.1.418,89116,89151,14959,14963,ref-sifre-d.47.7.41,ref-sifre-d.47.7.45,חי וקיים לעולם ולעולמי עולמים ,חיים וקיימים לעולם ולעולמי עולמים ,5,5,549,213,0.11764705882352941,0.11764705882352944,0.11764705882352941
550,ref-mek.6.6.2.63-ref-mek.6.6.2.93,ref-sifre-d.43.19.67-ref-sifre-d.43.19.82,258993,259121,42526,42545,ref-mek.6.6.2.63,ref-mek.6.6.2.93,81203,81274,13663,13676,ref-sifre-d.43.19.67,ref-sifre-d.43.19.82,יעשה של כסף תלמוד לומר אלהי כסף לא יעשה לו של כסף אבל יעשה לו של זהב תלמוד לומר ואלהי זהב לא יעשה לו של זהב אבל יעשה לו של נחשת ,עושהו של כסף ואם היה של כסף וצריך לו עושהו של נחושת ואם היה של נחושת ,31,16,550,183,0.6328125,0.5407407407407407,0.59375
551,ref-mek.6.6.3.55-ref-mek.6.6.3.67,ref-sifre-d.43.22.47-ref-sifre-d.43.22.56,260204,260272,42700,42707,ref-mek.6.6.3.55,ref-mek.6.6.3.67,81784,81832,13763,13770,ref-sifre-d.43.22.47,ref-sifre-d.43.22.56,זובח לאלהים יחרם בלתי לה' לבדו עונש שמענו אזהרה מנין תלמוד לומר להם ,"זובח לאלהים יחרם בלתי לה' לבדו אלא מה ת""ל אלהים ",13,10,551,190,0.4117647058823529,0.3661971830985915,0.38235294117647056
552,ref-mek.6.6.3.89-ref-mek.6.6.3.95,ref-sifre-d.40.2.5-ref-sifre-d.40.2.11,260373,260405,42725,42731,ref-mek.6.6.3.89,ref-mek.6.6.3.95,64514,64545,10877,10883,ref-sifre-d.40.2.5,ref-sifre-d.40.2.11,הנה לא ינום ולא יישן שומר ישראל ,הנה לא ינום ולא ישן שומר ישראל ,7,7,552,135,0.03125,0.03125,0.03125
553,ref-mek.6.6.3.118-ref-mek.6.6.3.124,ref-sifre-d.40.2.5-ref-sifre-d.40.2.11,260513,260545,42753,42759,ref-mek.6.6.3.118,ref-mek.6.6.3.124,64514,64545,10877,10883,ref-sifre-d.40.2.5,ref-sifre-d.40.2.11,הנה לא ינום ולא יישן שומר ישראל ,הנה לא ינום ולא ישן שומר ישראל ,7,7,553,136,0.03125,0.03125,0.03125
554,ref-mek.6.6.3.265-ref-mek.6.6.3.271,ref-sifre-d.318.13.4-ref-sifre-d.318.13.9,261230,261279,42879,42885,ref-mek.6.6.3.265,ref-mek.6.6.3.271,329177,329220,55113,55118,ref-sifre-d.318.13.4,ref-sifre-d.318.13.9,והרי אתם עובדין לחמה וללבנה ולכוכבים ולמזלות ,הם שעובדים לחמה וללבנה לכוכבים ולמזלות ,7,6,554,848,0.2,0.21276595744680848,0.17777777777777778
555,ref-mek.6.7.1.103-ref-mek.6.7.1.120,ref-sifre-d.334.1.11-ref-sifre-d.334.1.30,262781,262866,43145,43160,ref-mek.6.7.1.103,ref-mek.6.7.1.120,346588,346688,58130,58147,ref-sifre-d.334.1.11,ref-sifre-d.334.1.30,אי אפשר לומר לא ינקה שכבר נאמר ינקה ואי אפשר לומר ינקה שכבר נאמר לא ינקה אמור מעתה ,אי אפשר לומר ויבוא משה שכבר נאמר וילך משה ואי אפשר לומר וילך משה שכבר נאמ' ויבא משה אמור מעתה ,18,20,555,881,0.2765957446808511,0.2815533980582524,0.2553191489361702
556,ref-mek.6.7.1.103-ref-mek.6.7.1.120,ref-sifre-d.352.13.50-ref-sifre-d.352.13.69,262781,262866,43145,43160,ref-mek.6.7.1.103,ref-mek.6.7.1.120,372111,372205,62485,62502,ref-sifre-d.352.13.50,ref-sifre-d.352.13.69,אי אפשר לומר לא ינקה שכבר נאמר ינקה ואי אפשר לומר ינקה שכבר נאמר לא ינקה אמור מעתה ,אי אפשר לומר שקלי זהב שכבר נאמר שקלי כסף ואי אפשר שקלי כסף שהרי כבר נאמר שקלי זהב אמור מעתה ,18,20,556,933,0.33695652173913043,0.26732673267326734,0.29347826086956524
557,ref-mek.6.7.1.103-ref-mek.6.7.1.120,ref-sifre-d.352.13.74-ref-sifre-d.352.13.91,262781,262866,43145,43160,ref-mek.6.7.1.103,ref-mek.6.7.1.120,372227,372313,62507,62521,ref-sifre-d.352.13.74,ref-sifre-d.352.13.91,אי אפשר לומר לא ינקה שכבר נאמר ינקה ואי אפשר לומר ינקה שכבר נאמר לא ינקה אמור מעתה ,ואי אפשר לומר נ' שכבר נאמר שש מאות ואי אפשר לומר ו' מאות שכבר נאמר חמשים אמור מעתה ,18,18,557,934,0.3253012048192771,0.3232323232323232,0.24096385542168675
558,ref-mek.6.7.2.1-ref-mek.6.7.2.35,ref-sifre-d.233.1.1-ref-sifre-d.233.3.9,264411,264603,43412,43444,ref-mek.6.7.2.1,ref-mek.6.7.2.35,234174,234356,39075,39109,ref-sifre-d.233.1.1,ref-sifre-d.233.3.9,זכור ושמור שניהם נאמרו בדבור אחד מחלליה מות יומת וביום השבת שני כבשים שניהם בדבור אחד נאמרו ערות אשת אחיך ויבמה יבא עליה שניהם נאמרו בדבור אחד לא תלבש שעטנז וגדילים תעשה לך שניהם נאמרו ,גדילים תעשה לך אמור מעתה שניהם נאמרו בדבור אחד זכור ושמור נאמרו בדבור אחד מחלליה מות יומת וביום השבת שני כבשים בני שנה נאמרו בדבור אחד ערות אשת אחיך לא תגלה יבמה יבא עליה נאמרו ,35,35,558,606,0.6,0.10471204188481675,0.3783783783783784
560,ref-mek.6.7.2.3-ref-mek.6.7.2.50,ref-sifre-d.233.5.1-ref-sifre-d.234.1.7,264423,264677,43414,43457,ref-mek.6.7.2.3,ref-mek.6.7.2.50,234447,234568,39126,39147,ref-sifre-d.233.5.1,ref-sifre-d.234.1.7,שניהם נאמרו בדבור אחד מחלליה מות יומת וביום השבת שני כבשים שניהם בדבור אחד נאמרו ערות אשת אחיך ויבמה יבא עליה שניהם נאמרו בדבור אחד לא תלבש שעטנז וגדילים תעשה לך שניהם נאמרו בדבור אחד מה שאי אפשר לאדם לומר כן שנאמר אחת דבר אלוהים שתים זו שמענו ,נאמר מה שאי אפשר לבשר ודם לומר שני דברים כאחד שנאמר אחת דבר א להים שתים זו שמעתי גדילים תעשה לך למה נאמר לפי שנאמר ,48,25,560,610,0.6844262295081968,0.5346938775510204,0.6639344262295082
562,ref-mek.6.7.4.2-ref-mek.6.7.4.26,ref-sifre-d.135.3.18-ref-sifre-d.135.3.33,265360,265491,43575,43589,ref-mek.6.7.4.2,ref-mek.6.7.4.26,169281,169362,28319,28331,ref-sifre-d.135.3.18,ref-sifre-d.135.3.33,השביעי למה נאמר לפי שהוא אומר כל העושה מלאכה ביום השבת מות יומת עונש שמענו אזהרה מנין תלמוד לומר ויום השביעי לא תעשה כל מלאכה ,וביום השביעי עצרת לה' א להיך לא תעשה מלאכה שביעי עצור מכל מלאכה ואין ששה ימים ,25,16,562,461,0.6746031746031746,0.4307692307692308,0.6031746031746031
564,ref-mek.6.7.4.84-ref-mek.6.7.4.95,ref-sifre-d.69.3.1-ref-sifre-d.69.3.5,265795,265852,43634,43642,ref-mek.6.7.4.84,ref-mek.6.7.4.95,114490,114531,19159,19163,ref-sifre-d.69.3.1,ref-sifre-d.69.3.5,הם הא מה תלמוד לומר אתה ובנך ובתך אלו קטנים עבדך ואמתך ,אתם ובניכם ובנותיכם ועבדיכם ואמהותיכם ,12,5,564,284,0.7272727272727273,0.5692307692307692,0.6
565,ref-mek.6.7.4.84-ref-mek.6.7.4.95,ref-sifre-d.74.4.1-ref-sifre-d.74.4.5,265795,265852,43634,43642,ref-mek.6.7.4.84,ref-mek.6.7.4.95,120146,120175,20037,20041,ref-sifre-d.74.4.1,ref-sifre-d.74.4.5,הם הא מה תלמוד לומר אתה ובנך ובתך אלו קטנים עבדך ואמתך ,אתה ובנך ובתך ועבדך ואמתך ,12,5,565,290,0.5272727272727272,0.5272727272727273,0.5272727272727272
566,ref-mek.6.7.4.84-ref-mek.6.7.4.95,ref-sifre-d.138.2.1-ref-sifre-d.138.2.5,265795,265852,43634,43642,ref-mek.6.7.4.84,ref-mek.6.7.4.95,170678,170707,28546,28550,ref-sifre-d.138.2.1,ref-sifre-d.138.2.5,הם הא מה תלמוד לומר אתה ובנך ובתך אלו קטנים עבדך ואמתך ,אתה ובנך ובתך ועבדך ואמתך ,12,5,566,472,0.5272727272727272,0.5272727272727273,0.5272727272727272
567,ref-mek.6.7.4.84-ref-mek.6.7.4.95,ref-sifre-d.141.3.1-ref-sifre-d.141.3.5,265795,265852,43634,43642,ref-mek.6.7.4.84,ref-mek.6.7.4.95,172745,172774,28882,28886,ref-sifre-d.141.3.1,ref-sifre-d.141.3.5,הם הא מה תלמוד לומר אתה ובנך ובתך אלו קטנים עבדך ואמתך ,אתה ובנך ובתך ועבדך ואמתך ,12,5,567,477,0.5272727272727272,0.5272727272727273,0.5272727272727272
568,ref-mek.6.7.4.84-ref-mek.6.7.4.102,ref-sifre-d.81.6.31-ref-sifre-d.81.6.49,265795,265882,43634,43649,ref-mek.6.7.4.84,ref-mek.6.7.4.102,128931,129026,21515,21529,ref-sifre-d.81.6.31,ref-sifre-d.81.6.49,הם הא מה תלמוד לומר אתה ובנך ובתך אלו קטנים עבדך ואמתך אלו בני ברית אתה אומר אלו בני ,"בניהם ואת בנותיהם אין לי אלא בנים ובנות אבות ואמהות מנין ת""ל כי גם את בניהם ואת בנותיהם אמר ",19,19,568,302,0.7065217391304348,0.3457943925233645,0.532608695652174
573,ref-mek.6.8.1.296-ref-mek.6.8.1.313,ref-sifre-d.46.1.53-ref-sifre-d.46.1.69,268328,268421,44003,44018,ref-mek.6.8.1.296,ref-mek.6.8.1.313,87242,87331,14681,14694,ref-sifre-d.46.1.53,ref-sifre-d.46.1.69,ימיך ואם לאו למען יקצרון שדברי תורה נוטריקון שכן דברי תורה נדרשין מכלל הן לאו מכלל לאו הן ,ימיכם וימי בניכם ואם לאו יקצרו ימיכם שכך דברי תורה נדרשים מכלל לאו אתה שומע הן ומכלל ,18,17,573,206,0.5666666666666667,0.28431372549019607,0.3888888888888889
575,ref-mek.6.8.2.121-ref-mek.6.8.2.130,ref-sifre-d.248.4.28-ref-sifre-d.248.4.37,269110,269165,44103,44111,ref-mek.6.8.2.121,ref-mek.6.8.2.130,245762,245817,40977,40986,ref-sifre-d.248.4.28,ref-sifre-d.248.4.37,שחייבין עליה מיתות בית דין אף סתומה מצות שחייבים עליה ,"שחייבים עליה מיתת ב""ד והולד ממזר אף כל שחייבים עליהם ",10,10,575,652,0.3888888888888889,0.3015873015873016,0.2962962962962963
576,ref-mek.6.8.3.167-ref-mek.6.9.1.2,ref-sifre-d.103.3.13-ref-sifre-d.103.3.32,271688,271742,44492,44503,ref-mek.6.8.3.167,ref-mek.6.9.1.2,141429,141520,23642,23660,ref-sifre-d.103.3.13,ref-sifre-d.103.3.32,מה להלן עד שעושה מעשה אף כאן עד שעושה מעשה וכל העם ,"מה נשר האמור להלן עשה את כל האמור בנשר עם הנשר בל תאכיל כ""בל תאכל אף נשר האמור כאן עשה ",12,20,576,355,0.7126436781609196,0.5161290322580645,0.6551724137931034
577,ref-mek.6.9.1.1-ref-mek.6.9.1.16,ref-sifre-d.91.1.13-ref-sifre-d.91.1.20,271733,271823,44502,44511,ref-mek.6.9.1.1,ref-mek.6.9.1.16,133538,133586,22317,22324,ref-sifre-d.91.1.13,ref-sifre-d.91.1.20,וכל העם רואים את הקולות רואין הנראה ושומעין הנשמע דברי ר' ישמעאל ר' עקיבא אומר רואין ,וכל העם ישמעו וייראו וכל ישראל ישמעו ויראון ,16,8,577,337,0.6352941176470588,0.5,0.6352941176470588
579,ref-mek.6.9.1.30-ref-mek.6.9.1.34,ref-sifre-d.343.13.50-ref-sifre-d.343.13.54,271899,271919,44525,44529,ref-mek.6.9.1.30,ref-mek.6.9.1.34,360276,360296,60429,60433,ref-sifre-d.343.13.50,ref-sifre-d.343.13.54,קול ה' חוצב להבות אש ,קול ה' חוצב להבות אש ,5,5,579,914,0.0,0.0,0.0
580,ref-mek.6.9.1.399-ref-mek.6.9.1.403,ref-sifre-d.343.8.29-ref-sifre-d.343.8.33,273924,273945,44840,44844,ref-mek.6.9.1.399,ref-mek.6.9.1.403,358159,358180,60066,60070,ref-sifre-d.343.8.29,ref-sifre-d.343.8.33,ארץ רעשה גם שמים נטפו ,ארץ רעשה גם שמים נטפו ,5,5,580,909,0.0,0.0,0.0
581,ref-mek.6.9.2.35-ref-mek.6.9.2.45,ref-sifre-d.306.3.77-ref-sifre-d.306.3.86,274309,274370,44911,44921,ref-mek.6.9.2.35,ref-mek.6.9.2.45,297828,297889,49879,49888,ref-sifre-d.306.3.77,ref-sifre-d.306.3.86,ישראל להעמיד מהם המקום נביאים שנאמר נביא אקים להם נביא עתיד ,מתקוממה לו עתידה כנסת ישראל שתעמיד לדין לפני המקום ואומרת ,11,10,581,789,0.7666666666666667,0.4473684210526315,0.6
583,ref-mek.6.9.2.131-ref-mek.6.9.2.143,ref-sifre-d.306.35.84-ref-sifre-d.306.35.102,274809,274882,44993,45005,ref-mek.6.9.2.131,ref-mek.6.9.2.143,307731,307833,51490,51507,ref-sifre-d.306.35.84,ref-sifre-d.306.35.102,שנאמר אני אמרתי אלהים אתם ובני עליון כלכם חבלתם מעשיכם אכן כאדם תמותון ,שנאמר אני אמרתי אלהים אתם ובני עליון כלכם לא עשה תורה ולא רצון אביו שבשמים שנאמר אכן כאדם תמותון ,13,19,583,807,0.35051546391752575,0.31999999999999995,0.32989690721649484
584,ref-mek.6.9.2.131-ref-mek.6.9.2.143,ref-sifre-d.320.6.22-ref-sifre-d.320.6.38,274809,274882,44993,45005,ref-mek.6.9.2.131,ref-mek.6.9.2.143,331522,331609,55509,55525,ref-sifre-d.320.6.22,ref-sifre-d.320.6.38,שנאמר אני אמרתי אלהים אתם ובני עליון כלכם חבלתם מעשיכם אכן כאדם תמותון ,אמרתי לכם אלהים אתם כיון שאמרו לעגל אלה אלהיך ישראל אף אני אמרתי לכם אכן כאדם תמותון ,13,17,584,851,0.5294117647058824,0.30434782608695654,0.4588235294117647
586,ref-mek.6.9.4.75-ref-mek.6.9.4.90,ref-sifre-d.173.1.2-ref-sifre-d.173.1.14,275836,275915,45171,45185,ref-mek.6.9.4.75,ref-mek.6.9.4.90,192884,192953,32184,32196,ref-sifre-d.173.1.2,ref-sifre-d.173.1.14,תועבה שנאמר תועבת ה' כל גבה לב עבודה זרה קרויה תועבה שנאמר ולא תביא תועבה אל ,תועבת ה' כל עושה אלה ואפילו אחת מהם לפי שאומר ובגלל התועבות האלה ,16,13,586,511,0.6493506493506493,0.3294117647058824,0.4805194805194805
587,ref-mek.6.9.5.61-ref-mek.6.9.5.68,ref-sifre-d.343.6.147-ref-sifre-d.343.6.153,276432,276468,45267,45274,ref-mek.6.9.5.61,ref-mek.6.9.5.68,357095,357123,59894,59900,ref-sifre-d.343.6.147,ref-sifre-d.343.6.153,יודוך ה' כל מלכי ארץ יכול כשם ששמעו ,יודוך ה' כל מלכי ארץ כי שמעו ,8,7,587,900,0.2222222222222222,0.19444444444444442,0.2222222222222222
588,ref-mek.6.9.5.77-ref-mek.6.9.5.84,ref-sifre-d.306.13.12-ref-sifre-d.306.13.17,276504,276544,45280,45285,ref-mek.6.9.5.77,ref-mek.6.9.5.84,301915,301944,50538,50542,ref-sifre-d.306.13.12,ref-sifre-d.306.13.17,ראו אומות העולם כי מן השמים דברתי עמכם ,ראיתם כי מן השמים דברתי עמכם ,8,6,588,799,0.28205128205128205,0.30000000000000004,0.28205128205128205
589,ref-mek.6.9.5.77-ref-mek.6.9.5.84,ref-sifre-d.343.14.23-ref-sifre-d.343.14.28,276504,276544,45280,45285,ref-mek.6.9.5.77,ref-mek.6.9.5.84,360402,360431,60452,60456,ref-sifre-d.343.14.23,ref-sifre-d.343.14.28,ראו אומות העולם כי מן השמים דברתי עמכם ,ראיתם כי מן השמים דברתי עמכם ,8,6,589,916,0.28205128205128205,0.30000000000000004,0.28205128205128205
590,ref-mek.6.10.1.97-ref-mek.6.10.1.139,ref-sifre-d.32.7.19-ref-sifre-d.32.7.64,277480,277687,45425,45466,ref-mek.6.10.1.97,ref-mek.6.10.1.139,41637,41863,7033,7073,ref-sifre-d.32.7.19,ref-sifre-d.32.7.64,וכן דוד אומר כוס ישועות אשא ובשם ה' אקרא וכן איוב אומר ה' נתן וה' לקח יהי שם ה' מבורך על מדה טובה ועל מדה פורענות מה אשתו אומרת לו עודך מחזיק בתומתך ברך אלהים ומות וכן הוא משיב כדבר אחת הנבלות תדברי ,"הטוב בין במדת הפורענות וכן דוד הוא אומר כוס ישועות אשא ובשם ה' אקרא וכן איוב הוא אומר ה' נתן וה' לקח יהיה שם ה' מבורך ק""ו על מדת הפורענות מה אשתו אומרת לו עודך מחזיק בתומתך ברך אלהים ומת אמר לה כדבר אחת הנבלות תדברי ",43,46,590,60,0.2638888888888889,0.09633027522935778,0.18518518518518517
592,ref-mek.6.10.1.143-ref-mek.6.10.1.152,ref-sifre-d.32.7.78-ref-sifre-d.32.7.86,277706,277765,45470,45479,ref-mek.6.10.1.143,ref-mek.6.10.1.152,41927,41982,7084,7092,ref-sifre-d.32.7.78,ref-sifre-d.32.7.86,שהיו כעורין בטובה וכשבא עליהם פורענות קבלו אותה בעל כרחם ,היו כעורים בטובה וכשבאתה עליהם פורענות קבלוה בעל כרחם ,10,9,592,63,0.14035087719298245,0.11864406779661019,0.10526315789473684
594,ref-mek.6.10.1.155-ref-mek.6.10.1.186,ref-sifre-d.32.7.101-ref-sifre-d.32.8.21,277778,277957,45482,45513,ref-mek.6.10.1.155,ref-mek.6.10.1.186,42055,42183,7102,7125,ref-sifre-d.32.7.101,ref-sifre-d.32.8.21,נאים בטובה לא נהיה בפורענות לפיכך אמר כדבר אחת הנבלות תדברי ועוד שיהא שמח אדם ביסורים יותר מהטובה שאפילו אדם עומד בטובה כל ימיו אינו נמחל לו העבירות שבידו ומי מוחל לו ,נאה בטובה נאה בפורענות ועוד יהא אדם שמח בייסורים יותר מן הטובה שאלו אדם בטובה כל ימיו אין נמחל לו עון שבידו ובמה נמחל לו ,32,25,594,64,0.40119760479041916,0.3058823529411765,0.3592814371257485
595,ref-mek.6.10.1.197-ref-mek.6.10.1.239,ref-sifre-d.32.9.10-ref-sifre-d.32.10.18,278014,278205,45519,45554,ref-mek.6.10.1.197,ref-mek.6.10.1.239,42240,42400,7130,7158,ref-sifre-d.32.9.10,ref-sifre-d.32.10.18,מוסר ה' בני אל תמאס וגו' מפני מה כי את אשר יאהב ה' יוכיח אמרת בוא וראה מי גרם לבן זה לרצות את האב הוי אומר ייסורים ר' מאיר אומר וידעת עם לבבך כי כאשר ייסר איש את בנו וגו' ה' אלהיך מיסרך ,אשר יאהב ה' יוכיח וכאב את בן ירצה מי גרם לבן שירצה לאב הוי אומר אלו יסורים רבי מאיר אומר הרי הוא אומר וידעת עם לבבך כי כאשר ייסר איש את בנו ה' אלהיך מייסרך ,43,35,595,65,0.44623655913978494,0.2094240837696335,0.3333333333333333
597,ref-mek.6.10.1.237-ref-mek.6.10.1.313,ref-sifre-d.32.11.20-ref-sifre-d.32.15.9,278191,278609,45552,45619,ref-mek.6.10.1.237,ref-mek.6.10.1.313,42589,43044,7187,7258,ref-sifre-d.32.11.20,ref-sifre-d.32.15.9,ה' אלהיך מיסרך ר' יונתן אומר חביבין יסורין כשם שברית כרותה לארץ כך ברית כרותה ליסורין ה' אלהיך מייסרך כי ה' אלהיך מביאך אל ארץ טובה ר' שמעון בן יוחאי אומר חביבים יסורים ששלש מתנות טובות ניתנו לישראל ואומות העולם מתאווין להם ולא ניתנו להם בייסורין ואלו הן תורה וארץ ישראל ועולם הבא תורה דכתיב לדעת חכמה ומוסר להבין אמרי בינה אשרי הגבר אשר תיסרנו יה ארץ ישראל מנין דכתיב ה' אלהיך מיסרך ואומר כי ה' אלהיך ,"ה' אלהיך מייסרך ר' נתן בר' יוסף אומר כשם שהברית כרותה לארץ כך ברית כרותה לייסורים שנא' ה' אלהיך מייסרך ואומר כי ה' אלהיך מביאך אל ארץ טובה ורחבה ר' שמעון בן יוחאי אומר חביבים יסורים ששלש מתנות נתן הקב""ה להם לישראל שאומות העולם מתאוים להן ולא נתנוהו לישראל אלא על ידי ייסורים ואלו הם תורה וארץ ישראל והעולם הבא תורה מנין שנאמר לדעת חכמה ומוסר ואומר אשרי הגבר אשר תייסרנו יה ומתורתך תלמדנו ארץ ישראל מנין ה' אלהיך מייסרך ואומר ה' אלהיך ",77,83,597,68,0.2880184331797235,0.14634146341463417,0.20967741935483872
599,ref-mek.6.10.1.243-ref-mek.6.10.1.252,ref-sifre-d.32.17.4-ref-sifre-d.32.17.10,278220,278279,45556,45565,ref-mek.6.10.1.243,ref-mek.6.10.1.252,43245,43290,7294,7300,ref-sifre-d.32.17.4,ref-sifre-d.32.17.10,חביבין יסורין כשם שברית כרותה לארץ כך ברית כרותה ליסורין ,חביבים יסורים שכשם שקרבנות מרצים כך ייסורים ,10,7,599,74,0.45614035087719296,0.4696969696969697,0.42105263157894735
600,ref-mek.6.10.1.307-ref-mek.6.10.1.312,ref-sifre-d.31.8.1-ref-sifre-d.31.8.8,278576,278603,45613,45618,ref-mek.6.10.1.307,ref-mek.6.10.1.312,40020,40056,6764,6769,ref-sifre-d.31.8.1,ref-sifre-d.31.8.8,ה' אלהיך מיסרך ואומר כי ה' ,ה' אלהינו למה נאמר והלא כבר נאמר ה' ,6,8,600,50,0.5,0.46341463414634143,0.4722222222222222
601,ref-mek.6.10.1.318-ref-mek.6.10.1.326,ref-sifre-d.32.16.1-ref-sifre-d.32.16.9,278628,278672,45623,45630,ref-mek.6.10.1.318,ref-mek.6.10.1.326,43112,43155,7270,7277,ref-sifre-d.32.16.1,ref-sifre-d.32.16.9,העולם הבא מנין דכתיב כי נר מצוה ותורה אור ,העולם הבא מנין שנא' כי נר מצוה ותורה אור ,9,9,601,72,0.11904761904761904,0.19565217391304346,0.11904761904761904
