,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
283,ref-m.1.9.1.2.43-ref-m.1.9.1.3.9,ref-sifre-n.110.2.228-ref-sifre-n.110.2.244,109080,109148,16778,16787,ref-m.1.9.1.2.43,ref-m.1.9.1.3.9,159453,159549,25036,25052,ref-sifre-n.110.2.228,ref-sifre-n.110.2.244,ובמעשרות אלו חייבין בחלה ופטורים מן המעשרות הלקט והשכחה והפאה ,המעשר אינו דיו שתהא פטורה מן החלה והרי לקט שכחה ופאה יוכיחו שפטורים מו המעשר חייבים בחלה ,10,17,31,283,0.7078651685393258,0.5625
284,ref-m.1.9.1.2.40-ref-m.1.9.1.3.9,ref-sifre-n.110.2.252-ref-sifre-n.110.2.268,109061,109148,16775,16787,ref-m.1.9.1.2.40,ref-m.1.9.1.3.9,159586,159682,25058,25072,ref-sifre-n.110.2.252,ref-sifre-n.110.2.268,מהן וחייבין בחלה ובמעשרות אלו חייבין בחלה ופטורים מן המעשרות הלקט והשכחה והפאה ,שפטורה מן המעשר שתהא חיבת בחלה לא אם אמרת בלקט שכחה ופאה שמינם חיבת במעשרות לפיכך חייבים ,13,17,28,284,0.7528089887640449,0.5882352941176471
286,ref-m.1.9.1.5.6-ref-m.1.9.1.5.18,ref-sifre-n.110.2.279-ref-sifre-n.110.2.291,109515,109594,16835,16847,ref-m.1.9.1.5.6,ref-m.1.9.1.5.18,159745,159819,25083,25094,ref-sifre-n.110.2.279,ref-sifre-n.110.2.291,פטורה מן החלה תחלתה עיסה וסופה סופגנין תחלתה סופגנין וסופה עיסה חייבין בחלה ,פטורה מן החלה תלמוד לומר לדורותיכם להביא אה עיסת שביעית שתהא חיבת בחלה ,13,13,38,286,0.5789473684210527,0.8125
287,ref-m.1.5.9.9.30-ref-m.1.5.9.9.38,ref-sifre-n.110.2.287-ref-sifre-n.110.2.302,66461,66510,10270,10277,ref-m.1.5.9.9.30,ref-m.1.5.9.9.38,159791,159878,25090,25104,ref-sifre-n.110.2.287,ref-sifre-n.110.2.302,האוכל מעיסת שביעית עד שלא הורמה חלתה חייב מיתה ,עיסת שביעית שתהא חיבת בחלה מכאן אמרו האוכל מעיסת שביעית עד שלא הורמה חלתה חיב מיתה ,9,16,9,287,0.4578313253012048,0.3571428571428571
288,ref-m.1.5.9.9.30-ref-m.1.5.9.9.38,ref-sifre-n.110.2.294-ref-sifre-n.110.2.302,66461,66510,10270,10277,ref-m.1.5.9.9.30,ref-m.1.5.9.9.38,159830,159878,25097,25104,ref-sifre-n.110.2.294,ref-sifre-n.110.2.302,האוכל מעיסת שביעית עד שלא הורמה חלתה חייב מיתה ,האוכל מעיסת שביעית עד שלא הורמה חלתה חיב מיתה ,9,9,8,288,0.02127659574468085,0.0
289,ref-m.6.7.6.11.10-ref-m.6.7.6.11.21,ref-sifre-n.111.1.82-ref-sifre-n.111.1.97,986354,986421,153655,153665,ref-m.6.7.6.11.10,ref-m.6.7.6.11.21,160310,160393,25174,25187,ref-sifre-n.111.1.82,ref-sifre-n.111.1.97,בכל מצות האמורות בתורה וכן תנוק שהביא שתי שערות חייב בכל מצות ,מכל מצות האמורות בתורה תלמוד לומר וכי תשגו ולא תעשו את כל המצות באו כל המצות ,12,16,598,289,0.4675324675324675,0.7647058823529411
291,ref-m.4.10.1.5.71-ref-m.4.10.1.5.91,ref-sifre-n.111.2.35-ref-sifre-n.111.2.42,624722,624833,97281,97295,ref-m.4.10.1.5.71,ref-m.4.10.1.5.91,161580,161621,25381,25388,ref-sifre-n.111.2.35,ref-sifre-n.111.2.42,על פיהם מביאים פר ובעבודה זרה מביאין פר ושעיר דברי רבי מאיר רבי יהודה אומר שבעה שבטים שחטאו מביאים שבעה פרים ,לעולה מביא פר לחטאת כאן שהצבור מביא פר ,21,8,348,291,0.7339449541284404,0.8333333333333334
292,ref-m.4.10.1.5.73-ref-m.4.10.1.5.91,ref-sifre-n.111.2.81-ref-sifre-n.111.2.91,624730,624833,97283,97295,ref-m.4.10.1.5.73,ref-m.4.10.1.5.91,161823,161879,25419,25429,ref-sifre-n.111.2.81,ref-sifre-n.111.2.91,מביאים פר ובעבודה זרה מביאין פר ושעיר דברי רבי מאיר רבי יהודה אומר שבעה שבטים שחטאו מביאים שבעה פרים ,מביא פר לעולה מביא ב' שעירים לחטאת כאן שהצבור מביא פר ,19,11,350,292,0.6138613861386139,0.8333333333333334
293,ref-m.4.10.1.5.134-ref-m.4.10.1.5.147,ref-sifre-n.111.3.153-ref-sifre-n.111.3.165,625049,625125,97330,97343,ref-m.4.10.1.5.134,ref-m.4.10.1.5.147,162707,162772,25559,25571,ref-sifre-n.111.3.153,ref-sifre-n.111.3.165,השבטים ועשה אותו השבט על פיהם אותו השבט הוא חייב ושאר כל השבטים פטורים ,שבט שעשה על הוראת בית דינו אותו שבט חייב ושאר כל השבטים פטורים ,14,13,352,293,0.323943661971831,0.41666666666666663
294,ref-m.4.10.1.5.87-ref-m.4.10.1.5.96,ref-sifre-n.111.3.172-ref-sifre-n.111.3.178,624804,624862,97291,97300,ref-m.4.10.1.5.87,ref-m.4.10.1.5.96,162802,162837,25578,25584,ref-sifre-n.111.3.172,ref-sifre-n.111.3.178,שבטים שחטאו מביאים שבעה פרים ושאר שבטים שלא חטאו מביאין ,שבט מביא פר ושאר כל השבטים מביאים ,10,7,351,294,0.5357142857142857,0.5555555555555556
295,ref-m.4.10.2.6.31-ref-m.4.10.2.6.36,ref-sifre-n.111.3.202-ref-sifre-n.111.3.208,626471,626504,97556,97561,ref-m.4.10.2.6.31,ref-m.4.10.2.6.36,162949,162989,25604,25610,ref-sifre-n.111.3.202,ref-sifre-n.111.3.208,פר ושעיר פר לעולה ושעיר לחטאת ,פר ומתחייב שעיר פר לעולה ושעיר לחטאת ,6,7,362,295,0.1891891891891892,0.19999999999999996
296,ref-m.4.10.2.6.17-ref-m.4.10.2.6.34,ref-sifre-n.111.3.322-ref-sifre-n.111.3.344,626385,626490,97545,97559,ref-m.4.10.2.6.17,ref-m.4.10.2.6.34,163558,163663,25709,25726,ref-sifre-n.111.3.322,ref-sifre-n.111.3.344,ומשיח ובית דין מביאין פר ובעבודה זרה היחיד והנשיא והמשיח מביאין שעירה ובית דין פר ושעיר פר לעולה ,"משיח כשם שמביא פר על כל המצות יביא פר על עכו""ם ועוד ק""ו ומה אם במקום שאין הצבור מביא פר משיח מביא פר ",18,23,361,296,0.7029702970297029,0.8695652173913043
298,ref-m.4.10.2.6.14-ref-m.4.10.2.6.29,ref-sifre-n.112.1.17-ref-sifre-n.112.1.24,626364,626470,97542,97555,ref-m.4.10.2.6.14,ref-m.4.10.2.6.29,163840,163881,25757,25764,ref-sifre-n.112.1.17,ref-sifre-n.112.1.24,ושעירה והנשיא שעיר ומשיח ובית דין מביאין פר ובעבודה זרה היחיד והנשיא והמשיח מביאין שעירה ובית דין ,"שעירה נשיא מביא שעיר משיח וב""ד מביאים פר ",17,8,358,298,0.673469387755102,0.7692307692307692
299,ref-m.5.7.2.4.19-ref-m.5.7.2.4.36,ref-sifre-n.112.1.246-ref-sifre-n.112.1.278,751834,751934,117114,117131,ref-m.5.7.2.4.19,ref-m.5.7.2.4.36,165086,165247,25930,25962,ref-sifre-n.112.1.246,ref-sifre-n.112.1.278,מביאה על הראשון ואינה מביאה על השני מביאה על השלישי ואינה מביאה על הרביעי אלו מביאין קרבן עולה ,מביא קרבן פר על המצות ומשיח מביא פר על המצות ומביא קרבן על עבודת גלולים אם למדתי לצבור כשם שמביא קרבן פר על המצות מביא על עבודת גלולים אף משיח שמביא פר על ,18,33,428,299,0.6258064516129033,0.8636363636363636
301,ref-m.4.10.2.6.17-ref-m.4.10.2.6.26,ref-sifre-n.112.1.304-ref-sifre-n.112.1.315,626385,626447,97545,97552,ref-m.4.10.2.6.17,ref-m.4.10.2.6.26,165370,165436,25983,25993,ref-sifre-n.112.1.304,ref-sifre-n.112.1.315,ומשיח ובית דין מביאין פר ובעבודה זרה היחיד והנשיא והמשיח ,המשיח מביא פר תלמוד לומר תורה אחת יהיה לכם ליחיד ולנשיא ולמשיח ,10,12,359,301,0.49206349206349204,0.75
302,ref-m.4.10.1.1.12-ref-m.4.10.1.1.22,ref-sifre-n.112.1.334-ref-sifre-n.112.1.347,622898,622954,96984,96994,ref-m.4.10.1.1.12,ref-m.4.10.1.1.22,165541,165617,26010,26023,ref-sifre-n.112.1.334,ref-sifre-n.112.1.347,היחיד ועשה שוגג על פיהם בין שעשו ועשה עמהן בין שעשו ,מיוחדת מעשה שחייבין על זדונה כרת ושגגתה חטאת אף כל העושה מעשה בשגגה מעשה ,11,14,318,302,0.6301369863013698,0.8
304,ref-m.5.7.1.1.98-ref-m.5.7.1.2.9,ref-sifre-n.112.1.335-ref-sifre-n.112.1.352,749131,749177,116692,116701,ref-m.5.7.1.1.98,ref-m.5.7.1.2.9,165548,165644,26011,26028,ref-sifre-n.112.1.335,ref-sifre-n.112.1.352,עשה על אלו חייבים על זדונם כרת ועל שגגתם חטאת ,מעשה שחייבין על זדונה כרת ושגגתה חטאת אף כל העושה מעשה בשגגה מעשה שחייבים על זדונה כרת ועל ,10,18,427,304,0.7142857142857143,0.6153846153846154
308,ref-m.2.2.10.15.45-ref-m.2.2.10.15.51,ref-sifre-n.112.1.336-ref-sifre-n.112.1.352,178914,178951,27475,27481,ref-m.2.2.10.15.45,ref-m.2.2.10.15.51,165553,165644,26012,26028,ref-sifre-n.112.1.336,ref-sifre-n.112.1.352,שחייבין על זדונו כרת ועל שגגתו חטאת ,שחייבין על זדונה כרת ושגגתה חטאת אף כל העושה מעשה בשגגה מעשה שחייבים על זדונה כרת ועל ,7,17,48,308,0.6511627906976745,0.4
309,ref-m.4.4.7.8.5-ref-m.4.4.7.8.11,ref-sifre-n.112.1.336-ref-sifre-n.112.1.352,525569,525606,82141,82147,ref-m.4.4.7.8.5,ref-m.4.4.7.8.11,165553,165644,26012,26028,ref-sifre-n.112.1.336,ref-sifre-n.112.1.352,שחייבין על זדונו כרת ועל שגגתו חטאת ,שחייבין על זדונה כרת ושגגתה חטאת אף כל העושה מעשה בשגגה מעשה שחייבים על זדונה כרת ועל ,7,17,257,309,0.6511627906976745,0.4
311,ref-m.4.6.4.2.11-ref-m.4.6.4.2.21,ref-sifre-n.112.1.336-ref-sifre-n.112.1.352,553868,553924,86509,86519,ref-m.4.6.4.2.11,ref-m.4.6.4.2.21,165553,165644,26012,26028,ref-sifre-n.112.1.336,ref-sifre-n.112.1.352,חייבין על שגגתה ומה הן חייבין על זדון השבועה קרבן עולה ,שחייבין על זדונה כרת ושגגתה חטאת אף כל העושה מעשה בשגגה מעשה שחייבים על זדונה כרת ועל ,11,17,286,311,0.6162790697674418,0.8
312,ref-m.4.10.2.6.4-ref-m.4.10.2.6.10,ref-sifre-n.112.1.336-ref-sifre-n.112.1.352,626308,626345,97532,97538,ref-m.4.10.2.6.4,ref-m.4.10.2.6.10,165553,165644,26012,26028,ref-sifre-n.112.1.336,ref-sifre-n.112.1.352,שחייבין על זדונן כרת ועל שגגתן חטאת ,שחייבין על זדונה כרת ושגגתה חטאת אף כל העושה מעשה בשגגה מעשה שחייבים על זדונה כרת ועל ,7,17,356,312,0.6511627906976745,0.6666666666666667
313,ref-m.4.10.2.3.22-ref-m.4.10.2.3.34,ref-sifre-n.112.1.338-ref-sifre-n.112.1.348,625695,625766,97437,97448,ref-m.4.10.2.3.22,ref-m.4.10.2.3.34,165565,165626,26014,26024,ref-sifre-n.112.1.338,ref-sifre-n.112.1.348,שגגת המעשה אין בית דין חייבין עד שיורו בדבר שזדונו כרת ושגגתו חטאת ,זדונה כרת ושגגתה חטאת אף כל העושה מעשה בשגגה מעשה שחייבים ,13,11,353,313,0.8208955223880597,0.8235294117647058
314,ref-m.5.7.1.1.98-ref-m.5.7.1.2.9,ref-sifre-n.112.1.345-ref-sifre-n.112.1.354,749131,749177,116692,116701,ref-m.5.7.1.1.98,ref-m.5.7.1.2.9,165601,165655,26021,26030,ref-sifre-n.112.1.345,ref-sifre-n.112.1.354,עשה על אלו חייבים על זדונם כרת ועל שגגתם חטאת ,מעשה בשגגה מעשה שחייבים על זדונה כרת ועל שגגתה חטאת ,10,10,426,314,0.25,0.6666666666666667
315,ref-m.2.2.10.15.45-ref-m.2.2.10.15.51,ref-sifre-n.112.1.348-ref-sifre-n.112.1.354,178914,178951,27475,27481,ref-m.2.2.10.15.45,ref-m.2.2.10.15.51,165618,165655,26024,26030,ref-sifre-n.112.1.348,ref-sifre-n.112.1.354,שחייבין על זדונו כרת ועל שגגתו חטאת ,שחייבים על זדונה כרת ועל שגגתה חטאת ,7,7,47,315,0.08333333333333333,0.0
316,ref-m.4.4.7.8.5-ref-m.4.4.7.8.11,ref-sifre-n.112.1.348-ref-sifre-n.112.1.354,525569,525606,82141,82147,ref-m.4.4.7.8.5,ref-m.4.4.7.8.11,165618,165655,26024,26030,ref-sifre-n.112.1.348,ref-sifre-n.112.1.354,שחייבין על זדונו כרת ועל שגגתו חטאת ,שחייבים על זדונה כרת ועל שגגתה חטאת ,7,7,256,316,0.08333333333333333,0.0
317,ref-m.4.10.2.6.4-ref-m.4.10.2.6.10,ref-sifre-n.112.1.348-ref-sifre-n.112.1.354,626308,626345,97532,97538,ref-m.4.10.2.6.4,ref-m.4.10.2.6.10,165618,165655,26024,26030,ref-sifre-n.112.1.348,ref-sifre-n.112.1.354,שחייבין על זדונן כרת ועל שגגתן חטאת ,שחייבים על זדונה כרת ועל שגגתה חטאת ,7,7,355,317,0.08333333333333333,0.5
319,ref-m.4.9.4.2.12-ref-m.4.9.4.2.17,ref-sifre-n.112.2.124-ref-sifre-n.112.2.129,609279,609316,94697,94702,ref-m.4.9.4.2.12,ref-m.4.9.4.2.17,166304,166341,26149,26154,ref-sifre-n.112.2.124,ref-sifre-n.112.2.129,שמצוה גוררת מצוה ועבירה גוררת עבירה ,שמצוה גוררת מצוה ועבירה גוררת עבירה ,6,6,301,319,0.0,0.0
320,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-sifre-n.113.1.59-ref-sifre-n.113.1.73,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,168004,168079,26424,26438,ref-sifre-n.113.1.59,ref-sifre-n.113.1.73,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,נאמר כאן מדבר ונאמר להלן מדבר מה מדבר האמור להלן צלפחד אף מדבר האמור כאן ,19,15,333,320,0.43010752688172044,0.5833333333333333
321,ref-m.4.4.6.4.42-ref-m.4.4.6.4.49,ref-sifre-n.114.1.67-ref-sifre-n.114.1.77,521665,521705,81538,81545,ref-m.4.4.6.4.42,ref-m.4.4.6.4.49,169232,169284,26618,26625,ref-sifre-n.114.1.67,ref-sifre-n.114.1.77,יד העדים תהיה בו בראשונה להמיתו ויד כל ,יד העדים תהיה בו בראשונה להמיתו הא מה תלמוד לומר כל ,8,11,254,321,0.28846153846153844,0.25
323,ref-m.4.4.6.4.1-ref-m.4.4.6.4.51,ref-sifre-n.114.1.107-ref-sifre-n.114.1.167,521474,521718,81501,81547,ref-m.4.4.6.4.1,ref-m.4.4.6.4.51,169451,169740,26650,26704,ref-sifre-n.114.1.107,ref-sifre-n.114.1.167,בית הסקילה היה גבוה שתי קומות אחד מן העדים דוחפו על מתניו נהפך על לבו הופכו על מתניו אם מת בה יצא ואם לאו השני נוטל את האבן ונותנה על לבו אם מת בה יצא ואם לאו רגימתו בכל ישראל שנאמר יד העדים תהיה בו בראשונה להמיתו ויד כל העם באחרונה ,בית הסקילה גבוה שתי קומות אחד מן העדים דוחפו על מתניו נהפך על לבו הפכו על מתניו ואם מת יצא העד נוטל את האבן ונותנה על לבו אם מת בו יצא ואם לאו העד השני נוטל את האבן ונותנה על לבו אם מת יצא ואם לאו רוגמים אותו כל ישראל שאמר יד העדים תהיה בו בראשונה להמיתו ויד כל העם באחרונה ,51,61,252,323,0.22627737226277372,0.16129032258064513
325,ref-m.4.4.9.2.22-ref-m.4.4.9.2.45,ref-sifre-n.114.1.116-ref-sifre-n.114.1.135,529540,529649,82786,82806,ref-m.4.4.9.2.22,ref-m.4.4.9.2.45,169498,169584,26658,26676,ref-sifre-n.114.1.116,ref-sifre-n.114.1.135,על מתניו ולא היה בו כדי להמית על מתניו והלכה לו על לבו והיה בו כדי להמית על לבו ומת פטור נתכוין להכותו על ,על מתניו נהפך על לבו הפכו על מתניו ואם מת יצא העד נוטל את האבן ונותנה על לבו אם מת ,24,20,268,325,0.5943396226415094,0.8333333333333334
326,ref-m.4.4.9.2.39-ref-m.4.4.9.2.64,ref-sifre-n.114.1.116-ref-sifre-n.114.1.135,529616,529734,82800,82820,ref-m.4.4.9.2.39,ref-m.4.4.9.2.64,169498,169584,26658,26676,ref-sifre-n.114.1.116,ref-sifre-n.114.1.135,על לבו ומת פטור נתכוין להכותו על לבו והיה בה כדי להמית על לבו והלכה לה על מתניו ולא היה בה כדי להמית על מתניו ומת ,על מתניו נהפך על לבו הפכו על מתניו ואם מת יצא העד נוטל את האבן ונותנה על לבו אם מת ,26,20,269,326,0.631578947368421,0.8333333333333334
327,ref-m.4.4.6.4.12-ref-m.4.4.6.4.51,ref-sifre-n.114.1.145-ref-sifre-n.114.1.167,521528,521718,81511,81547,ref-m.4.4.6.4.12,ref-m.4.4.6.4.51,169626,169740,26684,26704,ref-sifre-n.114.1.145,ref-sifre-n.114.1.167,מתניו נהפך על לבו הופכו על מתניו אם מת בה יצא ואם לאו השני נוטל את האבן ונותנה על לבו אם מת בה יצא ואם לאו רגימתו בכל ישראל שנאמר יד העדים תהיה בו בראשונה להמיתו ויד כל העם באחרונה ,ונותנה על לבו אם מת יצא ואם לאו רוגמים אותו כל ישראל שאמר יד העדים תהיה בו בראשונה להמיתו ויד כל העם באחרונה ,40,23,253,327,0.4198895027624309,0.41666666666666663
328,ref-m.4.6.4.1.3-ref-m.4.6.4.1.12,ref-sifre-n.115.1.36-ref-sifre-n.115.1.42,553521,553591,86458,86467,ref-m.4.6.4.1.3,ref-m.4.6.4.1.12,170369,170417,26809,26815,ref-sifre-n.115.1.36,ref-sifre-n.115.1.42,נוהגת באנשים ולא בנשים ברחוקין ולא בקרובין בכשרים ולא בפסולין ,ונוהג באנשים ולא בנשים בכשרים ולא בפסולים ,10,7,284,328,0.3709677419354839,0.5
329,ref-m.5.2.3.7.36-ref-m.5.2.3.7.50,ref-sifre-n.115.1.348-ref-sifre-n.115.1.362,661445,661523,102865,102874,ref-m.5.2.3.7.36,ref-m.5.2.3.7.50,172006,172079,27087,27097,ref-sifre-n.115.1.348,ref-sifre-n.115.1.362,ארבע ציציות מעכבות זו את זו שארבעתן מצוה אחת רבי ישמעאל אומר ארבעתן ארבע מצות ,ארבע ציציות מעכבין זו את זו שארבעתם מצוה אחת הן ר' ישמעאל אומר ארבע מצות ,15,15,375,329,0.19230769230769232,0.4
330,ref-m.4.10.3.3.29-ref-m.4.10.3.3.38,ref-sifre-n.115.2.146-ref-sifre-n.115.2.156,627217,627262,97661,97670,ref-m.4.10.3.3.29,ref-m.4.10.3.3.38,177287,177344,27981,27991,ref-sifre-n.115.2.146,ref-sifre-n.115.2.156,אחת מכל מצות ה' אלהיו נשיא שאין על גביו אלא ,שאיו כיופיך בכל העולם אלא מצוה קלה אחת צונו ה' אלהינו ,10,11,363,330,0.7407407407407407,0.5384615384615384
332,ref-m.4.10.1.4.38-ref-m.4.10.1.4.47,ref-sifre-n.116.1.236-ref-sifre-n.116.1.251,624107,624156,97184,97193,ref-m.4.10.1.4.38,ref-m.4.10.1.4.47,179116,179196,28281,28294,ref-sifre-n.116.1.236,ref-sifre-n.116.1.251,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן ,ונאמר להלן אתך מה אתך האמור להלן כאן בלוים הכתוב מדבר אף אתך האמור כאן להלן ,10,16,321,332,0.5526315789473685,0.6363636363636364
333,ref-m.3.5.7.5.40-ref-m.3.5.7.5.50,ref-sifre-n.116.1.239-ref-sifre-n.116.1.250,395650,395702,61631,61641,ref-m.3.5.7.5.40,ref-m.3.5.7.5.50,179132,179191,28284,28293,ref-sifre-n.116.1.239,ref-sifre-n.116.1.250,מה אלון מורה האמור להלן שכם אף אלון מורה האמור כאן ,מה אתך האמור להלן כאן בלוים הכתוב מדבר אף אתך האמור כאן ,11,12,217,333,0.5178571428571429,0.6
334,ref-m.3.5.7.4.4-ref-m.3.5.7.4.14,ref-sifre-n.116.1.239-ref-sifre-n.116.1.251,395285,395349,61570,61579,ref-m.3.5.7.4.4,ref-m.3.5.7.4.14,179132,179196,28284,28294,ref-sifre-n.116.1.239,ref-sifre-n.116.1.251,ואמרה ולהלן הוא אומר וענו הלוים ואמרו מה ענייה האמורה להלן ,מה אתך האמור להלן כאן בלוים הכתוב מדבר אף אתך האמור כאן להלן ,11,13,212,334,0.6229508196721312,0.7
335,ref-m.4.10.1.4.41-ref-m.4.10.1.4.56,ref-sifre-n.116.2.276-ref-sifre-n.116.2.287,624122,624205,97187,97202,ref-m.4.10.1.4.41,ref-m.4.10.1.4.56,183274,183335,28951,28962,ref-sifre-n.116.2.276,ref-sifre-n.116.2.287,ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,ונאמר להלן יומת מה יומת האמור להלן סקילה אף יומת האמור כאן ,16,12,344,335,0.46835443037974683,0.5454545454545454
336,ref-m.4.10.1.4.41-ref-m.4.10.1.4.56,ref-sifre-n.116.2.297-ref-sifre-n.116.2.308,624122,624205,97187,97202,ref-m.4.10.1.4.41,ref-m.4.10.1.4.56,183378,183439,28967,28978,ref-sifre-n.116.2.297,ref-sifre-n.116.2.308,ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,ונאמר להלן יומת מה יומת האמור להלן בחנק אף יומת האמור כאן ,16,12,345,336,0.4936708860759494,0.5454545454545454
337,ref-m.5.2.1.1.45-ref-m.5.2.1.2.5,ref-sifre-n.117.2.203-ref-sifre-n.117.2.210,656117,656216,102108,102126,ref-m.5.2.1.1.45,ref-m.5.2.1.2.5,185200,185242,29276,29283,ref-sifre-n.117.2.203,ref-sifre-n.117.2.210,מנחת חוטא ולשם מנחת נדבה או שלא לשמן ולשמן לשם מנחת נדבה ולשם מנחת חוטא אחת מנחת חוטא ואחת כל ,מנחתם זו מנחת חוטא ומנחת נדבה ולכל חטאתם ,20,8,374,337,0.648936170212766,0.8
338,ref-m.5.1.10.4.8-ref-m.5.1.10.4.19,ref-sifre-n.117.2.203-ref-sifre-n.117.2.217,646585,646645,100642,100653,ref-m.5.1.10.4.8,ref-m.5.1.10.4.19,185200,185278,29276,29290,ref-sifre-n.117.2.203,ref-sifre-n.117.2.217,מנחת חוטא קודמת למנחת נדבה מפני שהיא באה על חטא חטאת העוף ,מנחתם זו מנחת חוטא ומנחת נדבה ולכל חטאתם זו חטאת יחיד וחטאת צבור חטאת העוף ,12,15,368,338,0.5066666666666667,0.625
339,ref-m.5.7.5.8.39-ref-m.5.7.5.8.53,ref-sifre-n.117.2.210-ref-sifre-n.117.2.226,759929,760003,118341,118353,ref-m.5.7.5.8.39,ref-m.5.7.5.8.53,185237,185323,29283,29299,ref-sifre-n.117.2.210,ref-sifre-n.117.2.226,חטאת ואשם תלוי וזה מביא חטאת ואשם תלוי רבי שמעון אומר זה חטאת וזה חטאת ,חטאתם זו חטאת יחיד וחטאת צבור חטאת העוף וחטאת בהמה ולכל אשמם זו אשם ודאי יאשם תלוי ,15,17,433,339,0.6385542168674698,0.75
340,ref-m.5.7.5.8.37-ref-m.5.7.5.8.53,ref-sifre-n.117.2.211-ref-sifre-n.117.2.226,759921,760003,118339,118353,ref-m.5.7.5.8.37,ref-m.5.7.5.8.53,185243,185323,29284,29299,ref-sifre-n.117.2.211,ref-sifre-n.117.2.226,זה מביא חטאת ואשם תלוי וזה מביא חטאת ואשם תלוי רבי שמעון אומר זה חטאת וזה חטאת ,זו חטאת יחיד וחטאת צבור חטאת העוף וחטאת בהמה ולכל אשמם זו אשם ודאי יאשם תלוי ,17,16,430,340,0.7088607594936709,0.7333333333333334
341,ref-m.5.1.4.6.10-ref-m.5.1.4.6.16,ref-sifre-n.117.2.221-ref-sifre-n.117.2.229,634187,634216,98716,98722,ref-m.5.1.4.6.10,ref-m.5.1.4.6.16,185297,185340,29294,29302,ref-sifre-n.117.2.221,ref-sifre-n.117.2.229,לשם השם לשם אשים לשם ריח לשם ,אשמם זו אשם ודאי יאשם תלוי ואשם נזיר ואשם ,7,9,365,341,0.5476190476190477,0.875
342,ref-m.5.1.5.5.8-ref-m.5.1.5.5.18,ref-sifre-n.117.2.221-ref-sifre-n.117.2.230,635357,635412,98915,98924,ref-m.5.1.5.5.8,ref-m.5.1.5.5.18,185297,185346,29294,29303,ref-sifre-n.117.2.221,ref-sifre-n.117.2.230,אשם גזילות אשם מעילות אשם שפחה חרופה אשם נזיר אשם מצורע ,אשמם זו אשם ודאי יאשם תלוי ואשם נזיר ואשם מצורע ,11,10,367,342,0.39285714285714285,0.7272727272727273
344,ref-m.3.5.3.7.36-ref-m.3.5.3.8.1,ref-sifre-n.117.2.299-ref-sifre-n.117.2.321,390866,390916,60871,60879,ref-m.3.5.3.7.36,ref-m.3.5.3.8.1,185707,185832,29364,29384,ref-sifre-n.117.2.299,ref-sifre-n.117.2.321,אוכל בקדשי קדשים ואין כהנת אוכלת בקדשי קדשים מה ,"קדשי הקדשים שלא יהיו נאכלים אלא לזכרי כהונה קודש יהיה לך מה ת""ל שיכול אין לי אלא דבר הראוי לאכילה שיתנהג בקדושה שאין ",9,23,203,344,0.7606837606837606,0.8666666666666667
345,ref-m.3.2.5.3.31-ref-m.3.2.5.3.49,ref-sifre-n.117.2.809-ref-sifre-n.117.2.826,327410,327513,50743,50759,ref-m.3.2.5.3.31,ref-m.3.2.5.3.49,188385,188481,29736,29750,ref-sifre-n.117.2.809,ref-sifre-n.117.2.826,הבעל אינה אוכלת בתרומה זו משנה ראשונה בית דין של אחריהן אמרו אין האשה אוכלת בתרומה עד שתכנס לחופה ,אין ארוסה בת ישראל אוכלת בתרומה עד שתכנס לחופה נכנסה לחופה אף על פי שלא נבעלה אוכלת בתרומה ,19,18,83,345,0.6836734693877551,0.6190476190476191
346,ref-m.3.6.5.5.19-ref-m.3.6.5.5.24,ref-sifre-n.117.2.825-ref-sifre-n.117.2.830,413646,413681,64416,64421,ref-m.3.6.5.5.19,ref-m.3.6.5.5.24,188468,188501,29749,29754,ref-sifre-n.117.2.825,ref-sifre-n.117.2.830,שאוכלת בתרומה ואם מתה בעלה יורשה ,אוכלת בתרומה ואם מתה בעלה יורשה ,6,6,225,346,0.030303030303030304,0.2857142857142857
347,ref-m.4.7.7.9.20-ref-m.4.7.7.9.25,ref-sifre-n.117.2.825-ref-sifre-n.117.2.830,583718,583751,90732,90737,ref-m.4.7.7.9.20,ref-m.4.7.7.9.25,188468,188501,29749,29754,ref-sifre-n.117.2.825,ref-sifre-n.117.2.830,אוכלת בתרומה ואם מתה בעלה יורשה ,אוכלת בתרומה ואם מתה בעלה יורשה ,6,6,299,347,0.0,0.0
