,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
280,ref-t.5.1.10.10.7-ref-t.5.1.10.10.26,ref-mek.6.3.1.222-ref-mek.6.3.1.239,1056212,1056319,166722,166736,ref-t.5.1.10.10.7,ref-t.5.1.10.10.26,245318,245419,40266,40281,ref-mek.6.3.1.222,ref-mek.6.3.1.239,אין טעונין כיבוס משהופשט טעון כבוס דברי ר' יהודה ר' ליעזר אומ' אף משהופשט אין טעון כיבוס ואין טעון כיבוס ,שאין טעונין כיבוס בגדים טעונין טבילה וכאן שהוא טעון כיבוס בגדים אינו דין שיהא טעון טבילה אין כיבוס ,20,18,514,280,0.5619047619047619,0.7857142857142857
282,ref-t.4.6.1.7.165-ref-t.4.6.1.7.177,ref-mek.6.3.4.33-ref-mek.6.3.4.40,950793,950857,150388,150398,ref-t.4.6.1.7.165,ref-t.4.6.1.7.177,246287,246320,40427,40432,ref-mek.6.3.4.33,ref-mek.6.3.4.40,אין לי אלא בהמה וחיה ועוף טהור בהמה וחיה ועוף טמאין מנין ת'ל ,"אין לי אלא בהמה חיה מנין ת""ל בהמה ",13,8,480,282,0.5573770491803278,0.5555555555555556
283,ref-t.3.5.3.1.1-ref-t.3.5.3.1.14,ref-mek.6.4.5.10-ref-mek.6.4.6.14,627310,627377,98542,98553,ref-t.3.5.3.1.1,ref-t.3.5.3.1.14,251727,251815,41347,41362,ref-mek.6.4.5.10,ref-mek.6.4.6.14,היה ר' מאיר אומ' מניין אתה אומ' שבמדה שאדם מודד בה מודדין לו שנ' ,בהם וקבעתי להם תחומין ויאמר ה' לך רד ויפה אמרת זהו שהיה ר' יהודה אומר מניין אתה אומר ,14,18,160,283,0.6941176470588235,0.8571428571428572
284,ref-t.4.3.11.2.89-ref-t.4.3.11.2.110,ref-mek.6.6.2.64-ref-mek.6.6.2.79,877821,877913,138749,138768,ref-t.4.3.11.2.89,ref-t.4.3.11.2.110,258998,259061,42527,42536,ref-mek.6.6.2.64,ref-mek.6.6.2.79,של כסף ודינר של זהב היה כת' בו כסף נותן לו דינר של כסף כסף דינרין נותן לו שני דינרין של כסף ,של כסף תלמוד לומר אלהי כסף לא יעשה לו של כסף אבל יעשה לו של זהב ,22,16,396,284,0.6195652173913043,0.75
285,ref-t.3.5.13.9.23-ref-t.3.5.13.9.32,ref-mek.6.6.3.88-ref-mek.6.6.3.95,677903,677947,107205,107213,ref-t.3.5.13.9.23,ref-t.3.5.13.9.32,260366,260405,42724,42731,ref-mek.6.6.3.88,ref-mek.6.6.3.95,נאמר הנה לא ינום ולא ישן אלא כל זמן שישראל ,שנאמר הנה לא ינום ולא יישן שומר ישראל ,10,8,286,285,0.27906976744186046,0.6
286,ref-t.5.3.12.9.8-ref-t.5.3.12.9.18,ref-mek.6.6.3.104-ref-mek.6.6.3.117,1152264,1152322,181621,181631,ref-t.5.3.12.9.8,ref-t.5.3.12.9.18,260438,260512,42739,42752,ref-mek.6.6.3.104,ref-mek.6.6.3.117,ששולט בה לבוללה אמרו לי בששים שולט בששים ואחד אין שולט ,שליט בקנאה ואין קנאה שולטת בי אני שליט בנומה ואין נומה שולטת בי שנאמר ,11,14,530,286,0.6571428571428571,0.9166666666666666
287,ref-t.6.1.3.2.44-ref-t.6.1.3.2.57,ref-mek.6.6.3.106-ref-mek.6.6.3.118,1248331,1248405,196803,196816,ref-t.6.1.3.2.44,ref-t.6.1.3.2.57,260450,260516,42741,42753,ref-mek.6.6.3.106,ref-mek.6.6.3.118,שולטת בו שהוא חיבור ועד מקום שאין האור שולט בו שאין חיבור הטבילו אינו ,ואין קנאה שולטת בי אני שליט בנומה ואין נומה שולטת בי שנאמר הנה ,14,13,567,287,0.7,0.7692307692307692
288,ref-t.3.5.13.9.23-ref-t.3.5.13.9.32,ref-mek.6.6.3.117-ref-mek.6.6.3.124,677903,677947,107205,107213,ref-t.3.5.13.9.23,ref-t.3.5.13.9.32,260506,260545,42752,42759,ref-mek.6.6.3.117,ref-mek.6.6.3.124,נאמר הנה לא ינום ולא ישן אלא כל זמן שישראל ,שנאמר הנה לא ינום ולא יישן שומר ישראל ,10,8,287,288,0.27906976744186046,0.6
289,ref-t.1.1.6.6.24-ref-t.1.1.6.6.30,ref-mek.6.6.3.263-ref-mek.6.6.3.271,29272,29316,4744,4750,ref-t.1.1.6.6.24,ref-t.1.1.6.6.30,261219,261279,42877,42885,ref-mek.6.6.3.263,ref-mek.6.6.3.271,החמה ואת הלבנה ואת הכוכבים ואת המזלות ,אתם עובדין והרי אתם עובדין לחמה וללבנה ולכוכבים ולמזלות ,7,9,36,289,0.625,0.9090909090909091
290,ref-t.4.8.6.7.25-ref-t.4.8.6.7.33,ref-mek.6.6.3.267-ref-mek.6.6.3.281,999061,999123,158076,158084,ref-t.4.8.6.7.25,ref-t.4.8.6.7.33,261240,261350,42881,42895,ref-mek.6.6.3.267,ref-mek.6.6.3.281,עובדין לחמה וללבנה לכוכבים ולמזלות יאבד עולמו מפני השוטים ,עובדין לחמה וללבנה ולכוכבים ולמזלות להרים ולגבעות לאפיקים וגיאיות ואפילו לאדם יאבד עולמו מפני השוטים ,9,15,497,290,0.42574257425742573,0.5
291,ref-t.3.1.1.6.1-ref-t.3.1.1.6.7,ref-mek.6.7.1.27-ref-mek.6.7.1.35,510063,510100,79539,79545,ref-t.3.1.1.6.1,ref-t.3.1.1.6.7,262427,262468,43084,43092,ref-mek.6.7.1.27,ref-mek.6.7.1.35,כשם שפוטרות מן הנשואין כך פוטרות מן ,כשם שהיא פטורה מן הקרבן כך תהא פטורה מן ,7,9,142,291,0.475,0.5555555555555556
292,ref-t.3.5.8.8.76-ref-t.3.5.8.8.91,ref-mek.6.7.1.108-ref-mek.6.7.1.120,659919,659999,104138,104151,ref-t.3.5.8.8.76,ref-t.3.5.8.8.91,262802,262866,43149,43160,ref-mek.6.7.1.108,ref-mek.6.7.1.120,שכבר נאמ' לוי למעלה ואין אתה יכול לומר לוי למעלה שכבר נאמר לוי למטה אמור מעתה ,שכבר נאמר ינקה ואי אפשר לומר ינקה שכבר נאמר לא ינקה אמור מעתה ,16,13,272,292,0.358974358974359,0.7
293,ref-t.2.5.4.9.28-ref-t.2.5.4.9.33,ref-mek.6.7.1.118-ref-mek.6.7.1.125,410586,410618,64100,64105,ref-t.2.5.4.9.28,ref-t.2.5.4.9.33,262852,262894,43158,43165,ref-mek.6.7.1.118,ref-mek.6.7.1.125,ונקה מנקה הוא לשבים ואין מנקה ,ינקה אמור מעתה מנקה הוא לשבים ואינו מנקה ,6,8,119,293,0.3170731707317073,0.6
294,ref-t.2.5.4.5.150-ref-t.2.5.4.8.43,ref-mek.6.7.1.206-ref-mek.6.7.1.306,409836,410321,63976,64056,ref-t.2.5.4.5.150,ref-t.2.5.4.8.43,263319,263881,43235,43322,ref-mek.6.7.1.206,ref-mek.6.7.1.306,תולה ויום הכפורים מכפר ר' ישמעאל ארבעה חלוקי כפרה הן עבר על מצות עשה ועשה תשובה אין זז ממקומו עד שמוחלין לו שנ' שובו בנים שובבים ארפא משובתם עבר על מצות לא תעשה ועשה תשוב' תשובה תולה ויום הכפורים מכפר שנ' כי ביום הזה יכפר עליכם וגו' עבר על כריתות ומיתות בית דין ועשה תשובה תשובה ויום הכפורים תולין ויסורין שבשאר ימות השנה ממרקין שנ' ופקדתי בשבט פשעם וגו' אבל מי שנתחלל בו שם שמים מזיד ועשה תשובה אין בה לא בתשובה לתלות ולא ביום הכפורים לכפר אלא תשובה ויום ,העובר על מצוות עשה ועשה תשובה אינו זז משם עד שמוחלין לו ועל זה נאמר שובו בנים שובבים והעובר על מצוות לא תעשה ועשה תשובה אין כאן בתשובה לכפר אלא תשובה תולה ויום הכיפורים מכפר ועל זה נאמר כי ביום הזה יכפר עליכם והמזיד על כריתות ועל מיתת בית דין ועשה תשובה אין כח תשובה לתלות ויום הכיפורים לכפר אלא תשובה ויום הכיפורים מכפרין מחצה וייסורין ממרקין מכפרין מחצה ועל זה נאמר ופקדתי בשבט פשעם ובנגעים עוונם מי שמחלל שם שמים ועשה תשובה אין כח בתשובה לתלות ולא יום הכיפורים מכפר ולא ייסורין בלבד ממרקין אלא התשובה ויום הכיפורים תולין ויום ,90,101,113,294,0.5198487712665406,0.49056603773584906
296,ref-t.2.5.4.8.30-ref-t.2.5.4.8.42,ref-mek.6.7.1.229-ref-mek.6.7.1.240,410245,410315,64044,64055,ref-t.2.5.4.8.30,ref-t.2.5.4.8.42,263433,263501,43256,43265,ref-mek.6.7.1.229,ref-mek.6.7.1.240,ועשה תשובה אין בה לא בתשובה לתלות ולא ביום הכפורים לכפר אלא תשובה ,ועשה תשובה אין כאן בתשובה לכפר אלא תשובה תולה ויום הכיפורים מכפר ,13,12,116,296,0.4696969696969697,0.1428571428571429
297,ref-t.2.5.4.8.30-ref-t.2.5.4.8.44,ref-mek.6.7.1.256-ref-mek.6.7.1.269,410245,410330,64044,64057,ref-t.2.5.4.8.30,ref-t.2.5.4.8.44,263576,263660,43278,43289,ref-mek.6.7.1.256,ref-mek.6.7.1.269,ועשה תשובה אין בה לא בתשובה לתלות ולא ביום הכפורים לכפר אלא תשובה ויום הכפורים ,ועשה תשובה אין כח תשובה לתלות ויום הכיפורים לכפר אלא תשובה ויום הכיפורים מכפרין ,15,14,117,297,0.2375,0.1428571428571429
299,ref-t.2.5.4.8.57-ref-t.2.5.4.8.65,ref-mek.6.7.1.306-ref-mek.6.7.1.316,410404,410450,64068,64076,ref-t.2.5.4.8.57,ref-t.2.5.4.8.65,263876,263938,43322,43331,ref-mek.6.7.1.306,ref-mek.6.7.1.316,אם יכופר העון הזה וגו' מלמד שיום מיתה ממרק ,ויום המיתה וייסורין ממרקין ועל זה נאמר אם יכופר העון הזה ,9,11,118,299,0.7368421052631579,0.6153846153846154
301,ref-t.2.5.4.5.128-ref-t.2.5.4.5.152,ref-mek.6.7.1.355-ref-mek.6.7.1.372,409726,409855,63957,63978,ref-t.2.5.4.5.128,ref-t.2.5.4.5.152,264140,264242,43369,43384,ref-mek.6.7.1.355,ref-mek.6.7.1.372,ולא תשא עמהן ר' יהודה אומ' כל שהו מלא תשא ולמטה תשובה מכפרת וכל שהוא מלא תשא ולמעלה ולא תשא עמהן תשובה תולה ויום הכפורים ,כל שהוא מלא תשא ולמעלן התשובה מכפרת מלא תשא ולמטה ולא תשא עימהם התשובה תולה ויום הכיפורים מכפר ,25,18,111,301,0.4214876033057851,0.47058823529411764
303,ref-t.4.5.5.16.19-ref-t.4.5.5.17.5,ref-mek.6.7.1.391-ref-mek.6.7.1.398,947471,947543,149843,149852,ref-t.4.5.5.16.19,ref-t.4.5.5.17.5,264333,264374,43401,43405,ref-mek.6.7.1.391,ref-mek.6.7.1.398,מיתה בידי שמים וכרת בידי שמים אין מלקין אותן מיתה בידי בית דין מלקין ,מיתות בית דין מיתה בידי שמים כרת ומלקות ,14,8,467,303,0.6086956521739131,0.625
304,ref-t.6.3.7.5.6-ref-t.6.3.7.5.16,ref-mek.6.7.2.4-ref-mek.6.7.2.39,1317253,1317299,207374,207383,ref-t.6.3.7.5.6,ref-t.6.3.7.5.16,264429,264627,43415,43448,ref-mek.6.7.2.4,ref-mek.6.7.2.39,דבר אחד והם אמרו דבר אחד אני אומ' להם דבר אחד ,נאמרו בדבור אחד מחלליה מות יומת וביום השבת שני כבשים שניהם בדבור אחד נאמרו ערות אשת אחיך ויבמה יבא עליה שניהם נאמרו בדבור אחד לא תלבש שעטנז וגדילים תעשה לך שניהם נאמרו בדבור אחד מה שאי אפשר ,11,37,568,304,0.7789473684210526,0.88
305,ref-t.5.5.5.9.106-ref-t.5.5.5.9.115,ref-mek.6.7.4.128-ref-mek.6.7.4.139,1200298,1200347,189403,189412,ref-t.5.5.5.9.106,ref-t.5.5.5.9.115,265999,266051,43667,43676,ref-mek.6.7.4.128,ref-mek.6.7.4.139,לגר ולא לגר צדק אלא לגר תושב שנ' ונמכר לגר ,וגרך זה גר צדק או אינו אלא גר תושב כשהוא אומר הגר ,10,12,560,305,0.44,0.6363636363636364
307,ref-t.1.11.2.6.36-ref-t.1.11.2.7.8,ref-mek.6.8.1.57-ref-mek.6.8.1.86,226551,226676,35461,35481,ref-t.1.11.2.6.36,ref-t.1.11.2.7.8,267091,267230,43826,43842,ref-mek.6.8.1.57,ref-mek.6.8.1.86,וחולק בקדשי הגבול כאנשים וכנשים ואם אמ' הריני נזיר שזה איש ואשה הרי זה נזיר דרכים שלא שוה בהן לא לאנשים ולא לנשים ,אשה לאיש אף מורא לא חלקו בין איש לאשה דברי ר' ישמעאל ר' יהודה בן בתירא אומר הרי הוא אומר איש אמו ואביו תיראו ואת שבתותי תשמורו מה שבת לא ,23,30,61,307,0.7372262773722628,0.8275862068965517
308,ref-t.4.6.3.6.37-ref-t.4.6.3.6.42,ref-mek.6.8.2.16-ref-mek.6.8.2.39,957312,957335,151453,151458,ref-t.4.6.3.6.37,ref-t.4.6.3.6.42,268572,268689,44041,44053,ref-mek.6.8.2.16,ref-mek.6.8.2.39,לא תרצח לא תנאף לא תגנב ,לא תרצח לא תנאף למה נאמר לפי שהוא אומר מות יומת הנואף והנואפת עונש שמענו אזהרה לא שמענו תלמוד לומר לא תנאף לא תגנוב ,6,24,488,308,0.7931034482758621,0.7857142857142857
309,ref-t.4.6.1.5.28-ref-t.4.6.1.5.43,ref-mek.6.8.2.105-ref-mek.6.8.2.119,949461,949548,150152,150167,ref-t.4.6.1.5.28,ref-t.4.6.1.5.43,269021,269104,44088,44101,ref-mek.6.8.2.105,ref-mek.6.8.2.119,נאמ' לפי ששלש מצות אמורות בפרשה ב' מפורשה וא' סתומה תלמד סתומה מן המפורשה מה מפורשה ,אמרת שלש מצות נאמרו בענין זה שתים מפורשות וא' סתומה נלמד סתומה ממפורשות מה מפורשת ,16,15,468,309,0.34523809523809523,0.6666666666666667
310,ref-t.4.4.10.3.51-ref-t.4.4.10.3.61,ref-mek.6.8.2.118-ref-mek.6.8.2.130,918133,918190,145244,145254,ref-t.4.4.10.3.51,ref-t.4.4.10.3.61,269095,269165,44100,44111,ref-mek.6.8.2.118,ref-mek.6.8.2.130,מה כריעה חייבין עליו אף נשיקה חייבין עליו ובמה היא מיתתן ,מה מפורשת מצות שחייבין עליה מיתות בית דין אף סתומה מצות שחייבים עליה ,11,13,439,310,0.6521739130434783,0.8461538461538461
311,ref-t.4.6.1.7.87-ref-t.4.6.1.7.113,ref-mek.6.8.3.44-ref-mek.6.8.3.69,950383,950517,150318,150343,ref-t.4.6.1.7.87,ref-t.4.6.1.7.113,271059,271185,44397,44421,ref-mek.6.8.3.44,ref-mek.6.8.3.69,ופרט וכלל אי אתה דן אלא כעין הפרט כשהוא אומ' לכל טומאתו אשר יטמא בה והוא וכלל אם כלל כלל הראשון אמרת ליו אלא כלל ופרט וכלל ,שבפרט וכשהוא אומר וכל אשר לרעך חזר וכלל או כלל כלל הראשון הרי אמרת לאו אלא חזר וכלל כלל ופרט וכלל אי אתה דן אלא כעין ,27,26,474,311,0.6422764227642277,0.5
312,ref-t.4.6.1.7.94-ref-t.4.6.1.7.119,ref-mek.6.8.3.44-ref-mek.6.8.3.70,950415,950543,150324,150348,ref-t.4.6.1.7.94,ref-t.4.6.1.7.119,271059,271191,44397,44422,ref-mek.6.8.3.44,ref-mek.6.8.3.70,הפרט כשהוא אומ' לכל טומאתו אשר יטמא בה והוא וכלל אם כלל כלל הראשון אמרת ליו אלא כלל ופרט וכלל אי אתה דן אלא כעין הפרט ,שבפרט וכשהוא אומר וכל אשר לרעך חזר וכלל או כלל כלל הראשון הרי אמרת לאו אלא חזר וכלל כלל ופרט וכלל אי אתה דן אלא כעין הפרט ,26,27,478,312,0.3114754098360656,0.5
314,ref-t.5.5.1.10.15-ref-t.5.5.1.10.24,ref-mek.6.9.1.323-ref-mek.6.9.1.333,1183441,1183494,186637,186645,ref-t.5.5.1.10.15,ref-t.5.5.1.10.24,273495,273552,44779,44786,ref-mek.6.9.1.323,ref-mek.6.9.1.333,לפניהן שנים עשר מיל על כל דיבור ודיבור עשרים וארבעה ,לפניהם שנים עשר מיל עשרים וארבעה מיל על כל דיבור ודיבור ,10,11,543,314,0.48214285714285715,0.25
315,ref-t.5.3.12.8.89-ref-t.5.3.12.9.11,ref-mek.6.9.2.127-ref-mek.6.9.2.134,1152225,1152285,181613,181624,ref-t.5.3.12.8.89,ref-t.5.3.12.9.11,274788,274831,44989,44996,ref-mek.6.9.2.127,ref-mek.6.9.2.134,אתה אמרתי להן ת'ל סלת בלולה בשמן מנחה ששולט בה לבוללה אמרו ,ישלוט בהם מלאך המות שנאמר אני אמרתי אלהים ,12,8,529,315,0.7627118644067796,0.875
317,ref-t.3.5.8.5.30-ref-t.3.5.8.5.37,ref-mek.6.10.1.498-ref-mek.6.11.1.2,657642,657679,103747,103753,ref-t.3.5.8.5.30,ref-t.3.5.8.5.37,279542,279641,45766,45782,ref-mek.6.10.1.498,ref-mek.6.11.1.2,דמיתי לעשות להם אעשה לכם ואם אין אתם ,תעשו לכם שלא תאמרו הרי אנו עושין לנו כדרך שאחרים עושין במדינות תלמוד לומר לא תעשו לכם מזבח אדמה ,8,19,271,317,0.7708333333333334,0.8823529411764706
318,ref-t.5.3.5.5.6-ref-t.5.3.5.5.17,ref-mek.6.11.1.101-ref-mek.6.11.1.116,1114879,1114944,175739,175750,ref-t.5.3.5.5.6,ref-t.5.3.5.5.17,280134,280229,45869,45884,ref-mek.6.11.1.101,ref-mek.6.11.1.116,הן מפוגלין והלחם כשר הן כשרין והלחם מפוגל הן כשרין והלחם כשר ,שהוא כשר לכפרה דין הוא שיוכשר לשחיטה והרי המזבח הפנימי יוכיח שהוא כשר לכפרה ואינו כשר ,12,16,524,318,0.6511627906976745,0.8461538461538461
319,ref-t.5.3.5.5.6-ref-t.5.3.5.5.17,ref-mek.6.11.1.144-ref-mek.6.11.1.159,1114879,1114944,175739,175750,ref-t.5.3.5.5.6,ref-t.5.3.5.5.17,280378,280473,45908,45923,ref-mek.6.11.1.144,ref-mek.6.11.1.159,הן מפוגלין והלחם כשר הן כשרין והלחם מפוגל הן כשרין והלחם כשר ,שהוא כשר לכפרה דין הוא שיוכשר לשחיטה והרי המזבח הפנימי יוכיח שהוא כשר לכפרה ואינו כשר ,12,16,525,319,0.6511627906976745,0.8461538461538461
321,ref-t.2.5.3.1.24-ref-t.2.5.3.1.42,ref-mek.6.11.1.152-ref-mek.6.11.1.169,401911,402021,62748,62766,ref-t.2.5.3.1.24,ref-t.2.5.3.1.42,280425,280524,45916,45931,ref-mek.6.11.1.152,ref-mek.6.11.1.169,הוא גומר על מזבח הפנימי וממקום שמתחיל בעולה במזבח החיצון משם הוא גומר בחטאת במזבח הפנימי על כולן הוא ,המזבח הפנימי יוכיח שהוא כשר לכפרה ואינו כשר לשחיטה והוא יוכיח על מזבח החיצון אף על פי שהוא ,19,18,108,321,0.6534653465346535,0.7222222222222222
322,ref-t.5.2.1.14.29-ref-t.5.2.1.14.35,ref-mek.6.11.1.164-ref-mek.6.11.1.179,1071691,1071731,169136,169142,ref-t.5.2.1.14.29,ref-t.5.2.1.14.35,280497,280578,45928,45939,ref-mek.6.11.1.164,ref-mek.6.11.1.179,כשר במזבח פנימי פסול במזבח החיצון כשר ,מזבח החיצון אף על פי שהוא כשר לכפרה לא יוכשר לשחיטה לא אם אמרת במזבח הפנימי ,7,16,519,322,0.8289473684210527,0.7142857142857143
324,ref-t.1.8.5.27.19-ref-t.1.8.5.27.25,ref-mek.6.11.1.227-ref-mek.6.11.1.237,215373,215408,33753,33759,ref-t.1.8.5.27.19,ref-t.1.8.5.27.25,280850,280914,45984,45994,ref-mek.6.11.1.227,ref-mek.6.11.1.237,המזבח שנ' מזבח אדמה תעשה לי וגו' ,המזבח והכתוב מסייעו שנאמר מזבח אדמה תעשה לי וזבחת עליו וגו' ,7,11,57,324,0.4666666666666667,0.5454545454545454
325,ref-t.5.1.7.1.19-ref-t.5.1.7.1.26,ref-mek.6.11.1.262-ref-mek.6.11.1.268,1040478,1040530,164316,164323,ref-t.5.1.7.1.19,ref-t.5.1.7.1.26,281048,281095,46008,46014,ref-mek.6.11.1.262,ref-mek.6.11.1.268,מחצי המזבח ולצפון כצפון מחצי מזבח ולחוץ כדרום ,מחצי המזבח לצפון כצפון ומחצי המזבח לדרום ,8,7,511,325,0.1956521739130435,0.5
326,ref-t.2.6.4.3.4-ref-t.2.6.4.3.26,ref-mek.6.11.1.389-ref-mek.6.11.1.405,424895,425011,66395,66417,ref-t.2.6.4.3.4,ref-t.2.6.4.3.26,281726,281810,46110,46125,ref-mek.6.11.1.389,ref-mek.6.11.1.405,למקום שלבי אוהב לשם רגליי מוליכות אותי אם אתה תבוא לביתי אני אבא לביתיך אם אתה לא תבוא לביתי אני לא אבוא לביתיך ,לביתי אבא לביתך אם לא תבא לביתי לא אבא לביתך מקום שלבי אוהב שם רגלי מוליכות אותי ,23,17,125,326,0.5982142857142857,0.23076923076923073
327,ref-t.3.5.15.1.76-ref-t.3.5.15.1.80,ref-mek.6.11.2.222-ref-mek.6.11.2.226,680643,680672,107656,107660,ref-t.3.5.15.1.76,ref-t.3.5.15.1.80,283163,283190,46333,46337,ref-mek.6.11.2.222,ref-mek.6.11.2.226,ומקבות והגרזן וכל כלי ברזל ,ומקבות והגרזן כל כלי ברזל ,5,5,289,327,0.037037037037037035,0.19999999999999996
328,ref-t.4.1.7.7.4-ref-t.4.1.7.7.36,ref-mek.6.11.2.273-ref-mek.6.11.2.300,755961,756140,119356,119382,ref-t.4.1.7.7.4,ref-t.4.1.7.7.36,283424,283584,46374,46396,ref-mek.6.11.2.273,ref-mek.6.11.2.300,אבנים שלמות תבנה את מזבח ייי אליך אבנים שמטילות שלום והלא דברים קל וחומר ומה אם אבנים שאינן לא רואות ולא ולא שומעות ולא מדברות על שמטילות שלום בין ישראל לאביהם שבשמים אמ' ,אבנים שלמות תבנה אבנים שמטילות שלום והרי דברים קל וחומר ומה אם אבני המזבח שאינם רואות ולא שומעות ולא מדברות על שמטילות שלום בין ישראל לאביהם שבשמים אמר ,33,28,344,328,0.19883040935672514,0.34782608695652173
329,ref-t.4.1.7.6.52-ref-t.4.1.7.6.73,ref-mek.6.11.2.285-ref-mek.6.11.2.308,755756,755877,119322,119343,ref-t.4.1.7.6.52,ref-t.4.1.7.6.73,283489,283626,46381,46404,ref-mek.6.11.2.285,ref-mek.6.11.2.308,אבנים שאינן לא רואות ולא שומעות ולא מדברות על שמטילות כפרה בין ישראל לאביהם שבשמי' אמ' הכת' לא תניף עליהן ברזל בני ,"אבני המזבח שאינם רואות ולא שומעות ולא מדברות על שמטילות שלום בין ישראל לאביהם שבשמים אמר הקב""ה לא תניף עליהם ברזל המטיל שלום בין ",22,24,343,329,0.26356589147286824,0.5769230769230769
330,ref-t.4.4.14.4.65-ref-t.4.4.14.4.72,ref-mek.6.11.2.287-ref-mek.6.11.2.293,932017,932059,147417,147424,ref-t.4.4.14.4.65,ref-t.4.4.14.4.72,283501,283540,46383,46389,ref-mek.6.11.2.287,ref-mek.6.11.2.293,שאינם לא רואין ולא שומעין ולא מדברין על ,שאינם רואות ולא שומעות ולא מדברות על ,8,7,461,330,0.225,0.0
331,ref-t.5.1.9.8.10-ref-t.5.1.9.8.28,ref-mek.6.11.3.1-ref-mek.6.11.3.27,1052944,1053031,166189,166207,ref-t.5.1.9.8.10,ref-t.5.1.9.8.28,283742,283873,46424,46444,ref-mek.6.11.3.1,ref-mek.6.11.3.27,הכבש שבראשו של מזבח מעלין אותם לעולם כשם שאם עלו לא ירדו כך אם ירדו לא יעלו ואם עלו ,ולא תעלה במעלות על מזבחי מכאן אמרו עשה כבש למזבח אין לי אלא עלייה ירידה מנין תלמוד לומר לא תגלה ערותך עליו הא לא עליה ולא ירידה ,19,27,513,331,0.671875,0.8695652173913043
332,ref-t.3.1.12.13.19-ref-t.3.1.12.13.40,ref-mek.7.1.1.117-ref-mek.7.1.1.132,544264,544373,84990,85007,ref-t.3.1.12.13.19,ref-t.3.1.12.13.40,285346,285434,46662,46677,ref-mek.7.1.1.117,ref-mek.7.1.1.132,מעושית בבית דין של ישראל כשירה בבית דין של גוים פסולה בגוים חובטין אותו ואומ' לו עשה מה שר' פלני אומ' לך ,המעושה בישראל כשר ובגוים פסול אבל גוים חובטין אותו ואומרין לו עשה מה שישראל אומר לך ,22,16,146,332,0.3904761904761905,0.6
333,ref-t.5.5.5.9.90-ref-t.5.5.5.9.99,ref-mek.7.1.2.18-ref-mek.7.1.2.26,1200222,1200268,189388,189396,ref-t.5.5.5.9.90,ref-t.5.5.5.9.99,285686,285733,46721,46727,ref-mek.7.1.2.18,ref-mek.7.1.2.26,שמוכר את עצמו שנ' כי ימוך אחיך עמך ונמכר לך ,במוכר עצמו כשהוא אומר וכי ימוך אחיך ונמכר לך ,10,9,557,333,0.4,0.5833333333333333
334,ref-t.4.9.1.7.68-ref-t.4.9.1.7.77,ref-mek.7.1.2.114-ref-mek.7.1.2.123,1009623,1009670,159765,159774,ref-t.4.9.1.7.68,ref-t.4.9.1.7.77,286196,286246,46794,46803,ref-mek.7.1.2.114,ref-mek.7.1.2.123,נאמ' כאן דבר ונאמר להלן דבר מה דבר האמור להלן ,נאמר כאן עברי ונאמר להלן עברי מה עברי האמור להלן ,10,10,503,334,0.14285714285714285,0.4285714285714286
335,ref-t.4.4.13.9.55-ref-t.4.4.13.9.68,ref-mek.7.1.2.114-ref-mek.7.1.2.128,929151,929227,146962,146975,ref-t.4.4.13.9.55,ref-t.4.4.13.9.68,286196,286271,46794,46806,ref-mek.7.1.2.114,ref-mek.7.1.2.128,נאמ' כאן אבדה ונאמרה להלן אבדה מתבקשת מה אבידה האמורה להלן אבידה מתבקשת אף ,נאמר כאן עברי ונאמר להלן עברי מה עברי האמור להלן בבן ישראל הכתוב מדבר אף ,14,15,458,335,0.4666666666666667,0.6153846153846154
336,ref-t.3.5.7.22.82-ref-t.3.5.7.22.96,ref-mek.7.1.2.114-ref-mek.7.1.2.132,655867,655937,103463,103477,ref-t.3.5.7.22.82,ref-t.3.5.7.22.96,286196,286291,46794,46809,ref-mek.7.1.2.114,ref-mek.7.1.2.132,נאמ' כאן אחר ונאמ' להלן אחר מה אחר שנאמ' להלן נכרי אף אחר שנאמ' כאן ,נאמר כאן עברי ונאמר להלן עברי מה עברי האמור להלן בבן ישראל הכתוב מדבר אף עבד עברי האמור כאן ,15,19,259,336,0.4891304347826087,0.8125
337,ref-t.4.9.1.7.126-ref-t.4.9.1.7.142,ref-mek.7.1.2.114-ref-mek.7.1.2.132,1009895,1009972,159822,159838,ref-t.4.9.1.7.126,ref-t.4.9.1.7.142,286196,286291,46794,46809,ref-mek.7.1.2.114,ref-mek.7.1.2.132,נאמר כאן דבר ולהלן נאמ' דבר מה דבר אמור להלן מקצתו לא כולו אף דבר האמור כאן ,נאמר כאן עברי ונאמר להלן עברי מה עברי האמור להלן בבן ישראל הכתוב מדבר אף עבד עברי האמור כאן ,17,19,506,337,0.391304347826087,0.6666666666666667
