,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
1411,ref-bible.0206.2.12.2-ref-bible.0206.2.12.9,ref-y.02.11.3.00.5458-ref-y.02.11.3.00.5465,716597,716637,121087,121094,ref-bible.206.2.12.2,ref-bible.206.2.12.9,1927557,1927598,294596,294603,ref-y.2.11.3..5458,ref-y.2.11.3..5465,ראה והוא מצעק אבי אבי רכב ישראל ופרשיו ,רואה והוא מצעק אבי אבי רכב ישראל ופרשיו ,8,8,1534,1411,0.025,0.0
1412,ref-bible.0204.1.11.1-ref-bible.0204.1.12.19,ref-y.02.11.3.00.5665-ref-y.02.11.3.00.5694,588292,588446,98991,99017,ref-bible.204.1.11.1,ref-bible.204.1.12.19,1928608,1928760,294762,294788,ref-y.2.11.3..5665,ref-y.2.11.3..5694,ויחזק דוד בבגדו בבגדיו ויקרעם וגם כל האנשים אשר אתו ויספדו ויבכו ויצמו עד הערב על שאול ועל יהונתן בנו ועל עם יהוה ועל בית ישראל כי נפלו בחרב ,ויחזק דוד בבגדיו ויקרעם וגו' ויספדו ויבכו ויצומו עד הערב על שאול זה הנשיא ועל יהונתן בנו זה אב בית דין ועל עם ה' ועל בית ישראל כי נפלו בחרב ,29,30,1357,1412,0.36879432624113473,0.2962962962962963
1413,ref-bible.0208.32.27.1-ref-bible.0208.32.27.9,ref-y.02.11.3.00.5747-ref-y.02.11.3.00.5755,932839,932882,158215,158223,ref-bible.208.32.27.1,ref-bible.208.32.27.9,1929037,1929078,294835,294843,ref-y.2.11.3..5747,ref-y.2.11.3..5755,הנה אני יהוה אלהי כל בשר הממני יפלא כל דבר ,הנה אני ה' אלהי כל בשר הממני יפלא כל דבר ,10,10,1771,1413,0.06976744186046512,0.1428571428571429
1414,ref-bible.0208.36.23.1-ref-bible.0208.36.23.6,ref-y.02.11.3.00.5826-ref-y.02.11.3.00.5831,942895,942931,159773,159778,ref-bible.208.36.23.1,ref-bible.208.36.23.6,1929449,1929485,294899,294904,ref-y.2.11.3..5826,ref-y.2.11.3..5831,ויהי כקרוא יהודי שלש דלתות וארבעה ,ויהי כקרוא יהודי שלש דלתות וארבעה ,6,6,1778,1414,0.0,0.0
1415,ref-bible.0301.48.14.1-ref-bible.0301.48.15.7,ref-y.02.11.3.00.6017-ref-y.02.11.3.00.6033,1185417,1185503,201040,201054,ref-bible.301.48.14.1,ref-bible.301.48.15.7,1930418,1930513,295054,295069,ref-y.2.11.3..6017,ref-y.2.11.3..6033,שיתו לבכם לחילה פסגו ארמנותיה למען תספרו לדור אחרון כי זה אלהים אלהינו עולם ועד הוא ,שיתו לבכם לחילה לחולה כתיב והצדיקים מראין אותו באצבע ואומר כי זה אלהים אלהינו עולם ועד הוא ,16,17,2060,1415,0.37362637362637363,0.6
1416,ref-bible.0301.48.15.1-ref-bible.0301.48.15.9,ref-y.02.11.3.00.6056-ref-y.02.11.3.00.6073,1185471,1185513,201049,201056,ref-bible.301.48.15.1,ref-bible.301.48.15.9,1930658,1930753,295091,295105,ref-y.2.11.3..6056,ref-y.2.11.3..6073,כי זה אלהים אלהינו עולם ועד הוא ינהגנו על ,כי זה אלהים אלהינו עולם ועד הוא ינהגנו עלמות הוא ינהגנו בעולם הזה הוא ינהגנו לעולם הבא ועל ,9,18,2063,1416,0.5384615384615384,0.125
1417,ref-bible.0208.41.5.2-ref-bible.0208.41.5.11,ref-y.02.11.3.00.6079-ref-y.02.11.3.00.6088,952621,952679,161353,161362,ref-bible.208.41.5.2,ref-bible.208.41.5.11,1930785,1930850,295110,295119,ref-y.2.11.3..6079,ref-y.2.11.3..6088,אנשים משכם משלו ומשמרון שמנים איש מגלחי זקן וקרעי בגדים ,אנשים משכם ומשילה ומשומרון שמונה אנשים מגולחי זקן וקרועי בגדים ,10,10,1781,1417,0.19047619047619047,0.2727272727272727
1418,ref-bible.0303.1.20.1-ref-bible.0303.1.20.8,ref-y.02.11.3.00.6443-ref-y.02.11.3.00.6450,1294318,1294357,221298,221303,ref-bible.303.1.20.1,ref-bible.303.1.20.8,1932581,1932621,295369,295374,ref-y.2.11.3..6443,ref-y.2.11.3..6450,ויקם איוב ויקרע את מעלו ויגז את ראשו ,ויקם איוב ויקרע את מעילו ויגז את ראשו ,8,8,2313,1418,0.02631578947368421,0.0
1419,ref-bible.0303.29.8.1-ref-bible.0303.29.8.6,ref-y.02.11.3.00.6667-ref-y.02.11.3.00.6672,1319662,1319699,226149,226154,ref-bible.303.29.8.1,ref-bible.303.29.8.6,1933628,1933665,295518,295523,ref-y.2.11.3..6667,ref-y.2.11.3..6672,ראוני נערים ונחבאו וישישים קמו עמדו ,ראוני נערים ונחבאו וישישים קמו עמדו ,6,6,2347,1419,0.0,0.0
1420,ref-bible.0312.17.10.16-ref-bible.0312.17.11.6,ref-y.02.11.3.00.6879-ref-y.02.11.3.00.6888,1493424,1493458,256612,256619,ref-bible.312.17.10.16,ref-bible.312.17.11.6,1934713,1934754,295698,295705,ref-y.2.11.3..6879,ref-y.2.11.3..6888,לך יהוה והיה כי מלאו ימיך ללכת עם ,לי בית ה' נלך והיה כי ימלאו ימיך ללכת עם ,8,10,2549,1420,0.24390243902439024,0.6666666666666667
1421,ref-bible.0105.31.11.12-ref-bible.0105.31.11.19,ref-y.02.12.1.00.286-ref-y.02.12.1.00.293,403729,403771,67441,67446,ref-bible.105.31.11.12,ref-bible.105.31.11.19,1939323,1939365,296409,296414,ref-y.2.12.1..286,ref-y.2.12.1..293,תקרא את התורה הזאת נגד כל ישראל באזניהם ,תקרא את התורה הזאת נגד כל ישראל באזניהם ,8,8,1177,1421,0.0,0.0
1422,ref-bible.0102.23.17.2-ref-bible.0102.23.17.9,ref-y.02.12.1.00.692-ref-y.02.12.1.00.700,151300,151338,26683,26690,ref-bible.102.23.17.2,ref-bible.102.23.17.9,1941382,1941424,296738,296744,ref-y.2.12.1..692,ref-y.2.12.1..700,פעמים בשנה יראה כל זכורך אל פני האדן ,פעמים בשנה יראה כל זכורך את שאין לו אדון ,8,9,271,1422,0.1951219512195122,0.33333333333333337
1423,ref-bible.0102.34.23.2-ref-bible.0102.34.23.9,ref-y.02.12.1.00.692-ref-y.02.12.1.00.700,176392,176430,30884,30890,ref-bible.102.34.23.2,ref-bible.102.34.23.9,1941382,1941424,296738,296744,ref-y.2.12.1..692,ref-y.2.12.1..700,פעמים בשנה יראה כל זכורך את פני האדן ,פעמים בשנה יראה כל זכורך את שאין לו אדון ,8,9,371,1423,0.17073170731707318,0.2222222222222222
1424,ref-bible.0102.23.16.15-ref-bible.0102.23.17.9,ref-y.02.12.1.00.722-ref-y.02.12.1.00.732,151287,151338,26680,26690,ref-bible.102.23.16.15,ref-bible.102.23.17.9,1941532,1941583,296762,296771,ref-y.2.12.1..722,ref-y.2.12.1..732,מן השדה שלש פעמים בשנה יראה כל זכורך אל פני האדן ,מן הדא שלש פעמים בשנה יראה כל זכורך את פני האדון ,11,11,268,1424,0.08163265306122448,0.25
1425,ref-bible.0105.16.16.1-ref-bible.0105.16.16.6,ref-y.02.12.1.00.724-ref-y.02.12.1.00.729,374473,374503,62538,62543,ref-bible.105.16.16.1,ref-bible.105.16.16.6,1941540,1941569,296764,296769,ref-y.2.12.1..724,ref-y.2.12.1..729,שלוש פעמים בשנה יראה כל זכורך ,שלש פעמים בשנה יראה כל זכורך ,6,6,1034,1425,0.03333333333333333,0.0
1426,ref-bible.0102.34.23.1-ref-bible.0102.34.23.9,ref-y.02.12.1.00.724-ref-y.02.12.1.00.732,176388,176430,30883,30890,ref-bible.102.34.23.1,ref-bible.102.34.23.9,1941540,1941583,296764,296771,ref-y.2.12.1..724,ref-y.2.12.1..732,שלש פעמים בשנה יראה כל זכורך את פני האדן ,שלש פעמים בשנה יראה כל זכורך את פני האדון ,9,9,370,1426,0.023809523809523808,0.0
1427,ref-bible.0102.34.20.9-ref-bible.0102.34.20.16,ref-y.02.12.1.00.1057-ref-y.02.12.1.00.1068,176238,176274,30855,30862,ref-bible.102.34.20.9,ref-bible.102.34.20.16,1943253,1943308,297040,297050,ref-y.2.12.1..1057,ref-y.2.12.1..1068,כל בכור בניך תפדה ולא יראו פני ריקם ,כל בכור בניך תפדה אפי' לאחר מיתה והכא לא יראו פני ריקם ,8,12,366,1427,0.34545454545454546,0.36363636363636365
1428,ref-bible.0208.9.11.13-ref-bible.0208.9.11.20,ref-y.02.12.1.00.2300-ref-y.02.12.1.00.2307,885478,885515,150464,150470,ref-bible.208.9.11.13,ref-bible.208.9.11.20,1949611,1949648,297991,297997,ref-y.2.12.1..2300,ref-y.2.12.1..2307,על מה אבדה הארץ נצתה כמדבר מבלי עבר ,על מה אבדה הארץ נצתה כמדבר מבלי עבר ,8,8,1736,1428,0.0,0.0
1430,ref-bible.0208.16.11.17-ref-bible.0208.16.12.1,ref-y.02.12.1.00.2436-ref-y.02.12.1.00.2444,898046,898081,152585,152591,ref-bible.208.16.11.17,ref-bible.208.16.12.1,1950314,1950360,298103,298110,ref-y.2.12.1..2436,ref-y.2.12.1..2444,ואתי עזבו ואת תורתי לא שמרו ואתם ,אותי עזבו אוותרה שמא את תורתי שמרו שאילו אותי ,7,9,1744,1430,0.43478260869565216,0.5
1431,ref-bible.0103.11.36.1-ref-bible.0103.11.36.7,ref-y.02.12.1.00.2949-ref-y.02.12.1.00.2955,212648,212681,36664,36670,ref-bible.103.11.36.1,ref-bible.103.11.36.7,1952951,1952983,298520,298526,ref-y.2.12.1..2949,ref-y.2.12.1..2955,אך מעין ובור מקוה מים יהיה טהור ,אך מעין ובור מקוה מים יהיה טהור ,7,7,465,1431,0.0,0.0
1432,ref-bible.0210.8.12.1-ref-bible.0210.8.12.9,ref-y.02.12.1.00.3043-ref-y.02.12.1.00.3054,1088449,1088489,183901,183909,ref-bible.210.8.12.1,ref-bible.210.8.12.9,1953444,1953501,298598,298607,ref-y.2.12.1..3043,ref-y.2.12.1..3054,אכתוב אכתב לו רבו רבי תורתי כמו זר נחשבו ,אכתוב לו רובי תורתי אלו התוכחות אפילו כן לא כמו זר נחשבו ,9,12,1889,1432,0.49122807017543857,0.4
1433,ref-bible.0102.34.27.10-ref-bible.0102.34.27.19,ref-y.02.12.1.00.3101-ref-y.02.12.1.00.3110,176706,176753,30935,30943,ref-bible.102.34.27.10,ref-bible.102.34.27.19,1953744,1953791,298644,298652,ref-y.2.12.1..3101,ref-y.2.12.1..3110,כי על פי הדברים האלה כרתי אתך ברית ואת ישראל ,כי על פי הדברים האלה כרתי אתך ברית ואת ישראל ,10,10,375,1433,0.0,0.0
1434,ref-bible.0212.4.13.1-ref-bible.0212.4.13.6,ref-y.02.12.2.00.118-ref-y.02.12.2.00.123,1103324,1103350,186468,186472,ref-bible.212.4.13.1,ref-bible.212.4.13.6,1955995,1956022,298988,298992,ref-y.2.12.2..118,ref-y.2.12.2..123,כי הנה יוצר הרים וברא רוח ,כי הנה יוצר הרים ובורא רוח ,6,6,1910,1434,0.037037037037037035,0.0
1435,ref-bible.0212.4.13.1-ref-bible.0212.4.13.6,ref-y.02.12.2.00.245-ref-y.02.12.2.00.250,1103324,1103350,186468,186472,ref-bible.212.4.13.1,ref-bible.212.4.13.6,1956639,1956666,299099,299103,ref-y.2.12.2..245,ref-y.2.12.2..250,כי הנה יוצר הרים וברא רוח ,כי הנה יוצר הרים ובורא רוח ,6,6,1911,1435,0.037037037037037035,0.0
1436,ref-bible.0205.13.13.10-ref-bible.0205.13.14.8,ref-y.02.12.2.00.506-ref-y.02.12.2.00.513,685351,685408,115939,115948,ref-bible.205.13.13.10,ref-bible.205.13.14.8,1957923,1957962,299311,299318,ref-y.2.12.2..506,ref-y.2.12.2..513,וירכב עליו וילך אחרי איש האלהים וימצאהו ישב תחת האלה ,רכוב על החמור הלכו וישבו להן תחת אילן ,10,8,1488,1436,0.5849056603773585,0.5833333333333333
1437,ref-bible.0105.32.11.1-ref-bible.0105.32.11.6,ref-y.02.12.2.00.712-ref-y.02.12.2.00.717,406237,406266,67843,67848,ref-bible.105.32.11.1,ref-bible.105.32.11.6,1959017,1959047,299490,299495,ref-y.2.12.2..712,ref-y.2.12.2..717,כנשר יעיר קנו על גוזליו ירחף ,כנשר יעיר קינו על גוזליו ירחף ,6,6,1182,1437,0.03333333333333333,0.0
1438,ref-bible.0105.4.11.4-ref-bible.0105.4.11.10,ref-y.02.12.2.00.1214-ref-y.02.12.2.00.1219,347292,347324,58202,58208,ref-bible.105.4.11.4,ref-bible.105.4.11.10,1961801,1961829,299936,299941,ref-y.2.12.2..1214,ref-y.2.12.2..1219,ההר וההר בער באש עד לב השמים ,וההר בוער באש עד לב השמים ,7,6,923,1438,0.1724137931034483,0.0
1439,ref-bible.0105.22.6.26-ref-bible.0105.22.7.13,ref-y.02.12.2.00.1406-ref-y.02.12.2.00.1429,383866,383934,64186,64198,ref-bible.105.22.6.26,ref-bible.105.22.7.13,1962762,1962881,300109,300130,ref-y.2.12.2..1406,ref-y.2.12.2..1429,הבנים שלח תשלח את האם ואת הבנים תקח לך למען ייטב לך והארכת ימים ,הבנים ושילח את האם וירד משם והכישו נחש ומת אמר כתיב שלח תשלח את האם ואת הבנים תקח לך למען ייטב לך והארכת ימים ,14,24,1077,1439,0.41818181818181815,0.4117647058823529
1440,ref-bible.0105.5.33.7-ref-bible.0105.5.33.14,ref-y.02.12.2.00.1421-ref-y.02.12.2.00.1429,352838,352882,59104,59111,ref-bible.105.5.33.7,ref-bible.105.5.33.14,1962837,1962881,300122,300130,ref-y.2.12.2..1421,ref-y.2.12.2..1429,אתכם תלכו למען תחיון וטוב לכם והארכתם ימים ,ואת הבנים תקח לך למען ייטב לך והארכת ימים ,8,9,942,1440,0.4883720930232558,0.7692307692307692
1441,ref-bible.0305.3.13.1-ref-bible.0305.3.13.8,ref-y.02.12.2.00.1611-ref-y.02.12.2.00.1626,1346760,1346802,231239,231246,ref-bible.305.3.13.1,ref-bible.305.3.13.8,1963818,1963907,300293,300306,ref-y.2.12.2..1611,ref-y.2.12.2..1626,ליני הלילה והיה בבקר אם יגאלך טוב יגאל ,ליני בעולם הזה שדומה ללילה והיה בבוקר זה העולם הבא שכולו בוקר אם יגאלך טוב יגאל ,8,16,2398,1441,0.5125,0.46153846153846156
1442,ref-bible.0305.3.13.9-ref-bible.0305.3.13.15,ref-y.02.12.2.00.1640-ref-y.02.12.2.00.1646,1346803,1346838,231247,231252,ref-bible.305.3.13.9,ref-bible.305.3.13.15,1963971,1964007,300319,300324,ref-y.2.12.2..1640,ref-y.2.12.2..1646,ואם לא יחפץ לגאלך וגאלתיך אנכי חי ,ואם לא יחפוץ לגאלך וגאלתיך אנכי חי ,7,7,2399,1442,0.02857142857142857,0.0
1443,ref-bible.0301.109.12.1-ref-bible.0301.109.12.9,ref-y.02.12.2.00.1705-ref-y.02.12.2.00.1713,1232799,1232839,209711,209719,ref-bible.301.109.12.1,ref-bible.301.109.12.9,1964311,1964352,300376,300384,ref-y.2.12.2..1705,ref-y.2.12.2..1713,אל יהי לו משך חסד ואל יהי חונן ליתומיו ,אל יהי לו מושך חסד ואל יהי חונן ליתומיו ,9,9,2166,1443,0.025,0.0
1444,ref-bible.0301.31.19.4-ref-bible.0301.31.19.9,ref-y.02.12.2.00.1799-ref-y.02.12.2.00.1812,1172056,1172088,198554,198559,ref-bible.301.31.19.4,ref-bible.301.31.19.9,1964785,1964868,300455,300467,ref-y.2.12.2..1799,ref-y.2.12.2..1812,הדברות על צדיק עתק בגאוה ובוז ,הדוברות על צדיק עתק הדוברות על צדיקו של עולם דברים שהעתיק מבריותיו בגאוה ובוז ,6,14,2030,1444,0.6153846153846154,0.4
1445,ref-bible.0301.31.20.1-ref-bible.0301.31.20.6,ref-y.02.12.2.00.1849-ref-y.02.12.2.00.1854,1172089,1172116,198560,198565,ref-bible.301.31.20.1,ref-bible.301.31.20.6,1965060,1965088,300492,300497,ref-y.2.12.2..1849,ref-y.2.12.2..1854,מה רב טובך אשר צפנת ליראיך ,מה רב טובך אשר צפנת ליריאיך ,6,6,2031,1445,0.03571428571428571,0.0
1446,ref-bible.0302.25.2.1-ref-bible.0302.25.2.8,ref-y.02.12.2.00.1864-ref-y.02.12.2.00.1880,1284521,1284559,219410,219417,ref-bible.302.25.2.1,ref-bible.302.25.2.8,1965124,1965209,300507,300522,ref-y.2.12.2..1864,ref-y.2.12.2..1880,כבד אלהים הסתר דבר וכבד מלכים חקר דבר ,כבוד אלהים הסתר דבר וגו' כבוד אלהים הסתר דבר עד שלא נברא העולם כבוד מלכים חקור דבר ,8,17,2283,1446,0.5421686746987951,0.5
1447,ref-bible.0303.20.4.1-ref-bible.0303.20.4.9,ref-y.02.12.2.00.1886-ref-y.02.12.2.00.1896,1311784,1311821,224643,224651,ref-bible.303.20.4.1,ref-bible.303.20.4.9,1965238,1965282,300528,300537,ref-y.2.12.2..1886,ref-y.2.12.2..1896,הזאת ידעת מני עד מני שים אדם עלי ארץ ,הזאת ידעת מני עד אבל את מני שים אדם עלי ארץ ,9,11,2331,1447,0.1590909090909091,0.19999999999999996
1448,ref-bible.0105.4.32.1-ref-bible.0105.4.32.15,ref-y.02.12.2.00.1903-ref-y.02.12.2.00.1922,349012,349087,58481,58495,ref-bible.105.4.32.1,ref-bible.105.4.32.15,1965306,1965410,300541,300560,ref-y.2.12.2..1903,ref-y.2.12.2..1922,כי שאל נא לימים ראשנים אשר היו לפניך למן היום אשר ברא אלהים אדם על הארץ ,"כי שאל נא לימים ראשונים אשר היו לפניך יכול קודם למעשה בראשית ת""ל למן היום אשר ברא אלהים אדם על הארץ ",16,21,933,1448,0.28,0.3125
1449,ref-bible.0301.68.5.5-ref-bible.0301.68.5.11,ref-y.02.12.2.00.2241-ref-y.02.12.2.00.2247,1197199,1197238,203241,203247,ref-bible.301.68.5.5,ref-bible.301.68.5.11,1967028,1967069,300821,300827,ref-y.2.12.2..2241,ref-y.2.12.2..2247,סלו לרכב בערבות ביה שמו ועלזו לפניו ,סולו לרוכב בערבות ביה שמו ועלזו לפניו ,7,7,2106,1449,0.05263157894736842,0.0
1450,ref-bible.0207.48.13.1-ref-bible.0207.48.13.7,ref-y.02.12.2.00.2393-ref-y.02.12.2.00.2399,843723,843756,143030,143036,ref-bible.207.48.13.1,ref-bible.207.48.13.7,1967833,1967866,300959,300965,ref-y.2.12.2..2393,ref-y.2.12.2..2399,אף ידי יסדה ארץ וימיני טפחה שמים ,אף ידי יסדה ארץ וימיני טפחה שמים ,7,7,1684,1450,0.0,0.0
1451,ref-bible.0207.48.13.1-ref-bible.0207.48.13.7,ref-y.02.12.2.00.2578-ref-y.02.12.2.00.2584,843723,843756,143030,143036,ref-bible.207.48.13.1,ref-bible.207.48.13.7,1968856,1968889,301132,301138,ref-y.2.12.2..2578,ref-y.2.12.2..2584,אף ידי יסדה ארץ וימיני טפחה שמים ,אף ידי יסדה ארץ וימיני טפחה שמים ,7,7,1685,1451,0.0,0.0
1452,ref-bible.0312.29.21.1-ref-bible.0312.29.21.9,ref-y.02.12.2.00.3660-ref-y.02.12.2.00.3668,1516309,1516367,260357,260365,ref-bible.312.29.21.1,ref-bible.312.29.21.9,1974569,1974622,302100,302108,ref-y.2.12.2..3660,ref-y.2.12.2..3668,ויזבחו ליהוה זבחים ויעלו עלות ליהוה למחרת היום ההוא ,ויזבחו לה' זבחים ויעלו עולות לה' למחרת היום ההוא ,9,9,2600,1452,0.1346153846153846,0.19999999999999996
1453,ref-bible.0207.5.1.1-ref-bible.0207.5.1.6,ref-y.02.12.3.00.242-ref-y.02.12.3.00.247,783511,783544,132084,132089,ref-bible.207.5.1.1,ref-bible.207.5.1.6,1983751,1983784,303473,303478,ref-y.2.12.3..242,ref-y.2.12.3..247,אשירה נא לידידי שירת דודי לכרמו ,אשירה נא לידידי שירת דודי לכרמו ,6,6,1607,1453,0.0,0.0
1454,ref-bible.0102.34.16.12-ref-bible.0102.34.18.4,ref-y.02.12.3.00.268-ref-y.02.12.3.00.279,176030,176075,30816,30823,ref-bible.102.34.16.12,ref-bible.102.34.18.4,1983893,1983946,303497,303506,ref-y.2.12.3..268,ref-y.2.12.3..279,אלהיהן אלהי מסכה לא תעשה לך את חג המצות תשמר ,אלהי מסכה לא תעשה לך מה כתוב בתריה את חג המצות תשמור ,10,12,365,1454,0.41509433962264153,0.2727272727272727
1455,ref-bible.0103.11.34.1-ref-bible.0103.11.34.9,ref-y.02.12.3.00.1330-ref-y.02.12.3.00.1338,212499,212541,36634,36642,ref-bible.103.11.34.1,ref-bible.103.11.34.9,1989464,1989506,304368,304376,ref-y.2.12.3..1330,ref-y.2.12.3..1338,מכל האכל אשר יאכל אשר יבוא עליו מים יטמא ,מכל האוכל אשר יאכל אשר יבא עליו מים יטמא ,9,9,462,1455,0.04878048780487805,0.0
1456,ref-bible.0103.18.15.10-ref-bible.0103.18.16.8,ref-y.03.01.1.00.315-ref-y.03.01.1.00.321,229992,230033,39639,39647,ref-bible.103.18.15.10,ref-bible.103.18.16.8,2003229,2003259,306431,306437,ref-y.3.1.1..315,ref-y.3.1.1..321,ערותה ערות אשת אחיך לא תגלה ערות אחיך הוא ,ערות אשת אחיך לא תגלה משמע הוא ,9,7,558,1456,0.35714285714285715,0.33333333333333337
1457,ref-bible.0103.18.12.1-ref-bible.0103.18.16.3,ref-y.03.01.1.00.315-ref-y.03.01.1.00.325,229834,230011,39603,39642,ref-bible.103.18.12.1,ref-bible.103.18.16.3,2003229,2003279,306431,306441,ref-y.3.1.1..315,ref-y.3.1.1..325,ערות אחות אביך לא תגלה שאר אביך הוא ערות אחות אמך לא תגלה כי שאר אמך הוא ערות אחי אביך לא תגלה אל אשתו לא תקרב דדתך הוא ערות כלתך לא תגלה אשת בנך הוא לא תגלה ערותה ערות אשת אחיך ,ערות אשת אחיך לא תגלה משמע הוא בין אשת אחיו מאביו ,41,11,546,1457,0.7640449438202247,0.6875
1458,ref-bible.0103.18.13.9-ref-bible.0103.18.14.5,ref-y.03.01.1.00.315-ref-y.03.01.1.00.325,229903,229928,39619,39624,ref-bible.103.18.13.9,ref-bible.103.18.14.5,2003229,2003279,306431,306441,ref-y.3.1.1..315,ref-y.3.1.1..325,הוא ערות אחי אביך לא תגלה ,ערות אשת אחיך לא תגלה משמע הוא בין אשת אחיו מאביו ,6,11,557,1458,0.7,0.625
1459,ref-bible.0105.1.16.5-ref-bible.0105.1.16.16,ref-y.03.01.1.00.320-ref-y.03.01.1.00.353,338878,338939,56772,56783,ref-bible.105.1.16.5,ref-bible.105.1.16.16,2003251,2003412,306436,306458,ref-y.3.1.1..320,ref-y.3.1.1..353,ההוא לאמר שמע בין אחיכם ושפטתם צדק בין איש ובין אחיו ובין ,משמע הוא בין אשת אחיו מאביו בין אשת אחיו מאמו בין אשת אחיו שהיה בעולמו בין אשת אחיו שלא היה בעולמו בין לחיים בין לאחר מיתה בין שיש לו בנים בין שאין לו בנים ,12,34,908,1459,0.7371794871794872,0.75
1460,ref-bible.0101.42.13.1-ref-bible.0101.42.13.6,ref-y.03.01.1.00.368-ref-y.03.01.1.00.374,86319,86352,15448,15453,ref-bible.101.42.13.1,ref-bible.101.42.13.6,2003480,2003517,306471,306477,ref-y.3.1.1..368,ref-y.3.1.1..374,ויאמרו שנים עשר עבדיך אחים אנחנו ,ונאמר להלן שנים עשר עבדיך אחים אנחנו ,6,7,122,1460,0.16216216216216217,0.375
1461,ref-bible.0103.18.18.1-ref-bible.0103.18.18.6,ref-y.03.01.1.00.576-ref-y.03.01.1.00.585,230115,230140,39666,39671,ref-bible.103.18.18.1,ref-bible.103.18.18.6,2004508,2004549,306632,306639,ref-y.3.1.1..576,ref-y.3.1.1..585,ואשה אל אחתה לא תקח לצרר ,ואשה אל אחותה לא תקח אין לי אלא היא צרתה ,6,10,566,1461,0.4146341463414634,0.33333333333333337
1463,ref-bible.0302.9.9.1-ref-bible.0302.9.9.8,ref-y.03.01.1.00.1457-ref-y.03.01.1.00.1464,1266518,1266560,215881,215888,ref-bible.302.9.9.1,ref-bible.302.9.9.8,2008978,2009017,307306,307313,ref-y.3.1.1..1457,ref-y.3.1.1..1464,תן לחכם ויחכם עוד הודע לצדיק ויוסף לקח ,תן לחכם ויחכם עוד ישמע חכם ויוסף לקח ,8,8,2236,1463,0.20512820512820512,0.375
1464,ref-bible.0101.42.13.1-ref-bible.0101.42.13.6,ref-y.03.01.1.00.1613-ref-y.03.01.1.00.1619,86319,86352,15448,15453,ref-bible.101.42.13.1,ref-bible.101.42.13.6,2009763,2009800,307439,307445,ref-y.3.1.1..1613,ref-y.3.1.1..1619,ויאמרו שנים עשר עבדיך אחים אנחנו ,ונאמר להלן שנים עשר עבדיך אחים אנחנו ,6,7,123,1464,0.16216216216216217,0.375
1465,ref-bible.0202.1.29.3-ref-bible.0202.1.30.10,ref-y.03.01.1.00.1645-ref-y.03.01.1.00.1651,467292,467399,77911,77927,ref-bible.202.1.29.3,ref-bible.202.1.30.10,2009930,2009967,307467,307473,ref-y.3.1.1..1645,ref-y.3.1.1..1651,הוריש את הכנעני היושב בגזר וישב הכנעני בקרבו בגזר זבולן לא הוריש את יושבי קטרון ואת יושבי נהלל וישב ,להלן ישיבה וירשתה וישבת בה מה ישיבה ,19,7,1261,1465,0.76,0.9166666666666666
1466,ref-bible.0205.3.22.7-ref-bible.0205.3.22.17,ref-y.03.01.1.00.2373-ref-y.03.01.1.00.2394,655293,655345,110809,110819,ref-bible.205.3.22.7,ref-bible.205.3.22.17,2013703,2013819,307971,307984,ref-y.3.1.1..2373,ref-y.3.1.1..2394,החי ובנך המת וזאת אמרת לא כי בנך המת ובני החי ,ובנה מתים משהביאה שתי שערות היא ובנה חיים עיברה עד שלא הביאה שתי שערות וילדה משהביאה שתי שערות היא חיה ובנה מת ,11,22,1446,1466,0.7477477477477478,0.875
1467,ref-bible.0205.3.23.7-ref-bible.0205.3.23.17,ref-y.03.01.1.00.2373-ref-y.03.01.1.00.2394,655393,655445,110827,110837,ref-bible.205.3.23.7,ref-bible.205.3.23.17,2013703,2013819,307971,307984,ref-y.3.1.1..2373,ref-y.3.1.1..2394,החי ובנך המת וזאת אמרת לא כי בנך המת ובני החי ,ובנה מתים משהביאה שתי שערות היא ובנה חיים עיברה עד שלא הביאה שתי שערות וילדה משהביאה שתי שערות היא חיה ובנה מת ,11,22,1449,1467,0.7477477477477478,0.875
1468,ref-bible.0103.21.8.1-ref-bible.0103.21.8.7,ref-y.03.01.2.00.881-ref-y.03.01.2.00.887,235649,235682,40632,40637,ref-bible.103.21.8.1,ref-bible.103.21.8.7,2024600,2024633,309545,309550,ref-y.3.1.2..881,ref-y.3.1.2..887,וקדשתו כי את לחם אלהיך הוא מקריב ,וקדשתו כי את לחם אלהיך הוא מקריב ,7,7,626,1468,0.0,0.0
1469,ref-bible.0101.12.11.6-ref-bible.0101.12.11.14,ref-y.03.01.2.00.931-ref-y.03.01.2.00.937,20086,20124,3433,3441,ref-bible.101.12.11.6,ref-bible.101.12.11.14,2024868,2024900,309582,309588,ref-y.3.1.2..931,ref-y.3.1.2..937,ויאמר אל שרי אשתו הנה נא ידעתי כי אשה ,אומרת לאישה הנה נא ידעתי כי איש ,9,7,52,1469,0.34210526315789475,0.625
