,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
447,ref-t.1.2.2.10.20-ref-t.1.2.2.10.28,ref-sifre-n.110.2.126-ref-sifre-n.110.2.146,39210,39260,6377,6385,ref-t.1.2.2.10.20,ref-t.1.2.2.10.28,158858,158979,24941,24959,ref-sifre-n.110.2.126,ref-sifre-n.110.2.146,פטור מן הלקט מן השכחה ומן הפאה וחייב במעשרות ,לקט שכחה ופאה שחיבים בחלה שהיה בדין ומה שאר הפירות שחייבים במעשר פטורים מן החלה לקט שכחה ופאה שפטורים מן המעשר ,9,21,3,447,0.7567567567567568,0.7058823529411764
448,ref-t.1.2.1.11.8-ref-t.1.2.1.11.15,ref-sifre-n.110.2.129-ref-sifre-n.110.2.145,37496,37540,6096,6103,ref-t.1.2.1.11.8,ref-t.1.2.1.11.15,158873,158972,24944,24958,ref-sifre-n.110.2.129,ref-sifre-n.110.2.145,פטור מן הלקט ומן השכחה ומן הפיאה וחייב ,שחיבים בחלה שהיה בדין ומה שאר הפירות שחייבים במעשר פטורים מן החלה לקט שכחה ופאה שפטורים מן ,8,17,0,448,0.7692307692307693,0.7647058823529411
449,ref-t.1.5.4.20.160-ref-t.1.5.4.20.170,ref-sifre-n.110.2.166-ref-sifre-n.110.2.181,148322,148383,23267,23276,ref-t.1.5.4.20.160,ref-t.1.5.4.20.170,159098,159188,24979,24992,ref-sifre-n.110.2.166,ref-sifre-n.110.2.181,למוצאי שביעית פטור מן המעשר ופטור מן הביעור אין לך שחייב ,להוציא שאר פירות שפטורים מן החלה שהיה בדין ומה לקט שכחה ופאה שפטורים מן המעשר חייבים ,11,16,29,449,0.6,0.9
450,ref-t.1.2.1.11.8-ref-t.1.2.1.11.16,ref-sifre-n.110.2.169-ref-sifre-n.110.2.180,37496,37549,6096,6104,ref-t.1.2.1.11.8,ref-t.1.2.1.11.16,159115,159181,24982,24991,ref-sifre-n.110.2.169,ref-sifre-n.110.2.180,פטור מן הלקט ומן השכחה ומן הפיאה וחייב במעשרות ,שפטורים מן החלה שהיה בדין ומה לקט שכחה ופאה שפטורים מן המעשר ,9,12,2,450,0.5901639344262295,0.7142857142857143
452,ref-t.1.2.2.10.20-ref-t.1.2.2.11.3,ref-sifre-n.110.2.169-ref-sifre-n.110.2.180,39210,39281,6377,6388,ref-t.1.2.2.10.20,ref-t.1.2.2.11.3,159115,159181,24982,24991,ref-sifre-n.110.2.169,ref-sifre-n.110.2.180,פטור מן הלקט מן השכחה ומן הפאה וחייב במעשרות הלקט והשכחה והפאה ,שפטורים מן החלה שהיה בדין ומה לקט שכחה ופאה שפטורים מן המעשר ,12,12,6,452,0.7142857142857143,0.7142857142857143
453,ref-t.5.5.2.9.39-ref-t.5.5.2.9.50,ref-sifre-n.110.2.194-ref-sifre-n.110.2.203,1186193,1186253,187081,187092,ref-t.5.5.2.9.39,ref-t.5.5.2.9.50,159258,159309,25005,25014,ref-sifre-n.110.2.194,ref-sifre-n.110.2.203,מה וחשב האמור להלן חמשים סלע לבית כור אף וחשב האמור כאן ,מה לחם האמור להלן מחמשת המינים אף לחם האמור כאן ,12,10,681,453,0.35714285714285715,0.6666666666666667
454,ref-t.1.9.1.3.17-ref-t.1.9.1.4.7,ref-sifre-n.110.2.209-ref-sifre-n.110.2.224,216091,216146,33877,33886,ref-t.1.9.1.3.17,ref-t.1.9.1.4.7,159344,159434,25019,25032,ref-sifre-n.110.2.209,ref-sifre-n.110.2.224,פטור מן החלה העושה עיסה לרבים חייב בחלה העושה עיסה ,עיסת שביעית שהיא חיבת בחלה שהיה בדין ומה שאר פירות שחייבים במעשר פטורים מן החלה עיסת ,10,16,37,454,0.6705882352941176,0.8235294117647058
456,ref-t.1.9.1.3.17-ref-t.1.9.1.4.7,ref-sifre-n.110.2.271-ref-sifre-n.110.2.291,216091,216146,33877,33886,ref-t.1.9.1.3.17,ref-t.1.9.1.4.7,159694,159819,25075,25094,ref-sifre-n.110.2.271,ref-sifre-n.110.2.291,פטור מן החלה העושה עיסה לרבים חייב בחלה העושה עיסה ,בעיסת שביעית שמינם פטורים מן המעשרות לפיכך תהיה פטורה מן החלה תלמוד לומר לדורותיכם להביא אה עיסת שביעית שתהא חיבת בחלה ,10,21,38,456,0.7310924369747899,0.8421052631578947
458,ref-t.4.4.12.9.2-ref-t.4.4.12.9.9,ref-sifre-n.111.1.110-ref-sifre-n.111.1.121,925767,925816,146454,146461,ref-t.4.4.12.9.2,ref-t.4.4.12.9.9,160450,160512,25198,25209,ref-sifre-n.111.1.110,ref-sifre-n.111.1.121,עליהן הפורק עול והמיפר ברית והמגלה פנים בתורה ,ברית ומגלה פנים בתורה אף מצוה אחת שעובר עליה פורק עול ומפר ,8,12,420,458,0.711864406779661,0.41666666666666663
459,ref-t.4.4.12.9.2-ref-t.4.4.12.9.9,ref-sifre-n.111.1.124-ref-sifre-n.111.1.142,925767,925816,146454,146461,ref-t.4.4.12.9.2,ref-t.4.4.12.9.9,160525,160621,25212,25230,ref-sifre-n.111.1.124,ref-sifre-n.111.1.142,עליהן הפורק עול והמיפר ברית והמגלה פנים בתורה ,"פנים בתורה ואיזה זה ע""ג שפורק עול ומפר ברית אף העובר על מצוה אחת פורק עול ומפר ברית ומגלה ",8,19,421,459,0.6444444444444445,0.5333333333333333
461,ref-t.5.8.4.1.50-ref-t.5.8.4.1.78,ref-sifre-n.111.2.31-ref-sifre-n.111.2.48,1242136,1242270,195847,195871,ref-t.5.8.4.1.50,ref-t.5.8.4.1.78,161557,161654,25377,25394,ref-sifre-n.111.2.31,ref-sifre-n.111.2.48,בהעלם אחת אין מביא אלא חטאת אחת ועל ספיקן אין מביא אלא אשם תלוי זה הכלל כל המביא על הודעו חטאת מביא על לא הודעו אשם תלוי וכל שאין ,שאין הצבור מביאים פר לעולה מביא פר לחטאת כאן שהצבור מביא פר לעולה אינו דין שמביא פר לחטאת ,29,18,709,461,0.7153846153846154,0.8095238095238095
462,ref-t.4.9.1.1.55-ref-t.4.9.1.1.68,ref-sifre-n.111.2.33-ref-sifre-n.111.2.51,1008312,1008382,159554,159566,ref-t.4.9.1.1.55,ref-t.4.9.1.1.68,161570,161671,25379,25396,ref-sifre-n.111.2.33,ref-sifre-n.111.2.51,פר מביאין פר אין הודייתן הוריית בית דין מביא פר והעושין על פיו מביאין ,מביאים פר לעולה מביא פר לחטאת כאן שהצבור מביא פר לעולה אינו דין שמביא פר לחטאת תלמוד לומר ועשו ,14,19,496,462,0.6526315789473685,0.6666666666666667
464,ref-t.6.6.1.2.39-ref-t.6.6.1.2.52,ref-sifre-n.111.2.48-ref-sifre-n.111.2.60,1402672,1402738,220459,220472,ref-t.6.6.1.2.39,ref-t.6.6.1.2.52,161648,161716,25394,25405,ref-sifre-n.111.2.48,ref-sifre-n.111.2.60,פר שני בן בקר תקח לחטאת יכול תקדים עלה לחטאת בכל מעשה ת'ל ועשה ,לחטאת תלמוד לומר ועשו כל העדה פר בן בקר אחד ומנחתו ונסכו לעולה ,14,13,835,464,0.8253968253968254,0.6666666666666667
465,ref-t.6.6.1.2.30-ref-t.6.6.1.2.51,ref-sifre-n.111.2.51-ref-sifre-n.111.2.64,1402633,1402732,220450,220471,ref-t.6.6.1.2.30,ref-t.6.6.1.2.51,161666,161740,25396,25409,ref-sifre-n.111.2.51,ref-sifre-n.111.2.64,מעשה ת'ל ופר שני בן בקר תקח לחטאת או פר שני בן בקר תקח לחטאת יכול תקדים עלה לחטאת בכל מעשה ת'ל ,ועשו כל העדה פר בן בקר אחד ומנחתו ונסכו לעולה או אף לחטאת תלמוד לומר ,22,15,834,465,0.6526315789473685,0.6842105263157895
467,ref-t.4.9.1.8.7-ref-t.4.9.1.8.23,ref-sifre-n.111.3.143-ref-sifre-n.111.3.164,1010105,1010196,159856,159869,ref-t.4.9.1.8.7,ref-t.4.9.1.8.23,162658,162765,25552,25570,ref-sifre-n.111.3.143,ref-sifre-n.111.3.164,השבטים ועשה אותו השבט על פיהן אותו השבט חייב ושאר השבטים מותרין ר' יוסה בר' יהודה או' ,שנאמר והם הביאו את קרבנם אשה לה' ר' יהודה אומר שבט שעשה על הוראת בית דינו אותו שבט חייב ושאר כל השבטים ,17,22,555,467,0.7087378640776699,0.6363636363636364
468,ref-t.4.9.1.10.77-ref-t.4.9.1.10.82,ref-sifre-n.111.3.202-ref-sifre-n.111.3.208,1011219,1011252,160019,160024,ref-t.4.9.1.10.77,ref-t.4.9.1.10.82,162949,162989,25604,25610,ref-sifre-n.111.3.202,ref-sifre-n.111.3.208,פר ושעיר פר לעולה ושעיר לחטאת ,פר ומתחייב שעיר פר לעולה ושעיר לחטאת ,6,7,562,468,0.1891891891891892,0.19999999999999996
469,ref-t.5.1.10.4.11-ref-t.5.1.10.4.23,ref-sifre-n.111.3.227-ref-sifre-n.111.3.238,1054596,1054664,166452,166464,ref-t.5.1.10.4.11,ref-t.5.1.10.4.23,163080,163130,25628,25639,ref-sifre-n.111.3.227,ref-sifre-n.111.3.238,זה לעולתי וזה לחטאתי אלא או זה לחטאתי וזה לעולתי חטאת העוף של ,זו עולה וחטאתם זו חטאת על שגגתם זו פר העלם דבר של ,13,12,588,469,0.6129032258064516,0.75
471,ref-t.4.9.2.3.14-ref-t.4.9.2.4.10,ref-sifre-n.111.3.311-ref-sifre-n.111.3.357,1012026,1012129,160143,160158,ref-t.4.9.2.3.14,ref-t.4.9.2.4.10,163510,163728,25700,25737,ref-sifre-n.111.3.311,ref-sifre-n.111.3.357,להביא פר דברי ר' מאיר וחכמים או' אינו צריך להביא פר משיח ופר העדה עומדין פר משיח קודם לפר העדה בכל ,"שמביאים פר על כל המצות כך מביא פר על עכו""ם אף משיח כשם שמביא פר על כל המצות יביא פר על עכו""ם ועוד ק""ו ומה אם במקום שאין הצבור מביא פר משיח מביא פר כאן שהצבור מביאים פר אינו דין שמשיח מביא פר תלמוד לומר כי לכל ",21,47,567,471,0.69377990430622,0.8125
472,ref-t.4.9.1.1.61-ref-t.4.9.1.1.71,ref-sifre-n.112.1.13-ref-sifre-n.112.1.24,1008344,1008397,159560,159569,ref-t.4.9.1.1.61,ref-t.4.9.1.1.71,163821,163881,25753,25764,ref-sifre-n.112.1.13,ref-sifre-n.112.1.24,בית דין מביא פר והעושין על פיו מביאין כשבה או שעירה ,"מביא עליהם כשבה או שעירה נשיא מביא שעיר משיח וב""ד מביאים פר ",11,12,497,472,0.7,0.6923076923076923
474,ref-t.4.9.1.10.71-ref-t.4.9.1.10.77,ref-sifre-n.112.1.18-ref-sifre-n.112.1.24,1011182,1011221,160014,160019,ref-t.4.9.1.10.71,ref-t.4.9.1.10.77,163846,163881,25758,25764,ref-sifre-n.112.1.18,ref-sifre-n.112.1.24,ונשיא ומשיח מביאין שעירה ובית דין פר ,"נשיא מביא שעיר משיח וב""ד מביאים פר ",7,7,561,474,0.5405405405405406,0.7
475,ref-t.4.9.1.10.69-ref-t.4.9.1.10.73,ref-sifre-n.112.1.32-ref-sifre-n.112.1.37,1011169,1011202,160012,160016,ref-t.4.9.1.10.69,ref-t.4.9.1.10.73,163928,163966,25772,25777,ref-sifre-n.112.1.32,ref-sifre-n.112.1.37,בקבועה יחיד ונשיא ומשיח מביאין ,בקבועה שיהיו יחיד נשיא ומשיח מביאים ,5,6,560,475,0.2222222222222222,0.33333333333333337
476,ref-t.4.9.1.1.52-ref-t.4.9.1.1.64,ref-sifre-n.112.1.246-ref-sifre-n.112.1.256,1008297,1008359,159551,159562,ref-t.4.9.1.1.52,ref-t.4.9.1.1.64,165086,165140,25930,25940,ref-sifre-n.112.1.246,ref-sifre-n.112.1.256,על פיהן מביאין פר מביאין פר אין הודייתן הוריית בית דין מביא פר ,מביא קרבן פר על המצות ומשיח מביא פר על המצות ומביא ,13,11,492,476,0.6984126984126984,0.75
477,ref-t.4.9.1.1.54-ref-t.4.9.1.1.68,ref-sifre-n.112.1.265-ref-sifre-n.112.1.296,1008305,1008382,159553,159566,ref-t.4.9.1.1.54,ref-t.4.9.1.1.68,165181,165335,25949,25977,ref-sifre-n.112.1.265,ref-sifre-n.112.1.296,מביאין פר מביאין פר אין הודייתן הוריית בית דין מביא פר והעושין על פיו מביאין ,"שמביא קרבן פר על המצות מביא על עבודת גלולים אף משיח שמביא פר על המצות יביא פר על עבודת גלולים ועוד ק""ו ומה אם במקום שאין הצבור מביא פר משיח מביא פר ",15,32,495,477,0.6756756756756757,0.8095238095238095
480,ref-t.4.9.2.3.14-ref-t.4.9.2.4.5,ref-sifre-n.112.1.276-ref-sifre-n.112.1.296,1012026,1012103,160143,160153,ref-t.4.9.2.3.14,ref-t.4.9.2.4.5,165235,165335,25960,25977,ref-sifre-n.112.1.276,ref-sifre-n.112.1.296,להביא פר דברי ר' מאיר וחכמים או' אינו צריך להביא פר משיח ופר העדה עומדין פר ,"שמביא פר על המצות יביא פר על עבודת גלולים ועוד ק""ו ומה אם במקום שאין הצבור מביא פר משיח מביא פר ",16,21,565,480,0.65625,0.8181818181818181
483,ref-t.4.9.1.8.65-ref-t.4.9.1.8.72,ref-sifre-n.112.1.336-ref-sifre-n.112.1.341,1010408,1010450,159904,159909,ref-t.4.9.1.8.65,ref-t.4.9.1.8.72,165553,165587,26012,26017,ref-sifre-n.112.1.336,ref-sifre-n.112.1.341,חייבין אלא על דבר שזדונו כרת ושגגתו חטאת ,שחייבין על זדונה כרת ושגגתה חטאת ,8,6,557,483,0.2926829268292683,0.6
486,ref-t.2.1.2.9.43-ref-t.2.1.2.9.51,ref-sifre-n.112.1.336-ref-sifre-n.112.1.352,234638,234685,36696,36704,ref-t.2.1.2.9.43,ref-t.2.1.2.9.51,165553,165644,26012,26028,ref-sifre-n.112.1.336,ref-sifre-n.112.1.352,שחייבין על זדונו כרת ועל שגגתו חטאת אין עושין ,שחייבין על זדונה כרת ושגגתה חטאת אף כל העושה מעשה בשגגה מעשה שחייבים על זדונה כרת ועל ,9,17,48,486,0.5930232558139535,0.30000000000000004
487,ref-t.2.1.2.16.11-ref-t.2.1.2.16.17,ref-sifre-n.112.1.336-ref-sifre-n.112.1.352,236044,236081,36899,36905,ref-t.2.1.2.16.11,ref-t.2.1.2.16.17,165553,165644,26012,26028,ref-sifre-n.112.1.336,ref-sifre-n.112.1.352,שחייבין על זדונו כרת ועל שגגתו חטאת ,שחייבין על זדונה כרת ושגגתה חטאת אף כל העושה מעשה בשגגה מעשה שחייבים על זדונה כרת ועל ,7,17,51,487,0.6511627906976745,0.4
488,ref-t.2.1.2.16.29-ref-t.2.1.2.16.35,ref-sifre-n.112.1.336-ref-sifre-n.112.1.352,236144,236179,36914,36920,ref-t.2.1.2.16.29,ref-t.2.1.2.16.35,165553,165644,26012,26028,ref-sifre-n.112.1.336,ref-sifre-n.112.1.352,חייבין על זדונו כרת ועל שגגתו חטאת ,שחייבין על זדונה כרת ושגגתה חטאת אף כל העושה מעשה בשגגה מעשה שחייבים על זדונה כרת ועל ,7,17,54,488,0.6627906976744186,0.5454545454545454
489,ref-t.5.8.1.2.9-ref-t.5.8.1.2.15,ref-sifre-n.112.1.336-ref-sifre-n.112.1.352,1228627,1228662,193751,193757,ref-t.5.8.1.2.9,ref-t.5.8.1.2.15,165553,165644,26012,26028,ref-sifre-n.112.1.336,ref-sifre-n.112.1.352,שחייב על זדונן כרת ועל שגגתן חטאת ,שחייבין על זדונה כרת ושגגתה חטאת אף כל העושה מעשה בשגגה מעשה שחייבים על זדונה כרת ועל ,7,17,698,489,0.6744186046511628,0.6666666666666667
490,ref-t.5.8.1.16.14-ref-t.5.8.1.16.19,ref-sifre-n.112.1.337-ref-sifre-n.112.1.352,1232444,1232472,194349,194354,ref-t.5.8.1.16.14,ref-t.5.8.1.16.19,165562,165644,26013,26028,ref-sifre-n.112.1.337,ref-sifre-n.112.1.352,על זדונן כרת ועל שגגתן חטאת ,על זדונה כרת ושגגתה חטאת אף כל העושה מעשה בשגגה מעשה שחייבים על זדונה כרת ועל ,6,16,703,490,0.717948717948718,0.75
491,ref-t.2.1.2.16.11-ref-t.2.1.2.16.17,ref-sifre-n.112.1.348-ref-sifre-n.112.1.354,236044,236081,36899,36905,ref-t.2.1.2.16.11,ref-t.2.1.2.16.17,165618,165655,26024,26030,ref-sifre-n.112.1.348,ref-sifre-n.112.1.354,שחייבין על זדונו כרת ועל שגגתו חטאת ,שחייבים על זדונה כרת ועל שגגתה חטאת ,7,7,50,491,0.08333333333333333,0.0
492,ref-t.2.1.2.16.29-ref-t.2.1.2.16.35,ref-sifre-n.112.1.348-ref-sifre-n.112.1.354,236144,236179,36914,36920,ref-t.2.1.2.16.29,ref-t.2.1.2.16.35,165618,165655,26024,26030,ref-sifre-n.112.1.348,ref-sifre-n.112.1.354,חייבין על זדונו כרת ועל שגגתו חטאת ,שחייבים על זדונה כרת ועל שגגתה חטאת ,7,7,53,492,0.1111111111111111,0.2857142857142857
493,ref-t.4.9.1.8.65-ref-t.4.9.1.8.72,ref-sifre-n.112.1.348-ref-sifre-n.112.1.354,1010408,1010450,159904,159909,ref-t.4.9.1.8.65,ref-t.4.9.1.8.72,165618,165655,26024,26030,ref-sifre-n.112.1.348,ref-sifre-n.112.1.354,חייבין אלא על דבר שזדונו כרת ושגגתו חטאת ,שחייבים על זדונה כרת ועל שגגתה חטאת ,8,7,558,493,0.3902439024390244,0.6
494,ref-t.5.8.1.2.9-ref-t.5.8.1.2.15,ref-sifre-n.112.1.348-ref-sifre-n.112.1.354,1228627,1228662,193751,193757,ref-t.5.8.1.2.9,ref-t.5.8.1.2.15,165618,165655,26024,26030,ref-sifre-n.112.1.348,ref-sifre-n.112.1.354,שחייב על זדונן כרת ועל שגגתן חטאת ,שחייבים על זדונה כרת ועל שגגתה חטאת ,7,7,697,494,0.1111111111111111,0.5
495,ref-t.2.1.2.9.43-ref-t.2.1.2.9.51,ref-sifre-n.112.1.348-ref-sifre-n.112.2.3,234638,234685,36696,36704,ref-t.2.1.2.9.43,ref-t.2.1.2.9.51,165618,165671,26024,26033,ref-sifre-n.112.1.348,ref-sifre-n.112.2.3,שחייבין על זדונו כרת ועל שגגתו חטאת אין עושין ,שחייבים על זדונה כרת ועל שגגתה חטאת והנפש אשר תעשה ,9,10,47,495,0.29411764705882354,0.4
496,ref-t.5.8.1.16.14-ref-t.5.8.1.16.19,ref-sifre-n.112.1.349-ref-sifre-n.112.1.354,1232444,1232472,194349,194354,ref-t.5.8.1.16.14,ref-t.5.8.1.16.19,165627,165655,26025,26030,ref-sifre-n.112.1.349,ref-sifre-n.112.1.354,על זדונן כרת ועל שגגתן חטאת ,על זדונה כרת ועל שגגתה חטאת ,6,6,702,496,0.07142857142857142,0.5714285714285714
497,ref-t.3.5.4.1.28-ref-t.3.5.4.1.39,ref-sifre-n.112.2.275-ref-sifre-n.112.2.289,632125,632180,99403,99414,ref-t.3.5.4.1.28,ref-t.3.5.4.1.39,167072,167141,26273,26287,ref-sifre-n.112.2.275,ref-sifre-n.112.2.289,פוקד עון אבות על בנים ועל בני בנים על שלשים ועל רבעים ,"פוקד עון אבות על בנים יכול אף עכו""ם נפקדת על בנים על שלשים ועל רבעים ",12,15,261,497,0.2753623188405797,0.36363636363636365
499,ref-t.4.4.13.9.55-ref-t.4.4.13.10.9,ref-sifre-n.113.1.59-ref-sifre-n.113.1.70,929151,929302,146962,146985,ref-t.4.4.13.9.55,ref-t.4.4.13.10.9,168004,168063,26424,26435,ref-sifre-n.113.1.59,ref-sifre-n.113.1.70,נאמ' כאן אבדה ונאמרה להלן אבדה מתבקשת מה אבידה האמורה להלן אבידה מתבקשת אף אבידה האמורה כן אבידה מתבקשת דור המדבר אין להן חלק לעולם הבא שנ' במדבר ,נאמר כאן מדבר ונאמר להלן מדבר מה מדבר האמור להלן צלפחד אף ,28,12,444,499,0.6917808219178082,0.6875
501,ref-t.4.9.1.7.66-ref-t.4.9.1.7.83,ref-sifre-n.113.1.59-ref-sifre-n.113.1.72,1009614,1009700,159763,159780,ref-t.4.9.1.7.66,ref-t.4.9.1.7.83,168004,168075,26424,26437,ref-sifre-n.113.1.59,ref-sifre-n.113.1.72,שנ' דבר נאמ' כאן דבר ונאמר להלן דבר מה דבר האמור להלן מקצתו ולא כולו אף דבר האמור ,נאמר כאן מדבר ונאמר להלן מדבר מה מדבר האמור להלן צלפחד אף מדבר האמור ,18,14,500,501,0.3048780487804878,0.4545454545454546
502,ref-t.3.5.7.22.82-ref-t.3.5.7.22.96,ref-sifre-n.113.1.59-ref-sifre-n.113.1.73,655867,655937,103463,103477,ref-t.3.5.7.22.82,ref-t.3.5.7.22.96,168004,168079,26424,26438,ref-sifre-n.113.1.59,ref-sifre-n.113.1.73,נאמ' כאן אחר ונאמ' להלן אחר מה אחר שנאמ' להלן נכרי אף אחר שנאמ' כאן ,נאמר כאן מדבר ונאמר להלן מדבר מה מדבר האמור להלן צלפחד אף מדבר האמור כאן ,15,15,314,502,0.3698630136986301,0.75
503,ref-t.4.9.1.7.126-ref-t.4.9.1.7.142,ref-sifre-n.113.1.59-ref-sifre-n.113.1.73,1009895,1009972,159822,159838,ref-t.4.9.1.7.126,ref-t.4.9.1.7.142,168004,168079,26424,26438,ref-sifre-n.113.1.59,ref-sifre-n.113.1.73,נאמר כאן דבר ולהלן נאמ' דבר מה דבר אמור להלן מקצתו לא כולו אף דבר האמור כאן ,נאמר כאן מדבר ונאמר להלן מדבר מה מדבר האמור להלן צלפחד אף מדבר האמור כאן ,17,15,533,503,0.3157894736842105,0.5454545454545454
504,ref-t.5.5.2.9.33-ref-t.5.5.2.9.50,ref-sifre-n.113.1.59-ref-sifre-n.113.1.73,1186160,1186253,187075,187092,ref-t.5.5.2.9.33,ref-t.5.5.2.9.50,168004,168079,26424,26438,ref-sifre-n.113.1.59,ref-sifre-n.113.1.73,נאמ' כאן וחשב ונאמ' להלן וחשב מה וחשב האמור להלן חמשים סלע לבית כור אף וחשב האמור כאן ,נאמר כאן מדבר ונאמר להלן מדבר מה מדבר האמור להלן צלפחד אף מדבר האמור כאן ,18,15,668,504,0.4069767441860465,0.7142857142857143
505,ref-t.4.6.3.1.52-ref-t.4.6.3.1.63,ref-sifre-n.113.1.62-ref-sifre-n.113.1.70,955677,955735,151181,151191,ref-t.4.6.3.1.52,ref-t.4.6.3.1.63,168018,168063,26427,26435,ref-sifre-n.113.1.62,ref-sifre-n.113.1.70,ונאמ' להלן עונו ישא מה עונו ישא האמור להלן נטילת נשמה אף ,ונאמר להלן מדבר מה מדבר האמור להלן צלפחד אף ,12,9,477,505,0.45614035087719296,0.7272727272727273
506,ref-t.5.4.1.4.6-ref-t.5.4.1.4.12,ref-sifre-n.115.1.465-ref-sifre-n.115.1.470,1158366,1158403,182645,182650,ref-t.5.4.1.4.6,ref-t.5.4.1.4.12,172625,172659,27189,27194,ref-sifre-n.115.1.465,ref-sifre-n.115.1.470,המקיים מצות פטר חמור מעלין עליו כאלו ,המקיים מצות ציצית מעלים עליו כאלו ,7,6,649,506,0.24324324324324326,0.4285714285714286
508,ref-t.5.4.1.4.5-ref-t.5.4.1.4.20,ref-sifre-n.115.1.664-ref-sifre-n.115.1.689,1158363,1158445,182644,182658,ref-t.5.4.1.4.5,ref-t.5.4.1.4.20,173682,173819,27363,27388,ref-sifre-n.115.1.664,ref-sifre-n.115.1.689,כל המקיים מצות פטר חמור מעלין עליו כאלו קיים מצות בהמה טמאה כולה וכל המבטל מצות ,"שכל המקיים מצות ציצית מעלים עליו כאלו קיים כל המצות והרי דברים ק""ו ומה מקיים מצות ציצית מעלים עליו כאלו קיים כל המצות ק""ו לכל מצות ",16,26,648,508,0.549618320610687,0.5882352941176471
509,ref-t.5.4.1.4.6-ref-t.5.4.1.4.20,ref-sifre-n.115.1.678-ref-sifre-n.115.1.689,1158366,1158445,182645,182658,ref-t.5.4.1.4.6,ref-t.5.4.1.4.20,173758,173819,27377,27388,ref-sifre-n.115.1.678,ref-sifre-n.115.1.689,המקיים מצות פטר חמור מעלין עליו כאלו קיים מצות בהמה טמאה כולה וכל המבטל מצות ,"מקיים מצות ציצית מעלים עליו כאלו קיים כל המצות ק""ו לכל מצות ",15,12,650,509,0.4155844155844156,0.6428571428571428
511,ref-t.2.12.3.19.31-ref-t.2.12.3.19.37,ref-sifre-n.116.1.133-ref-sifre-n.116.1.142,506492,506529,78985,78990,ref-t.2.12.3.19.31,ref-t.2.12.3.19.37,178605,178659,28195,28203,ref-sifre-n.116.1.133,ref-sifre-n.116.1.142,שנ' ואתה ובניך אתך תשמרו את כהנתכם ,שנאמר קדשי בזית ואתה ובניך אתך תשאו את עון כהונתכם ,7,10,131,511,0.39215686274509803,0.6363636363636364
513,ref-t.2.12.3.19.31-ref-t.2.12.3.19.40,ref-sifre-n.116.1.163-ref-sifre-n.116.1.173,506492,506545,78985,78992,ref-t.2.12.3.19.31,ref-t.2.12.3.19.40,178761,178817,28222,28230,ref-sifre-n.116.1.163,ref-sifre-n.116.1.173,שנ' ואתה ובניך אתך תשמרו את כהנתכם לכל דבר המזבח ,אומר אתה ובניך אתך תשאו את עוון כהונתכם לכל דבר המזבח ,10,11,132,513,0.24074074074074073,0.41666666666666663
515,ref-t.3.5.10.8.39-ref-t.3.5.10.8.50,ref-sifre-n.116.1.230-ref-sifre-n.116.1.251,666555,666618,105242,105253,ref-t.3.5.10.8.39,ref-t.3.5.10.8.50,179090,179196,28277,28294,ref-sifre-n.116.1.230,ref-sifre-n.116.1.251,אתכם ואת טפכם נאמ' כאן כלכול ונאמ' להלן כלכול מה כלכול האמור ,"אתך ר""ע אומר נאמר כאן אתך ונאמר להלן אתך מה אתך האמור להלן כאן בלוים הכתוב מדבר אף אתך האמור כאן להלן ",12,22,343,515,0.6372549019607843,0.8125
519,ref-t.3.5.7.22.82-ref-t.3.5.7.22.91,ref-sifre-n.116.1.236-ref-sifre-n.116.1.251,655867,655914,103463,103472,ref-t.3.5.7.22.82,ref-t.3.5.7.22.91,179116,179196,28281,28294,ref-sifre-n.116.1.236,ref-sifre-n.116.1.251,נאמ' כאן אחר ונאמ' להלן אחר מה אחר שנאמ' להלן ,ונאמר להלן אתך מה אתך האמור להלן כאן בלוים הכתוב מדבר אף אתך האמור כאן להלן ,10,16,300,519,0.618421052631579,0.8461538461538461
520,ref-t.4.4.13.9.55-ref-t.4.4.13.9.65,ref-sifre-n.116.1.236-ref-sifre-n.116.1.251,929151,929211,146962,146972,ref-t.4.4.13.9.55,ref-t.4.4.13.9.65,179116,179196,28281,28294,ref-sifre-n.116.1.236,ref-sifre-n.116.1.251,נאמ' כאן אבדה ונאמרה להלן אבדה מתבקשת מה אבידה האמורה להלן ,ונאמר להלן אתך מה אתך האמור להלן כאן בלוים הכתוב מדבר אף אתך האמור כאן להלן ,11,16,434,520,0.5394736842105263,0.6666666666666667
521,ref-t.5.5.2.9.33-ref-t.5.5.2.9.42,ref-sifre-n.116.1.236-ref-sifre-n.116.1.251,1186160,1186213,187075,187084,ref-t.5.5.2.9.33,ref-t.5.5.2.9.42,179116,179196,28281,28294,ref-sifre-n.116.1.236,ref-sifre-n.116.1.251,נאמ' כאן וחשב ונאמ' להלן וחשב מה וחשב האמור להלן ,ונאמר להלן אתך מה אתך האמור להלן כאן בלוים הכתוב מדבר אף אתך האמור כאן להלן ,10,16,656,521,0.5789473684210527,0.75
