,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
1181,ref-mek.4.5.7.1-ref-mek.4.5.7.7,ref-b.2.02.118b.142-ref-b.2.02.118b.148,196659,196697,32106,32112,ref-mek.4.5.7.1,ref-mek.4.5.7.7,739563,739601,109270,109276,ref-b.2.2.118b.142,ref-b.2.2.118b.148,ויהי ביום השביעי יצאו מן העם ללקוט ,ויהי ביום השביעי יצאו מן העם ללקוט ,7,7,1181,261,0.0,0.0,0.0
1182,ref-mek.4.6.1.13-ref-mek.4.6.1.29,ref-b.1.01.32a.256-ref-b.1.01.32a.276,196784,196879,32125,32138,ref-mek.4.6.1.13,ref-mek.4.6.1.29,165919,166020,24509,24525,ref-b.1.1.32a.256,ref-b.1.1.32a.276,הקדוש ברוך הוא למשה משה אמור להם לישראל הוצאתי אתכם ממצרים וקרעתי לכם את הים והורדתי לכם ,הקדוש ברוך הוא והודה לו למשה שנאמר וכסף הרביתי להם וזהב עשו לבעל וידבר ה' אל משה לך רד מאי לך ,17,21,1182,103,0.6063829787234043,0.39473684210526316,0.48936170212765956
1183,ref-mek.4.6.1.44-ref-mek.4.6.1.49,ref-b.4.01.92a.308-ref-b.4.01.92a.313,196968,197001,32153,32158,ref-mek.4.6.1.44,ref-mek.4.6.1.49,4850400,4850433,705333,705338,ref-b.4.1.92a.308,ref-b.4.1.92a.313,עד מתי מאנתם לשמור מצותי ותורותי ,עד אנה מאנתם לשמור מצותי ותורותי ,6,6,1183,1570,0.09090909090909091,0.16666666666666663,0.09090909090909091
1184,ref-mek.4.6.1.66-ref-mek.4.6.1.79,ref-b.2.02.118b.96-ref-b.2.02.118b.117,197080,197147,32175,32187,ref-mek.4.6.1.66,ref-mek.4.6.1.79,739339,739444,109233,109249,ref-b.2.2.118b.96,ref-b.2.2.118b.117,תאמרו כל מי שמשמר השבת מה שכר נוטל עליו שנאמר אשרי אנוש יעשה זאת ,"אמר ר' חייא בר אבא א""ר יוחנן כל המשמר שבת כהלכתו אפי' עובד ע""ז אנוש מוחלין לו שנאמר אשרי אנוש יעשה זאת ",14,22,1184,260,0.5242718446601942,0.41509433962264153,0.49514563106796117
1185,ref-mek.4.6.1.139-ref-mek.4.6.1.150,ref-b.2.03.51a.90-ref-b.2.03.51a.101,197418,197475,32240,32251,ref-mek.4.6.1.139,ref-mek.4.6.1.150,1060094,1060150,154721,154731,ref-b.2.3.51a.90,ref-b.2.3.51a.101,איש תחתיו אלו ארבעה אמות אל יצא איש ממקומו אלו אלפים אמה ,איש תחתיו אלו ארבע אמות אל יצא איש ממקומו אלו אלפים אמה ,12,12,1185,299,0.017543859649122806,0.01754385964912286,0.017543859649122806
1186,ref-mek.4.6.2.62-ref-mek.4.6.2.69,ref-b.2.02.118a.200-ref-b.2.02.118a.206,197855,197898,32310,32317,ref-mek.4.6.2.62,ref-mek.4.6.2.69,738277,738318,109063,109069,ref-b.2.2.118a.200,ref-b.2.2.118a.206,שבת זו תנצלו משלשת פורעניות מחבלו של משיח ,בשבת ניצול משלש פורעניות מחבלו של משיח ,8,7,1186,256,0.21428571428571427,0.15909090909090906,0.14285714285714285
1187,ref-mek.4.6.3.17-ref-mek.4.6.3.30,ref-b.2.06.75a.262-ref-b.2.06.75a.275,198037,198101,32340,32350,ref-mek.4.6.3.17,ref-mek.4.6.3.30,1844397,1844469,267746,267757,ref-b.2.6.75a.262,ref-b.2.6.75a.275,כזרע גד לבן איני יודע של מי דומה ר' יהושע אומר דומה לזרע פשתן ,כזרע גד לבן אמר ר' אסי עגול כגידא ולבן כמרגלית גד שדומה לזרע פשתן ,14,14,1187,565,0.4696969696969697,0.3157894736842105,0.3787878787878788
1188,ref-mek.4.6.3.44-ref-mek.4.6.3.49,ref-b.2.06.75a.280-ref-b.2.06.75a.284,198161,198194,32361,32366,ref-mek.4.6.3.44,ref-mek.4.6.3.49,1844496,1844528,267762,267766,ref-b.2.6.75a.280,ref-b.2.6.75a.284,דומה להגדה שהוא מושך לבו של אדם ,שדומה להגדה שמושכת לבו של אדם ,7,6,1188,566,0.21875,0.22857142857142854,0.15625
1189,ref-mek.4.6.3.69-ref-mek.4.6.3.100,ref-b.2.06.75a.307-ref-b.2.06.75a.338,198290,198452,32383,32411,ref-mek.4.6.3.69,ref-mek.4.6.3.100,1844642,1844813,267786,267815,ref-b.2.6.75a.307,ref-b.2.6.75a.338,ר' יוסי אומר כשם שהנביא מגלה חדרים וסתרים כך היה המן מגיד לישראל חדרים וסתרים הא כיצד איש ואשה שבאו לפני משה וכן שנים שבאו לפני בית דין זה אומר עבדי גנבת ,ר' יוסי אומר כשם שהנביא היה מגיד להם לישראל מה שבחורין ומה שבסדקין כך המן מגיד להם לישראל מה שבחורין ומה שבסדקין כיצד שנים שבאו לפני משה לדין זה אומר עבדי גנבת ,32,32,1189,567,0.475,0.1954022988505747,0.325
1190,ref-mek.4.6.3.86-ref-mek.4.6.3.98,ref-b.2.06.75a.369-ref-b.2.06.75a.377,198381,198442,32398,32409,ref-mek.4.6.3.86,ref-mek.4.6.3.98,1844962,1845005,267844,267852,ref-b.2.6.75a.369,ref-b.2.6.75a.377,איש ואשה שבאו לפני משה וכן שנים שבאו לפני בית דין זה אומר ,וכן איש ואשה שבאו לפני משה לדין זה אומר ,13,9,1190,568,0.4482758620689655,0.31034482758620685,0.3793103448275862
1192,ref-mek.4.6.3.114-ref-mek.4.6.3.119,ref-b.3.05.48b.440-ref-b.3.05.48b.444,198530,198556,32420,32424,ref-mek.4.6.3.114,ref-mek.4.6.3.119,3958850,3958871,577273,577276,ref-b.3.5.48b.440,ref-b.3.5.48b.444,כסולת זו שצפה על גבי נפה ,סולת שצפה על גבי נפה ,6,5,1192,1284,0.16,0.16000000000000003,0.16
1193,ref-mek.4.6.4.30-ref-mek.4.6.4.42,ref-b.2.04.54a.535-ref-b.2.04.54a.549,198733,198818,32456,32466,ref-mek.4.6.4.30,ref-mek.4.6.4.42,1400581,1400666,202792,202804,ref-b.2.4.54a.535,ref-b.2.4.54a.549,מעשרה דברים שנבראו בערב שבת בין השמשות הקשת והמן והמטה והכתב והשמיר והלוחות ,עשרה דברים נבראו בערב שבת בין השמשות ואלו הן באר ומן וקשת הכתב והמכתב והלוחות ,13,15,1193,387,0.28205128205128205,0.22988505747126442,0.20512820512820512
1194,ref-mek.4.6.4.43-ref-mek.4.6.4.58,ref-b.2.04.54a.134-ref-b.2.04.54a.150,198819,198909,32467,32482,ref-mek.4.6.4.43,ref-mek.4.6.4.58,1398507,1398598,202460,202475,ref-b.2.4.54a.134,ref-b.2.4.54a.150,ופתיחת פי הארץ לבלוע הרשעים ופתיחת פי האתון וקברו של משה ומערה שעמד בה משה ואליהו ,וקברו של משה ומערה שעמד בו משה ואליהו פתיחת פי האתון ופתיחת פי הארץ לבלוע את הרשעים ,16,17,1194,384,0.7023809523809523,0.04705882352941182,0.5238095238095238
1195,ref-mek.4.6.4.43-ref-mek.4.6.4.103,ref-b.2.04.54a.550-ref-b.2.04.54b.33,198819,199157,32467,32522,ref-mek.4.6.4.43,ref-mek.4.6.4.103,1400667,1401033,202805,202858,ref-b.2.4.54a.550,ref-b.2.4.54b.33,ופתיחת פי הארץ לבלוע הרשעים ופתיחת פי האתון וקברו של משה ומערה שעמד בה משה ואליהו ויש אומרין אף בגדיו של אדם הראשון ומקלו של אהרן שקדיו ופרחיו שבעה דברים מכוסין מבני אדם ואלו הן יום המיתה ויום הנחמה ועומק הדין ואין אדם יודע כמה משתכר ואין אדם יודע מה בלבו של חבירו ומלכות בית דוד אימתי תחזור למקומה ומלכות חייבת ,"קברו של משה ומערה שעמד בה משה ואליהו פתיחת פי האתון ופתיחת פי הארץ לבלוע את הרשעים ויש אומרים אף מקלו של אהרן שקדיה ופרחיה ויש אומרים אף המזיקין ויש אומרים אף בגדו של אדם הראשון ת""ר שבעה דברים מכוסים מבני אדם אלו הן יום המיתה ויום הנחמה ועומק הדין ואין אדם יודע מה בלבו של חבירו ואין אדם יודע במה משתכר ומלכות בית דוד מתי תחזור ומלכות חייבת ",61,69,1195,388,0.44868035190615835,0.11815561959654175,0.3196480938416422
1196,ref-mek.4.6.5.14-ref-mek.4.6.5.27,ref-b.5.02.28b.220-ref-b.5.02.28b.229,199228,199279,32536,32549,ref-mek.4.6.5.14,ref-mek.4.6.5.27,7221452,7221495,1051497,1051506,ref-b.5.2.28b.220,ref-b.5.2.28b.229,של כסף היתה או של ברזל או של עופרת או של נחשת או של ,של כסף של נחשת של ברזל ושל בדיל ושל עופרת ,14,10,1196,2372,0.4807692307692308,0.2909090909090909,0.46153846153846156
1198,ref-mek.4.6.5.127-ref-mek.4.6.5.139,ref-b.4.10.11b.593-ref-b.4.10.11b.609,199820,199889,32633,32644,ref-mek.4.6.5.127,ref-mek.4.6.5.139,6797300,6797398,990477,990493,ref-b.4.10.11b.593,ref-b.4.10.11b.609,מי נדה וצלוחית שמן המשחה ויש אומרים אף מקלו של אהרן שקדיו ופרחיו ,ומי הוה שמן המשחה והתניא משנגנז ארון נגנז שמן המשחה וצנצנת המן ומקלו של אהרן שקדיה ופרחיה ,13,17,1198,2279,0.5333333333333333,0.38541666666666663,0.45555555555555555
1199,ref-mek.4.6.5.127-ref-mek.4.6.5.139,ref-b.5.07.5b.424-ref-b.5.07.5b.441,199820,199889,32633,32644,ref-mek.4.6.5.127,ref-mek.4.6.5.139,8348909,8349014,1213181,1213198,ref-b.5.7.5b.424,ref-b.5.7.5b.441,מי נדה וצלוחית שמן המשחה ויש אומרים אף מקלו של אהרן שקדיו ופרחיו ,ומי הוה שמן המשחה והתניא משנגנז ארון נגנז צנצנת המן וצלוחית שמן המשחה ומקלו של אהרן שקדים ופרחים ,13,18,1199,2677,0.5670103092783505,0.38,0.4845360824742268
1200,ref-mek.4.6.5.129-ref-mek.4.6.5.139,ref-b.2.06.52b.91-ref-b.2.06.52b.98,199827,199889,32635,32644,ref-mek.4.6.5.129,ref-mek.4.6.5.139,1774091,1774141,257588,257595,ref-b.2.6.52b.91,ref-b.2.6.52b.98,וצלוחית שמן המשחה ויש אומרים אף מקלו של אהרן שקדיו ופרחיו ,וצלוחית שמן המשחה ומקלו של אהרן ושקדיה ופרחיה ,11,8,1200,539,0.27586206896551724,0.2666666666666667,0.25862068965517243
1201,ref-mek.4.6.5.135-ref-mek.4.6.5.139,ref-b.2.04.54a.570-ref-b.2.04.54a.574,199862,199889,32640,32644,ref-mek.4.6.5.135,ref-mek.4.6.5.139,1400772,1400799,202822,202826,ref-b.2.4.54a.570,ref-b.2.4.54a.574,מקלו של אהרן שקדיו ופרחיו ,מקלו של אהרן שקדיה ופרחיה ,5,5,1201,389,0.07692307692307693,0.1428571428571429,0.07692307692307693
1202,ref-mek.4.6.6.1-ref-mek.4.6.6.13,ref-b.3.07.38a.3-ref-b.3.07.38a.13,199913,199978,32649,32658,ref-mek.4.6.6.1,ref-mek.4.6.6.13,4387113,4387169,638761,638770,ref-b.3.7.38a.3,ref-b.3.7.38a.13,ובני ישראל אכלו את המן ארבעים שנה ר' יהושע אומר ארבעים יום אכלו ,ובני ישראל אכלו את המן ארבעים שנה וכי ארבעים שנה אכלו ,13,11,1202,1427,0.234375,0.21212121212121215,0.234375
1203,ref-mek.4.6.6.24-ref-mek.4.6.6.35,ref-b.3.07.37b.307-ref-b.3.07.38a.8,200025,200087,32668,32678,ref-mek.4.6.6.24,ref-mek.4.6.6.35,4387088,4387144,638756,638765,ref-b.3.7.37b.307,ref-b.3.7.38a.8,ואכלו ממנו ארבעה ועשרים יום של אדר הראשון וששה עשר של ניסן ,ששה עשר בניסן תניא אידך ובני ישראל אכלו את המן ארבעים ,12,11,1203,1425,0.7966101694915254,0.3857142857142857,0.6271186440677966
1204,ref-mek.4.6.6.128-ref-mek.4.6.6.140,ref-b.3.07.37b.307-ref-b.3.07.38a.9,200585,200653,32760,32770,ref-mek.4.6.6.128,ref-mek.4.6.6.140,4387088,4387148,638756,638766,ref-b.3.7.37b.307,ref-b.3.7.38a.9,וששה עשר של ניסן שנאמר וישבות המן רבי יוסי אומר חמשים וארבע שנה ,ששה עשר בניסן תניא אידך ובני ישראל אכלו את המן ארבעים שנה ,13,12,1204,1426,0.53125,0.3287671232876712,0.421875
1207,ref-mek.4.6.6.145-ref-mek.4.6.6.151,ref-b.2.09.2b.231-ref-b.2.09.2b.246,200673,200709,32774,32780,ref-mek.4.6.6.145,ref-mek.4.6.6.151,2178877,2178958,315746,315758,ref-b.2.9.2b.231,ref-b.2.9.2b.246,ארבעים שנה בחיי משה וארבע עשרה שנה ,המשכן כדאמר רב פפא שנת עשרים שנת עשרים לגזרה שוה הכא נמי שנת ארבעים שנת ארבעים ,7,16,1207,678,0.7215189873417721,0.575,0.7088607594936709
1208,ref-mek.4.6.6.155-ref-mek.4.6.6.171,ref-b.3.07.37b.244-ref-b.3.07.37b.264,200727,200805,32784,32796,ref-mek.4.6.6.155,ref-mek.4.6.6.171,4386795,4386888,638702,638719,ref-b.3.7.37b.244,ref-b.3.7.37b.264,ובני ישראל אכלו את המן שאין תלמוד לומר את המן אכלו עד בואם אל קצה ארץ כנען ,ובני ישראל אכלו את המן ארבעים שנה עד בואם אל ארץ נושבת את המן אכלו עד בואם אל קצה ארץ כנען ,17,21,1208,1421,0.27472527472527475,0.25263157894736843,0.26373626373626374
1210,ref-mek.4.6.6.174-ref-mek.4.6.6.186,ref-b.6.07.35b.201-ref-b.6.07.35b.207,200814,200881,32799,32811,ref-mek.4.6.6.174,ref-mek.4.6.6.186,8614472,8614508,1252349,1252355,ref-b.6.7.35b.201,ref-b.6.7.35b.207,ארבעה עשר שנה שאכלוהו אחר משה ואלו הן שבע שכבשו ושבע שחלקו מתה ,שבעה לאחר שבעה ומתוך ארבעה עשר לאחר ,13,7,1210,2691,0.6984126984126984,0.4769230769230769,0.6507936507936508
1211,ref-mek.4.6.6.206-ref-mek.4.6.6.220,ref-b.2.10.9a.266-ref-b.2.10.9a.272,200977,201055,32829,32843,ref-mek.4.6.6.206,ref-mek.4.6.6.220,2319573,2319607,336909,336915,ref-b.2.10.9a.266,ref-b.2.10.9a.272,וחזרה בזכות משה ואהרן מת אהרן נסתלק עמוד הענן וחזרו שניהם בזכות משה מת משה ,חזרו שניהם בזכות משה מת משה נסתלקו ,15,7,1211,756,0.72,0.5333333333333333,0.6266666666666667
1212,ref-mek.4.6.6.210-ref-mek.4.6.6.216,ref-b.2.10.9a.211-ref-b.2.10.9a.217,201001,201038,32833,32839,ref-mek.4.6.6.210,ref-mek.4.6.6.216,2319280,2319318,336859,336865,ref-b.2.10.9a.211,ref-b.2.10.9a.217,מת אהרן נסתלק עמוד הענן וחזרו שניהם ,וחזרה בזכות שניהן מת אהרן נסתלקו ענני ,7,7,1212,754,0.7894736842105263,0.23809523809523814,0.47368421052631576
1215,ref-mek.4.7.5.44-ref-mek.4.7.5.49,ref-b.4.04.99b.419-ref-b.4.04.99b.424,202589,202616,33106,33110,ref-mek.4.7.5.44,ref-mek.4.7.5.49,6195925,6195951,902398,902402,ref-b.4.4.99b.419,ref-b.4.4.99b.424,ומטך אשר הכית בו את היאור ,ומטך אשר הכית בו את היאר ,6,6,1215,2052,0.038461538461538464,0.038461538461538436,0.038461538461538464
1216,ref-mek.4.7.5.83-ref-mek.4.7.5.90,ref-b.2.06.44a.89-ref-b.2.06.44a.96,202811,202854,33144,33150,ref-mek.4.7.5.83,ref-mek.4.7.5.90,1751665,1751711,254364,254370,ref-b.2.6.44a.89,ref-b.2.6.44a.96,כפרה שנאמר ויתן את הקטורת ויכפר על העם ,שמכפרת שנאמר ויתן את הקטורת ויכפר על העם ,8,8,1216,529,0.07317073170731707,0.09523809523809523,0.07317073170731707
1217,ref-mek.4.7.5.83-ref-mek.4.7.5.90,ref-b.5.01.88b.248-ref-b.5.01.88b.255,202811,202854,33144,33150,ref-mek.4.7.5.83,ref-mek.4.7.5.90,7039089,7039134,1024944,1024950,ref-b.5.1.88b.248,ref-b.5.1.88b.255,כפרה שנאמר ויתן את הקטורת ויכפר על העם ,שמכפרת שנאמר ויתן את הקטרת ויכפר על העם ,8,8,1217,2337,0.1,0.11904761904761907,0.075
1218,ref-mek.4.7.5.83-ref-mek.4.7.5.90,ref-b.5.05.16a.404-ref-b.5.05.16a.411,202811,202854,33144,33150,ref-mek.4.7.5.83,ref-mek.4.7.5.90,8158559,8158603,1185943,1185949,ref-b.5.5.16a.404,ref-b.5.5.16a.411,כפרה שנאמר ויתן את הקטורת ויכפר על העם ,שמכפרת דכתיב ויתן את הקטרת ויכפר על העם ,8,8,1218,2624,0.225,0.24444444444444446,0.2
1219,ref-mek.4.7.5.84-ref-mek.4.7.5.91,ref-b.2.02.89a.48-ref-b.2.02.89a.55,202816,202859,33145,33151,ref-mek.4.7.5.84,ref-mek.4.7.5.91,631595,631640,93410,93416,ref-b.2.2.89a.48,ref-b.2.2.89a.55,שנאמר ויתן את הקטורת ויכפר על העם אמרו ,שנאמר ויתן את הקטורת ויכפר על העם ואומר ,8,8,1219,240,0.075,0.025000000000000022,0.05
1220,ref-mek.4.7.6.38-ref-mek.4.7.6.44,ref-b.4.02.86b.355-ref-b.4.02.86b.361,203443,203482,33263,33269,ref-mek.4.7.6.38,ref-mek.4.7.6.44,5252358,5252397,763710,763716,ref-b.4.2.86b.355,ref-b.4.2.86b.361,והכית בצור ויצאו ממנו מים ושתה העם ,והכית בצור ויצאו ממנו מים ושתה העם ,7,7,1220,1656,0.0,0.0,0.0
1221,ref-mek.4.7.7.81-ref-mek.4.7.7.88,ref-b.2.06.9b.259-ref-b.2.06.9b.265,203899,203936,33334,33340,ref-mek.4.7.7.81,ref-mek.4.7.7.88,1647220,1647254,238785,238791,ref-b.2.6.9b.259,ref-b.2.6.9b.265,ועל נסותם את ה' לאמר היש ה' בקרבנו ,ועל ה' ישענו לאמר הלא ה' בקרבנו ,8,7,1221,493,0.34285714285714286,0.18918918918918914,0.3142857142857143
1222,ref-mek.5.1.1.416-ref-mek.5.1.1.424,ref-b.5.04.5b.33-ref-b.5.04.5b.42,206110,206161,33706,33714,ref-mek.5.1.1.416,ref-mek.5.1.1.424,7929757,7929816,1153187,1153195,ref-b.5.4.5b.33,ref-b.5.4.5b.42,מישראל שלא העלה עמו תשעים חמורים טעונין כסף וזהב ,מישראל שלא היו עמו תשעים חמורים לובים טעונים מכספה וזהבה ,9,10,1222,2566,0.24561403508771928,0.23333333333333328,0.22807017543859648
1223,ref-mek.5.1.2.60-ref-mek.5.1.2.70,ref-b.2.03.63a.523-ref-b.2.03.63a.534,206856,206913,33834,33843,ref-mek.5.1.2.60,ref-mek.5.1.2.70,1101883,1101948,161066,161075,ref-b.2.3.63a.523,ref-b.2.3.63a.534,שנאמר ויען יהושע בן נון משרת משה מבחוריו אדני משה כלאם ,שנאמר ויען יהושע בן נון משרת משה מבחוריו ויאמר אדוני משה כלאם ,11,12,1223,305,0.11290322580645161,0.11290322580645162,0.11290322580645161
1224,ref-mek.5.1.2.110-ref-mek.5.1.2.120,ref-b.6.07.71a.196-ref-b.6.07.71a.210,207109,207159,33875,33883,ref-mek.5.1.2.110,ref-mek.5.1.2.120,8730861,8730954,1269446,1269460,ref-b.6.7.71a.196,ref-b.6.7.71a.210,להחיות מת והלא ה' ממית ומחיה אמר להם אף רבי ממית ,בחייו ובמותו ועדיין לא פסק ספק רובו בחייו ומיעוטו במותו ספק מיעוטו בחייו ורובו במותו ,11,15,1224,2703,0.7058823529411765,0.6599999999999999,0.6705882352941176
1225,ref-mek.5.1.2.111-ref-mek.5.1.2.122,ref-b.3.01.63b.369-ref-b.3.01.63b.377,207116,207170,33876,33885,ref-mek.5.1.2.111,ref-mek.5.1.2.122,2957431,2957477,431239,431246,ref-b.3.1.63b.369,ref-b.3.1.63b.377,מת והלא ה' ממית ומחיה אמר להם אף רבי ממית ומחיה בחר ,מות מחיים אמר ליה נבחר מות לרשעים שלא יחיו ,12,9,1225,938,0.6923076923076923,0.38983050847457623,0.5384615384615384
1226,ref-mek.5.1.2.276-ref-mek.5.1.2.281,ref-b.2.11.9a.210-ref-b.2.11.9a.215,207948,207979,34006,34011,ref-mek.5.1.2.276,ref-mek.5.1.2.281,2450641,2450672,356468,356473,ref-b.2.11.9a.210,ref-b.2.11.9a.215,כי באפם הרגו איש וברצונם עקרו ,כי באפם הרגו שור וברצונם עקרו ,6,6,1226,782,0.1,0.125,0.06666666666666667
1227,ref-mek.5.1.2.295-ref-mek.5.1.2.301,ref-b.5.02.28b.453-ref-b.5.02.28b.464,208040,208087,34025,34031,ref-mek.5.1.2.295,ref-mek.5.1.2.301,7222695,7222773,1051691,1051702,ref-b.5.2.28b.453,ref-b.5.2.28b.464,משוקדים כפתוריה ופרחיה או במנורה ארבעה גביעים ,ובמנורה ארבעה גביעים וגו' וכתיב שלשה גביעים משוקדים בקנה האחד כפתור ופרח ,7,12,1227,2376,0.7671232876712328,0.36986301369863017,0.6986301369863014
1229,ref-mek.5.1.2.303-ref-mek.5.1.2.310,ref-b.4.04.90b.384-ref-b.4.04.90b.391,208096,208131,34033,34040,ref-mek.5.1.2.303,ref-mek.5.1.2.310,6137960,6137999,893166,893173,ref-b.4.4.90b.384,ref-b.4.4.90b.391,וקם העם הזה וזנה או הנך שוכב עם ,הנך שוכב עם אבותיך וקם העם הזה וזנה ,8,8,1229,2012,0.7777777777777778,0.11111111111111116,0.5277777777777778
1230,ref-mek.5.1.2.303-ref-mek.5.1.2.312,ref-b.4.04.90b.242-ref-b.4.04.90b.253,208096,208142,34033,34042,ref-mek.5.1.2.303,ref-mek.5.1.2.312,6137192,6137252,893046,893056,ref-b.4.4.90b.242,ref-b.4.4.90b.253,וקם העם הזה וזנה או הנך שוכב עם אבתיך וקם ,הנך שוכב עם אבותיך וקם אמרו לו ודילמא וקם העם הזה וזנה ,10,12,1230,2010,0.7272727272727273,0.23636363636363633,0.6
1232,ref-mek.5.1.5.33-ref-mek.5.1.5.46,ref-b.2.10.11a.190-ref-b.2.10.11a.205,209284,209347,34241,34253,ref-mek.5.1.5.33,ref-mek.5.1.5.46,2327344,2327418,338120,338133,ref-b.2.10.11a.190,ref-b.2.10.11a.205,ויקחו אבן וישימו תחתיו וכי לא היה לו למשה כר אחד או כסת אחת ,ויקחו אבן וישימו תחתיו וישב עליה וכי לא היה לו למשה כר אחת או כסת אחת ,14,16,1232,762,0.15714285714285714,0.16901408450704225,0.15714285714285714
1233,ref-mek.5.1.6.78-ref-mek.5.1.6.82,ref-b.4.04.105a.186-ref-b.4.04.105a.190,210608,210627,34456,34460,ref-mek.5.1.6.78,ref-mek.5.1.6.82,6227718,6227737,907391,907395,ref-b.4.4.105a.186,ref-b.4.4.105a.190,חי אני נאם ה' אלהים ,חי אני נאם ה' אלהים ,5,5,1233,2071,0.0,0.0,0.0
1234,ref-mek.5.2.1.82-ref-mek.5.2.1.89,ref-b.3.05.8b.280-ref-b.3.05.8b.288,211101,211142,34536,34543,ref-mek.5.2.1.82,ref-mek.5.2.1.89,3810920,3810967,554724,554732,ref-b.3.5.8b.280,ref-b.3.5.8b.288,אמרו במדה שאדם מודד בה מודדין לו שנאמר ,אומר מנין שבמדה שאדם מודד בה מודדין לו שנאמר ,8,9,1234,1091,0.15555555555555556,0.1333333333333333,0.15555555555555556
1235,ref-mek.5.2.1.83-ref-mek.5.2.1.88,ref-b.2.11.12b.36-ref-b.2.11.12b.41,211106,211135,34537,34542,ref-mek.5.2.1.83,ref-mek.5.2.1.88,2466927,2466957,358980,358985,ref-b.2.11.12b.36,ref-b.2.11.12b.41,במדה שאדם מודד בה מודדין לו ,שבמדה שאדם מודד בה מודדין לו ,6,6,1235,797,0.034482758620689655,0.03448275862068961,0.034482758620689655
1236,ref-mek.5.2.1.95-ref-mek.5.2.1.113,ref-b.2.11.7a.71-ref-b.2.11.7a.113,211166,211270,34549,34564,ref-mek.5.2.1.95,ref-mek.5.2.1.113,2441706,2441939,355209,355241,ref-b.2.11.7a.71,ref-b.2.11.7a.113,ונאמר כתוב זאת זכרון בספר וגו' זאת מה שכתוב בספר זה זכרון מה שכתוב בנביאים בספר מה שכתוב במגלה ,כתוב בתורה כתב זאת זכרון בספר כתב זאת מה שכתוב כאן ובמשנה תורה זכרון מה שכתוב בנביאים בספר מה שכתוב במגלה כתנאי כתב זאת מה שכתוב כאן זכרון מה שכתוב במשנה תורה בספר מה שכתוב בנביאים דברי רבי יהושע ר' אלעזר המודעי אומר ,19,43,1236,779,0.6267281105990783,0.5688073394495412,0.6175115207373272
1237,ref-mek.5.2.1.95-ref-mek.5.2.1.113,ref-b.2.11.7a.87-ref-b.2.11.7a.126,211166,211270,34549,34564,ref-mek.5.2.1.95,ref-mek.5.2.1.113,2441789,2442015,355223,355252,ref-b.2.11.7a.87,ref-b.2.11.7a.126,ונאמר כתוב זאת זכרון בספר וגו' זאת מה שכתוב בספר זה זכרון מה שכתוב בנביאים בספר מה שכתוב במגלה ,בנביאים בספר מה שכתוב במגלה כתנאי כתב זאת מה שכתוב כאן זכרון מה שכתוב במשנה תורה בספר מה שכתוב בנביאים דברי רבי יהושע ר' אלעזר המודעי אומר כתב זאת מה שכתוב כאן ובמשנה תורה זכרון מה שכתוב בנביאים בספר מה שכתוב ,19,41,1237,780,0.6363636363636364,0.5523809523809524,0.6076555023923444
1239,ref-mek.5.2.1.302-ref-mek.5.2.1.320,ref-b.1.01.32a.836-ref-b.1.01.32a.849,212240,212350,34726,34743,ref-mek.5.2.1.302,ref-mek.5.2.1.320,168876,168957,24953,24965,ref-b.1.1.32a.836,ref-b.1.1.32a.849,אשר מי אל בשמים ובארץ אשר יעשה כמעשיך וכגבורותיך כמעשיך על הים וכגבורותיך על נחלי ארנון אעברה נא ואראה ,אשר מי אל בשמים ובארץ אשר יעשה כמעשיך וכגבורותיך וכתיב בתריה אעברה נא ואראה ,19,14,1239,108,0.3106796116504854,0.2952380952380952,0.3106796116504854
1240,ref-mek.5.2.1.578-ref-mek.5.2.1.588,ref-b.1.01.34b.484-ref-b.1.01.34b.497,213640,213692,34954,34964,ref-mek.5.2.1.578,ref-mek.5.2.1.588,183440,183512,27147,27160,ref-b.1.1.34b.484,ref-b.1.1.34b.497,בן אחי בקש עלי רחמים כשם שבקשתי על אהרן אביך שנאמר ,בני בקש עליו רחמים ויחיה הניח ראשו בין ברכיו ובקש עליו רחמים וחיה אמר ,11,14,1240,117,0.6142857142857143,0.4285714285714286,0.5142857142857142
1241,ref-mek.5.2.1.580-ref-mek.5.2.1.588,ref-b.3.05.34b.137-ref-b.3.05.34b.153,213647,213692,34956,34964,ref-mek.5.2.1.580,ref-mek.5.2.1.588,3895858,3895947,567707,567723,ref-b.3.5.34b.137,ref-b.3.5.34b.153,בקש עלי רחמים כשם שבקשתי על אהרן אביך שנאמר ,אבות אמר להן אבותי בקשו עלי רחמים שאנצל מעצת מרגלים יהושע כבר בקש משה עליו רחמים שנאמר ,9,17,1241,1197,0.6551724137931034,0.5113636363636364,0.6091954022988506
1242,ref-mek.5.2.1.580-ref-mek.5.2.1.588,ref-b.4.08.17a.402-ref-b.4.08.17a.411,213647,213692,34956,34964,ref-mek.5.2.1.580,ref-mek.5.2.1.588,6562608,6562656,956045,956054,ref-b.4.8.17a.402,ref-b.4.8.17a.411,בקש עלי רחמים כשם שבקשתי על אהרן אביך שנאמר ,בקשו עלי רחמים אמרו עד שאנו מבקשים עליך נבקש על ,9,10,1242,2227,0.5625,0.32727272727272727,0.4166666666666667
