,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
1841,ref-t.6.11.5.2.32-ref-t.6.11.5.2.41,ref-sifra.9.01-00.5.6-ref-sifra.9.01-00.5.18,1532763,1532824,240560,240569,ref-t.6.11.5.2.32,ref-t.6.11.5.2.41,396675,396747,60181,60193,ref-sifra.9.1-00.5.6,ref-sifra.9.1-00.5.18,מטמאין טומאת משקה זובו ורוקו ומימי רגליו מטמאין טומא' חמורה ,טימא בזב וטימא בזבה מה זבה מקום שמטמאה בטומאה קלה מטמאה טומאה חמורה ,10,13,3000,1841,0.5588235294117647,0.75
1842,ref-t.6.11.3.3.1-ref-t.6.11.3.3.10,ref-sifra.9.01-00.5.6-ref-sifra.9.01-00.5.20,1529262,1529313,239978,239987,ref-t.6.11.3.3.1,ref-t.6.11.3.3.10,396675,396755,60181,60195,ref-sifra.9.1-00.5.6,ref-sifra.9.1-00.5.20,חומר בזב שאין בטמא מת ובטמא מת שאין בזב שהזב ,טימא בזב וטימא בזבה מה זבה מקום שמטמאה בטומאה קלה מטמאה טומאה חמורה אף הזב ,10,15,2956,1842,0.6533333333333333,0.7272727272727273
1844,ref-t.6.11.3.1.65-ref-t.6.11.3.2.16,ref-sifra.9.01-00.5.7-ref-sifra.9.01-00.5.25,1529081,1529201,239951,239969,ref-t.6.11.3.1.65,ref-t.6.11.3.2.16,396680,396784,60182,60200,ref-sifra.9.1-00.5.7,ref-sifra.9.1-00.5.25,זב מטמא בלובן מה שאין כן בזבה חומר בזבה שהזבה מטמא משכב ומושב בראייה כל שהיא מטמא את בועלה ומטמא מעת לעת ומטמא ,בזב וטימא בזבה מה זבה מקום שמטמאה בטומאה קלה מטמאה טומאה חמורה אף הזב מקום שמטמא בטומאה קלה מטמא ,23,19,2942,1844,0.6216216216216216,0.8421052631578947
1846,ref-t.2.3.1.6.17-ref-t.2.3.1.6.28,ref-sifra.9.01-00.5.13-ref-sifra.9.01-00.5.18,333413,333474,51890,51901,ref-t.2.3.1.6.17,ref-t.2.3.1.6.28,396710,396747,60188,60193,ref-sifra.9.1-00.5.13,ref-sifra.9.1-00.5.18,טומאה שניהן טמאין אלא שזה טמא טומאה חמורה וזה טמא טומאה קלה ,שמטמאה בטומאה קלה מטמאה טומאה חמורה ,12,6,207,1846,0.6166666666666667,0.625
1847,ref-t.4.6.1.5.5-ref-t.4.6.1.5.11,ref-sifra.9.01-00.5.13-ref-sifra.9.01-00.5.18,949333,949376,150133,150139,ref-t.4.6.1.5.5,ref-t.4.6.1.5.11,396710,396747,60188,60193,ref-sifra.9.1-00.5.13,ref-sifra.9.1-00.5.18,ניטמאו טומאה קלה ובין שניטמאו טומאה חמורה ,שמטמאה בטומאה קלה מטמאה טומאה חמורה ,7,6,919,1847,0.30952380952380953,0.5
1848,ref-t.6.8.2.10.7-ref-t.6.8.2.10.15,ref-sifra.9.01-00.5.13-ref-sifra.9.01-00.5.18,1466532,1466584,230475,230483,ref-t.6.8.2.10.7,ref-t.6.8.2.10.15,396710,396747,60188,60193,ref-sifra.9.1-00.5.13,ref-sifra.9.1-00.5.18,טומאה חמורה ואחד טומאה קלה הטובל מטומאה חמורה טמא ,שמטמאה בטומאה קלה מטמאה טומאה חמורה ,9,6,2857,1848,0.44,0.5
1850,ref-t.4.6.1.5.5-ref-t.4.6.1.5.11,ref-sifra.9.01-00.5.22-ref-sifra.9.01-00.5.27,949333,949376,150133,150139,ref-t.4.6.1.5.5,ref-t.4.6.1.5.11,396761,396796,60197,60202,ref-sifra.9.1-00.5.22,ref-sifra.9.1-00.5.27,ניטמאו טומאה קלה ובין שניטמאו טומאה חמורה ,שמטמא בטומאה קלה מטמא טומאה חמורה ,7,6,920,1850,0.30952380952380953,0.5
1851,ref-t.6.11.3.2.13-ref-t.6.11.3.3.4,ref-sifra.9.01-00.6.12-ref-sifra.9.01-00.6.25,1529178,1529283,239967,239981,ref-t.6.11.3.2.13,ref-t.6.11.3.3.4,396852,396927,60210,60223,ref-sifra.9.1-00.6.12,ref-sifra.9.1-00.6.25,ומטמא מעת לעת ומטמא בפנים כבחוץ ומטמא באונסין ומטמא באודם מה שאין כן בזב חומר בזב שאין בטמא ,הזבה שאינה מטמאה אלא בג' ראיות לג' ימים מטמאה בפנים כבחוץ זב שהוא מטמא ,18,14,2949,1851,0.6521739130434783,0.6875
1852,ref-t.6.11.3.1.64-ref-t.6.11.3.2.13,ref-sifra.9.01-00.8.5-ref-sifra.9.01-00.8.28,1529075,1529184,239950,239967,ref-t.6.11.3.1.64,ref-t.6.11.3.2.13,397249,397364,60277,60293,ref-sifra.9.1-00.8.5,ref-sifra.9.1-00.8.28,בזבה זב מטמא בלובן מה שאין כן בזבה חומר בזבה שהזבה מטמא משכב ומושב בראייה כל שהיא מטמא את בועלה ומטמא ,הזוב שהוא טמא הלא דין הוא ומה אם הזב שהזוב גרם לו טומאה הרי הוא טמא הזוב שהוא גרם לטומאה אינו דין שיהיה טמא ,21,24,2938,1852,0.6759259259259259,0.5882352941176471
1853,ref-t.6.11.3.2.2-ref-t.6.11.3.2.13,ref-sifra.9.01-00.8.13-ref-sifra.9.01-00.8.28,1529118,1529184,239957,239967,ref-t.6.11.3.2.2,ref-t.6.11.3.2.13,397285,397364,60281,60293,ref-sifra.9.1-00.8.13,ref-sifra.9.1-00.8.28,בזבה שהזבה מטמא משכב ומושב בראייה כל שהיא מטמא את בועלה ומטמא ,הזב שהזוב גרם לו טומאה הרי הוא טמא הזוב שהוא גרם לטומאה אינו דין שיהיה טמא ,12,16,2945,1853,0.6266666666666667,0.6428571428571428
1855,ref-t.6.11.5.1.63-ref-t.6.11.5.1.79,ref-sifra.9.01-00.8.33-ref-sifra.9.01-00.9.21,1532507,1532582,240515,240528,ref-t.6.11.5.1.63,ref-t.6.11.5.1.79,397390,397499,60298,60314,ref-sifra.9.1-00.8.33,ref-sifra.9.1-00.9.21,טמא על מקצתו בזב טמא במשכב טהור ר' שמעון אומ' אף מקצת טמא על טהור אף בזב ,לטומאה והרי הוא טהור אף אתה אל תתמה על הזוב שאף על פי שגרם לטומאה לא יהיה טמא תל ל זובו טמא טמא לימד על ,17,25,2995,1855,0.7019230769230769,0.7222222222222222
1856,ref-t.6.4.1.1.37-ref-t.6.4.1.1.49,ref-sifra.9.01-00.8.33-ref-sifra.9.01-00.10.1,1319610,1319671,207724,207736,ref-t.6.4.1.1.37,ref-t.6.4.1.1.49,397390,397520,60298,60318,ref-sifra.9.1-00.8.33,ref-sifra.9.1-00.10.1,טמאה שבעה טמא בזב טמאת ערב כל הטמא במת טומאת ערב טהור בזב ,לטומאה והרי הוא טהור אף אתה אל תתמה על הזוב שאף על פי שגרם לטומאה לא יהיה טמא תל ל זובו טמא טמא לימד על הזוב שהוא טמא יכול ,13,29,2365,1856,0.6991869918699187,0.7894736842105263
1857,ref-t.6.11.5.1.38-ref-t.6.11.5.1.67,ref-sifra.9.01-00.9.17-ref-sifra.9.01-00.9.24,1532391,1532528,240490,240519,ref-t.6.11.5.1.38,ref-t.6.11.5.1.67,397479,397515,60310,60317,ref-sifra.9.1-00.9.17,ref-sifra.9.1-00.9.24,הזב חיבורו טמא על מקצתו חיבורו טהור על טמא על מקצתו בין בזב בין במשכב טמא מקצת טמא על טהור על מקצתו מקצת טהור על טמא על מקצתו בזב טמא ,זובו טמא טמא לימד על הזוב שהוא טמא ,30,8,2987,1857,0.7761194029850746,0.6666666666666667
1859,ref-t.6.6.8.2.18-ref-t.6.6.8.2.32,ref-sifra.9.01-00.13.7-ref-sifra.9.01-00.13.28,1421022,1421097,223386,223398,ref-t.6.6.8.2.18,ref-t.6.6.8.2.32,397965,398081,60390,60407,ref-sifra.9.1-00.13.7,ref-sifra.9.1-00.13.28,מטמאך לא טימאני ואתה טימאתני ר' יהודה או' יש כן שהוא אומ' מטמאך לא טימאני ,"טמאים תל ל ""הוא אוציא את אלו שאינם מטמאים טומאת משקים ולא אוציא דמעת עינו ודם מגפתו וחלב האשה שהם מטמאים טומאת ",15,22,2778,1859,0.6936936936936937,0.9166666666666666
1861,ref-t.6.6.8.2.71-ref-t.6.6.8.3.6,ref-sifra.9.01-00.13.7-ref-sifra.9.01-00.13.28,1421321,1421383,223431,223441,ref-t.6.6.8.2.71,ref-t.6.6.8.3.6,397965,398081,60390,60407,ref-sifra.9.1-00.13.7,ref-sifra.9.1-00.13.28,מטמאך לא טימאני ואתה טימאתני יש כן שהוא או' טימאני וטימאתיו ,"טמאים תל ל ""הוא אוציא את אלו שאינם מטמאים טומאת משקים ולא אוציא דמעת עינו ודם מגפתו וחלב האשה שהם מטמאים טומאת ",11,22,2788,1861,0.7297297297297297,0.8571428571428572
1863,ref-t.6.11.5.2.26-ref-t.6.11.5.2.34,ref-sifra.9.01-00.13.17-ref-sifra.9.01-00.13.28,1532732,1532780,240554,240562,ref-t.6.11.5.2.26,ref-t.6.11.5.2.34,398014,398081,60396,60407,ref-sifra.9.1-00.13.17,ref-sifra.9.1-00.13.28,דמעת עינו ודם מגפתו וחלב אשה מטמאין טומאת משקה ,משקים ולא אוציא דמעת עינו ודם מגפתו וחלב האשה שהם מטמאים טומאת ,9,12,2996,1863,0.42857142857142855,0.25
1864,ref-t.6.11.5.2.26-ref-t.6.11.5.2.41,ref-sifra.9.01-00.13.45-ref-sifra.9.01-00.13.60,1532732,1532824,240554,240569,ref-t.6.11.5.2.26,ref-t.6.11.5.2.41,398171,398265,60420,60435,ref-sifra.9.1-00.13.45,ref-sifra.9.1-00.13.60,דמעת עינו ודם מגפתו וחלב אשה מטמאין טומאת משקה זובו ורוקו ומימי רגליו מטמאין טומא' חמורה ,דמעת עינו ודם מגפתו וחלב האשה טמאים טומאת משקים זובו ורוקו ומימי רגליו מטמאים טומאה חמורה ,16,16,2998,1864,0.07777777777777778,0.06666666666666665
1866,ref-t.6.11.3.3.28-ref-t.6.11.3.3.36,ref-sifra.9.01-00.13.51-ref-sifra.9.01-01.1.3,1529406,1529461,240002,240010,ref-t.6.11.3.3.28,ref-t.6.11.3.3.36,398204,398283,60426,60438,ref-sifra.9.1-00.13.51,ref-sifra.9.1-01.1.3,מטמא זובו ורוקו ומימי רגליו מטמאין טומאה חמורה ומטמא ,טמאים טומאת משקים זובו ורוקו ומימי רגליו מטמאים טומאה חמורה וזאת תהיה טומאתו ,9,13,2964,1866,0.33766233766233766,0.4545454545454546
1868,ref-t.6.11.5.8.10-ref-t.6.11.5.8.19,ref-sifra.9.01-00.13.52-ref-sifra.9.01-01.1.3,1533888,1533937,240734,240741,ref-t.6.11.5.8.10,ref-t.6.11.5.8.19,398210,398283,60427,60438,ref-sifra.9.1-00.13.52,ref-sifra.9.1-01.1.3,מטמא טומאה חמורה ואם לאו אין מטמא אלא טומאת משקה ,טומאת משקים זובו ורוקו ומימי רגליו מטמאים טומאה חמורה וזאת תהיה טומאתו ,10,12,3005,1868,0.6619718309859155,0.6666666666666667
1869,ref-t.6.6.11.3.29-ref-t.6.6.11.3.38,ref-sifra.9.01-00.13.56-ref-sifra.9.01-01.1.6,1427578,1427638,224411,224419,ref-t.6.6.11.3.29,ref-t.6.6.11.3.38,398234,398304,60431,60441,ref-sifra.9.1-00.13.56,ref-sifra.9.1-01.1.6,המזה וטימא את המים ניטמא האזוב במים וחזר האזוב וטימא ,ומימי רגליו מטמאים טומאה חמורה וזאת תהיה טומאתו בזובו טומאתו בזובו ,10,11,2813,1869,0.6865671641791045,0.7272727272727273
1871,ref-t.2.3.1.6.65-ref-t.2.3.1.6.78,ref-sifra.9.01-00.13.59-ref-sifra.9.01-01.1.9,333679,333759,51935,51948,ref-t.2.3.1.6.65,ref-t.2.3.1.6.78,398254,398323,60434,60444,ref-sifra.9.1-00.13.59,ref-sifra.9.1-01.1.9,טומאתה ותלויה וטמאה אומ' אני שהתלויה טהורה אם נשרפת עם הטמאה נמצאת זו מטמאתה ,טומאה חמורה וזאת תהיה טומאתו בזובו טומאתו בזובו תלויה ואינה תלויה ,14,11,227,1871,0.6883116883116883,0.75
1872,ref-t.6.11.3.4.25-ref-t.6.11.3.5.11,ref-sifra.9.01-01.1.4-ref-sifra.9.01-01.2.10,1529709,1529782,240050,240060,ref-t.6.11.3.4.25,ref-t.6.11.3.5.11,398284,398378,60439,60450,ref-sifra.9.1-01.1.4,ref-sifra.9.1-01.2.10,בזב חומר בזבה שאין במצורעת ובמצורעת שאין בזבה שהזבה מטמאה את בועלה ,בזובו טומאתו בזובו תלויה ואינה תלויה בימים והלא דין הוא ומה אם הזבה שהיא מטמאה את בועלה ,12,17,2969,1872,0.5113636363636364,0.6666666666666667
1873,ref-t.6.4.15.9.95-ref-t.6.4.15.9.110,ref-sifra.9.01-01.1.5-ref-sifra.9.01-01.2.20,1357337,1357421,213254,213266,ref-t.6.4.15.9.95,ref-t.6.4.15.9.110,398291,398427,60440,60460,ref-sifra.9.1-01.1.5,ref-sifra.9.1-01.2.20,מטמאין במשא הזב אמרו להן בית הלל אנו דנין טומאת שבעה מטומאת שבעה ואתם דנין טומאת ,טומאתו בזובו תלויה ואינה תלויה בימים והלא דין הוא ומה אם הזבה שהיא מטמאה את בועלה אינה מטמאה אלא בג' ראיות לג' ימים זב שאינו מטמא ,16,26,2422,1873,0.676923076923077,0.75
1874,ref-t.6.7.9.5.19-ref-t.6.7.9.5.29,ref-sifra.9.01-01.2.10-ref-sifra.9.01-01.2.23,1456663,1456721,228972,228978,ref-t.6.7.9.5.19,ref-t.6.7.9.5.29,398373,398441,60450,60462,ref-sifra.9.1-01.2.10,ref-sifra.9.1-01.2.23,ואינה מטמאה את בועלה ור' עקיבא אומ' מטמא את בועלה ואינה ,בועלה אינה מטמאה אלא בג' ראיות לג' ימים זב שאינו מטמא את שהוא בועל ,11,14,2838,1874,0.5522388059701493,0.7142857142857143
1875,ref-t.6.6.11.3.29-ref-t.6.6.11.3.38,ref-sifra.9.01-01.2.35-ref-sifra.9.01-01.2.42,1427578,1427638,224411,224419,ref-t.6.6.11.3.29,ref-t.6.6.11.3.38,398488,398538,60471,60478,ref-sifra.9.1-01.2.35,ref-sifra.9.1-01.2.42,המזה וטימא את המים ניטמא האזוב במים וחזר האזוב וטימא ,וזאת תהיה טומאתו בזובו תהיה טומאתו בזובו טומאתו ,10,8,2814,1875,0.660377358490566,0.75
1876,ref-t.6.11.3.2.26-ref-t.6.11.3.3.9,ref-sifra.9.01-01.2.38-ref-sifra.9.01-01.2.45,1529257,1529307,239977,239986,ref-t.6.11.3.2.26,ref-t.6.11.3.3.9,398506,398558,60474,60481,ref-sifra.9.1-01.2.38,ref-sifra.9.1-01.2.45,בזב חומר בזב שאין בטמא מת ובטמא מת שאין בזב ,בזובו תהיה טומאתו בזובו טומאתו בזובו תלויה ואינה ,10,8,2950,1876,0.7142857142857143,0.7777777777777778
1878,ref-t.6.11.1.10.4-ref-t.6.11.1.12.20,ref-sifra.9.01-01.3.41-ref-sifra.9.01-01.4.36,1526192,1526433,239496,239535,ref-t.6.11.1.10.4,ref-t.6.11.1.12.20,398773,399045,60516,60565,ref-sifra.9.1-01.3.41,ref-sifra.9.1-01.4.36,ראייה מרובה כמגדיון לשילה שהן כדי שתי טבילות ושני סיפגום רבי שמעון אומר כדי הקפת הבית מבפנים משלן משל למה הדבר דומה לחבל של מאה אמה כיצד ראה בתחילה מאה ובסוף חמשים ובסוף אמה או בתחילת מאה ובסוף מאה אין זה זב גמור היה מפסיק ורואה ,ראיה אחת מרובה כשלש שהוא כמגד יון לשילוח שהם כדי שתי טבילות ושני ספוגים הרי זה זב גמור רבי אומר למה הדבר דומה לחבל של מאה אמה ראה בתחלת מאה ובסוף חמשים ובסוף מאה אמה הרי זה זב גמור ראה בתחלת מאה בתוך חמשים ובסוף מאה או בתחלת מאה ולאחר חמשים ובסוף מאה אין זה ,46,55,2923,1878,0.4883720930232558,0.5263157894736843
1879,ref-t.6.11.1.12.3-ref-t.6.11.1.12.17,ref-sifra.9.01-01.4.23-ref-sifra.9.01-01.4.39,1526340,1526416,239519,239532,ref-t.6.11.1.12.3,ref-t.6.11.1.12.17,398968,399053,60552,60567,ref-sifra.9.1-01.4.23,ref-sifra.9.1-01.4.39,בתחילה מאה ובסוף חמשים ובסוף אמה או בתחילת מאה ובסוף מאה אין זה זב גמור ,בתחלת מאה בתוך חמשים ובסוף מאה או בתחלת מאה ולאחר חמשים ובסוף מאה אין זה זב גמור ,15,17,2924,1879,0.2345679012345679,0.4
1880,ref-t.6.11.3.1.47-ref-t.6.11.3.1.58,ref-sifra.9.01-01.6.6-ref-sifra.9.01-01.6.42,1528996,1529052,239937,239946,ref-t.6.11.3.1.47,ref-t.6.11.3.1.58,399155,399359,60581,60613,ref-sifra.9.1-01.6.6,ref-sifra.9.1-01.6.42,זב נזקק לספירת שבעה לשתי ראיות מה שאין כן בזבה זב אין ,הזבה שאינה סופרת שבעה לשתי ראיות מטמאה משכב ומושב בשתי ראיות זב שהוא סופר שבעה לשתי ראיות אינו דין שיטמא משכב ומושב בשתי ראיות לא אם אמרת בזבה שהיא מטמאה משכב ומושב בראיה אחת תאמר בזב שאינו ,12,37,2932,1880,0.7684210526315789,0.631578947368421
1881,ref-t.6.11.1.3.17-ref-t.6.11.1.3.29,ref-sifra.9.01-01.6.21-ref-sifra.9.01-01.6.39,1524300,1524379,239195,239207,ref-t.6.11.1.3.17,ref-t.6.11.1.3.29,399240,399342,60596,60610,ref-sifra.9.1-01.6.21,ref-sifra.9.1-01.6.39,"השנייה טמא משכבות ומושבות שבין ראשונה לשנייה ב""ש מטמאין וב""ה מטהרין ראה אחת ",לשתי ראיות אינו דין שיטמא משכב ומושב בשתי ראיות לא אם אמרת בזבה שהיא מטמאה משכב ומושב בראיה אחת ,13,19,2917,1881,0.6041666666666666,0.736842105263158
1883,ref-t.6.11.3.1.51-ref-t.6.11.3.1.71,ref-sifra.9.01-01.6.73-ref-sifra.9.01-01.7.32,1529017,1529112,239941,239955,ref-t.6.11.3.1.51,ref-t.6.11.3.1.71,399515,399714,60638,60663,ref-sifra.9.1-01.6.73,ref-sifra.9.1-01.7.32,לשתי ראיות מה שאין כן בזבה זב אין מינו סותרו מה שאין כן בזבה זב מטמא בלובן מה שאין כן בזבה ,שתי ראיות שמטמא משכב ומושב טמאתו בזובו בלובן הוא מטמא ואינו מטמא בדם והלא דין הוא ומה אם הזבה שאינה מטמאה בלובן מטמאה בדם הזב שהוא מטמא בלובן אינו דין שיטמא בדם תל ל טומאתו בזובו בזובו ,21,37,2934,1883,0.654054054054054,0.631578947368421
1884,ref-t.6.11.3.1.64-ref-t.6.11.3.1.71,ref-sifra.9.01-01.7.31-ref-sifra.9.01-01.8.14,1529075,1529112,239950,239955,ref-t.6.11.3.1.64,ref-t.6.11.3.1.71,399701,399822,60662,60677,ref-sifra.9.1-01.7.31,ref-sifra.9.1-01.8.14,בזבה זב מטמא בלובן מה שאין כן בזבה ,בזובו בזובו בלובן הוא מטמא ואינו מטמא בדם קל וחומר לזבה שמטמאה בלובן ומה אם הזב שאינו מטמא בדם מטמא בלובן זבה ,8,22,2937,1884,0.7090909090909091,0.6363636363636364
1885,ref-t.3.4.6.2.8-ref-t.3.4.6.2.23,ref-sifra.9.01-01.8.10-ref-sifra.9.01-01.8.19,620588,620677,97459,97474,ref-t.3.4.6.2.8,ref-t.3.4.6.2.23,399797,399852,60673,60682,ref-sifra.9.1-01.8.10,ref-sifra.9.1-01.8.19,טומאת הדם ועל טומאת הגוף חוץ מנזיר ועושה פסח שמרצה לטומאת הדם ואין מרצה על טומאת ,מטמא בדם מטמא בלובן זבה שמטמאה בדם אינו דין שמטמאה ,16,10,609,1885,0.6172839506172839,0.9375
1887,ref-t.6.2.10.3.8-ref-t.6.2.10.3.16,ref-sifra.9.01-02.4.44-ref-sifra.9.01-02.4.58,1294091,1294148,203823,203831,ref-t.6.2.10.3.8,ref-t.6.2.10.3.16,400613,400691,60789,60800,ref-sifra.9.1-02.4.44,ref-sifra.9.1-02.4.58,משמשת ישיבה ושכיבה עם מלאכתה ועכשיו משמשת ישיבה ושכיבה ,משמשים שכיבה עם מלאכתם ומוציא אני את אלו שאין משמשים שכיבה עם מלאכתם אשר ישב ,9,15,2342,1887,0.5974025974025974,0.7857142857142857
1888,ref-t.2.7.2.18.7-ref-t.2.7.3.1.6,ref-sifra.9.01-02.4.81-ref-sifra.9.01-02.5.6,438870,438955,68437,68449,ref-t.2.7.2.18.7,ref-t.2.7.3.1.6,400796,400872,60819,60831,ref-sifra.9.1-02.4.81,ref-sifra.9.1-02.5.6,כסא וספסל וקתדרה אצלו בשבת ואין צריך לומר ביום טוב ביברין של חיה ושל עופות ושל ,של גללים ושל אדמה ושל אבנים תל הכלי המיוחד אין לי אלא כסא וספסל וקתדרה ,16,15,459,1888,0.7341772151898734,0.8
1889,ref-t.6.2.11.1.1-ref-t.6.2.11.1.16,ref-sifra.9.01-02.5.14-ref-sifra.9.01-02.5.19,1295187,1295273,203979,203993,ref-t.6.2.11.1.1,ref-t.6.2.11.1.16,400923,400955,60839,60844,ref-sifra.9.1-02.5.14,ref-sifra.9.1-02.5.19,עריבה שהיא פחותה משני לגין הרי היא כקערה ושיעורה בזיתים ושל שני לגין עד תשעת קבין ,ועריבה משני לוג ועד תשעה קבין ,16,6,2343,1889,0.6829268292682927,0.6428571428571428
1890,ref-t.6.2.11.3.1-ref-t.6.2.11.3.7,ref-sifra.9.01-02.5.14-ref-sifra.9.01-02.5.19,1296016,1296057,204104,204110,ref-t.6.2.11.3.1,ref-t.6.2.11.3.7,400923,400955,60839,60844,ref-sifra.9.1-02.5.14,ref-sifra.9.1-02.5.19,עריבת הפיסינות שמשני לוג ועד תשעת קבין ,ועריבה משני לוג ועד תשעה קבין ,7,6,2346,1890,0.3076923076923077,0.7
1891,ref-t.6.2.11.1.1-ref-t.6.2.11.1.16,ref-sifra.9.01-02.6.10-ref-sifra.9.01-02.6.15,1295187,1295273,203979,203993,ref-t.6.2.11.1.1,ref-t.6.2.11.1.16,401199,401233,60883,60888,ref-sifra.9.1-02.6.10,ref-sifra.9.1-02.6.15,עריבה שהיא פחותה משני לגין הרי היא כקערה ושיעורה בזיתים ושל שני לגין עד תשעת קבין ,ועריבה משני לוגין ועד תשעה קבין ,16,6,2344,1891,0.6707317073170732,0.6428571428571428
1892,ref-t.6.2.11.3.1-ref-t.6.2.11.3.7,ref-sifra.9.01-02.6.10-ref-sifra.9.01-02.6.15,1296016,1296057,204104,204110,ref-t.6.2.11.3.1,ref-t.6.2.11.3.7,401199,401233,60883,60888,ref-sifra.9.1-02.6.10,ref-sifra.9.1-02.6.15,עריבת הפיסינות שמשני לוג ועד תשעת קבין ,ועריבה משני לוגין ועד תשעה קבין ,7,6,2347,1892,0.358974358974359,0.7
1893,ref-t.6.2.10.3.8-ref-t.6.2.10.3.15,ref-sifra.9.01-02.6.46-ref-sifra.9.01-02.6.56,1294091,1294140,203823,203830,ref-t.6.2.10.3.8,ref-t.6.2.10.3.15,401379,401439,60904,60911,ref-sifra.9.1-02.6.46,ref-sifra.9.1-02.6.56,משמשת ישיבה ושכיבה עם מלאכתה ועכשיו משמשת ישיבה ,משמשים ישיבה עם מלאכתם ומוציא אני את אלו שאין משמשים ישיבה ,8,11,2340,1893,0.4915254237288136,0.8461538461538461
1894,ref-t.6.11.5.1.14-ref-t.6.11.5.1.25,ref-sifra.9.01-02.7.6-ref-sifra.9.01-02.7.14,1532250,1532323,240466,240477,ref-t.6.11.5.1.14,ref-t.6.11.5.1.25,401472,401516,60916,60924,ref-sifra.9.1-02.7.6,ref-sifra.9.1-02.7.14,ומושב שתחת הזב ומשכב ומושב שעל הזב ובמדף שעל הזב ובמשכב ומושב ,על המשכב וישב על המושב מנין שכב על המושב ,12,9,2984,1894,0.5806451612903226,0.8181818181818181
1895,ref-t.6.11.5.1.17-ref-t.6.11.5.1.26,ref-sifra.9.01-02.7.6-ref-sifra.9.01-02.7.14,1532268,1532328,240469,240478,ref-t.6.11.5.1.17,ref-t.6.11.5.1.26,401472,401516,60916,60924,ref-sifra.9.1-02.7.6,ref-sifra.9.1-02.7.14,ומשכב ומושב שעל הזב ובמדף שעל הזב ובמשכב ומושב שעל ,על המשכב וישב על המושב מנין שכב על המושב ,10,9,2985,1895,0.5882352941176471,0.8
1896,ref-t.6.11.3.3.47-ref-t.6.11.3.3.60,ref-sifra.9.01-02.10.3-ref-sifra.9.01-02.11.13,1529510,1529575,240019,240030,ref-t.6.11.3.3.47,ref-t.6.11.3.3.60,401894,402115,60976,61002,ref-sifra.9.1-02.10.3,ref-sifra.9.1-02.11.13,מת חומר בטמא מת שטמא מת טעון הזאה שלישי ושביעי מה שאין כן בזב ,טמא מת והלא דין הוא ומה אם הזב שאינו טעון הזיית שלישי ושביעי מטמא משכב ומושב טמא מת שטעון הזיה בשלישי ושביעי אינו דין שיטמא משכב ומושב תל ל הזב ולא טמא מת יא הזב ולא המת והלא דין הוא ומה אם הזב שאינו מטמא טומאת ,14,46,2968,1896,0.7440758293838863,0.5909090909090908
1898,ref-t.6.11.3.3.2-ref-t.6.11.3.3.9,ref-sifra.9.01-02.10.32-ref-sifra.9.01-02.11.18,1529267,1529307,239979,239986,ref-t.6.11.3.3.2,ref-t.6.11.3.3.9,402039,402137,60992,61005,ref-sifra.9.1-02.10.32,ref-sifra.9.1-02.11.18,בזב שאין בטמא מת ובטמא מת שאין בזב ,הזב ולא טמא מת יא הזב ולא המת והלא דין הוא ומה אם הזב שאינו מטמא טומאת ז' מטמא משכב ומושב מת ,8,22,2958,1898,0.7311827956989247,0.7857142857142857
1899,ref-t.6.7.9.14.6-ref-t.6.7.9.14.11,ref-sifra.9.01-02.13.3-ref-sifra.9.01-02.13.8,1458492,1458526,229239,229244,ref-t.6.7.9.14.6,ref-t.6.7.9.14.11,402346,402377,61036,61041,ref-sifra.9.1-02.13.3,ref-sifra.9.1-02.13.8,שמתו מטמאין במשא עד שימוק הבשר ,שמת מטמא במשא עד שימוק הבשר ,6,6,2843,1899,0.0967741935483871,0.0
1900,ref-t.6.7.9.14.46-ref-t.6.7.9.14.59,ref-sifra.9.01-02.13.3-ref-sifra.9.01-02.13.16,1458714,1458793,229264,229274,ref-t.6.7.9.14.46,ref-t.6.7.9.14.59,402346,402419,61036,61046,ref-sifra.9.1-02.13.3,ref-sifra.9.1-02.13.16,שמת טהור מלטמא במשא שאין טומאתו אלא מדברי סופרים ומודה ר' יהודה ביושבת על ,שמת מטמא במשא עד שימוק הבשר מדברי סופרים אשר ישכב עליו ואשר ישב עליו ,14,14,2844,1900,0.527027027027027,0.7619047619047619
1901,ref-t.6.4.3.7.16-ref-t.6.4.3.7.31,ref-sifra.9.02-00.1.78-ref-sifra.9.02-00.2.17,1325057,1325138,208562,208574,ref-t.6.4.3.7.16,ref-t.6.4.3.7.31,402841,402962,61101,61115,ref-sifra.9.2-00.1.78,ref-sifra.9.2-00.2.17,מטמאין במגע הקל לא יטמאו במשא חמור אמ' לו ר' עקיבא אם מטמא במגע המרובה יטמאו ,ואין המשכב הנוגע במשכב מטמא בגדים קל וחמר שיטמא אדם מתחת הזב לטמא אדם ולטמא בגדים ומה אם במקום שלא נטמא משכב במגע ,16,23,2392,1901,0.6666666666666666,0.7619047619047619
