,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
525,ref-bible.0209.33.12.14-ref-bible.0209.33.12.21,ref-t.3.7.1.16.12-ref-t.3.7.1.16.19,1044559,1044600,176538,176545,ref-bible.209.33.12.14,ref-bible.209.33.12.21,712833,712874,112726,112733,ref-t.3.7.1.16.12,ref-t.3.7.1.16.19,ורשעת הרשע לא יכשל בה ביום שובו מרשעו ,ורשעת הרשע לא יכשל בה ביום שובו מרשעו ,8,8,647,525,0.0,0.0
527,ref-bible.0305.1.8.9-ref-bible.0305.1.8.19,ref-t.3.7.3.2.91-ref-t.3.7.3.2.108,1342809,1342863,230518,230528,ref-bible.305.1.8.9,ref-bible.305.1.8.19,717107,717196,113367,113381,ref-t.3.7.3.2.91,ref-t.3.7.3.2.108,אמה יעשה יעש יהוה עמכם חסד כאשר עשיתם עם המתים ועמדי ,אין מקודשת על מנת שאעשה עמיך במלאכה על מנת שאעשה עמיך בפעולה למחר עשה עמה אם עשה עמה ,11,18,798,527,0.7058823529411765,0.8235294117647058
528,ref-bible.0313.30.25.3-ref-bible.0313.30.25.11,ref-t.3.7.5.1.24-ref-t.3.7.5.1.31,1575184,1575244,269986,269994,ref-bible.313.30.25.3,ref-bible.313.30.25.11,722189,722226,114118,114125,ref-t.3.7.5.1.24,ref-t.3.7.5.1.31,קהל יהודה והכהנים והלוים וכל הקהל הבאים מישראל והגרים ,קהל כהנים קהל לוים קהל ישראל קהל גרים ,9,8,945,528,0.48148148148148145,0.6666666666666667
529,ref-bible.0209.36.25.1-ref-bible.0209.36.25.9,ref-t.3.7.5.4.21-ref-t.3.7.5.4.33,1051703,1051763,177678,177686,ref-bible.209.36.25.1,ref-bible.209.36.25.9,723375,723452,114289,114299,ref-t.3.7.5.4.21,ref-t.3.7.5.4.33,וזרקתי עליכם מים טהורים וטהרתם מכל טמאותיכם ומכל גלוליכם ,וזרקתי עליכם מים טהורים וטהרתם אמ' לו ר' מאיר מכל טומאותיכם ומכל גילוליכם ,9,13,655,529,0.22972972972972974,0.2727272727272727
530,ref-bible.0204.13.28.10-ref-bible.0204.13.28.20,ref-t.3.7.5.6.30-ref-t.3.7.5.7.4,614458,614516,103570,103579,ref-bible.204.13.28.10,ref-bible.204.13.28.20,724771,724854,114502,114516,ref-t.3.7.5.6.30,ref-t.3.7.5.7.4,אמנון ביין ואמרתי אליכם הכו את אמנון והמתם אתו אל תיראו ,מתה ואילו בניה מביא ראיה על הבנים ואין צריך להביא על האשה נאמנת אשה שתאמר אילו ,11,16,488,530,0.6708860759493671,0.8823529411764706
532,ref-bible.0201.22.30.19-ref-bible.0201.22.31.14,ref-t.3.7.5.7.4-ref-t.3.7.5.8.5,459816,459909,76710,76724,ref-bible.201.22.30.19,ref-bible.201.22.31.14,724850,724991,114516,114536,ref-t.3.7.5.7.4,ref-t.3.7.5.8.5,ובני מנשה וייטב בעיניהם ויאמר פינחס בן אלעזר הכהן אל בני ראובן ואל בני גד ואל בני מנשה ,אילו בני ואשה שנשאתי למדינת הים הרי היא זו ואילו בניה צריך להביא ראיה על האשה ואין צריך להביא ראיה על הבנים נאמנת אשה שתאמר אילו בני ,18,27,434,532,0.6766917293233082,0.8636363636363636
533,ref-bible.0207.40.31.1-ref-bible.0207.40.31.7,ref-t.3.7.5.16.69-ref-t.3.7.5.16.75,831923,831960,140870,140876,ref-bible.207.40.31.1,ref-bible.207.40.31.7,726936,726973,114855,114861,ref-t.3.7.5.16.69,ref-t.3.7.5.16.75,וקוי יהוה יחליפו כח יעלו אבר כנשרים ,וקויי ייי יחליפו כח יעלו אבר כנשרים ,7,7,594,533,0.1111111111111111,0.0
535,ref-bible.0101.24.1.3-ref-bible.0101.24.2.5,ref-t.3.7.5.17.11-ref-t.3.7.5.17.19,39982,40041,7031,7041,ref-bible.101.24.1.3,ref-bible.101.24.2.5,727088,727133,114878,114885,ref-t.3.7.5.17.11,ref-t.3.7.5.17.19,בא בימים ויהוה ברך את אברהם בכל ויאמר אברהם אל עבדו זקן ,שנ' ואברהם זקן בא בימים וייי ברך את אברהם ,12,9,27,535,0.6964285714285714,0.5
536,ref-bible.0101.26.5.1-ref-bible.0101.26.5.10,ref-t.3.7.5.21.17-ref-t.3.7.5.21.26,47197,47254,8321,8330,ref-bible.101.26.5.1,ref-bible.101.26.5.10,727627,727686,114963,114972,ref-t.3.7.5.21.17,ref-t.3.7.5.21.26,עקב אשר שמע אברהם בקלי וישמר משמרתי מצותי חקותי ותורתי ,עקב אשר שמע אברהם בקולי וישמר משמרתי מצותי חקותי ותורותי ,10,10,28,536,0.03508771929824561,0.0
537,ref-bible.0102.22.4.14-ref-bible.0102.22.4.18,ref-t.4.1.1.1.116-ref-t.4.1.1.1.120,148894,148920,26210,26214,ref-bible.102.22.4.14,ref-bible.102.22.4.18,728404,728430,115087,115091,ref-t.4.1.1.1.116,ref-t.4.1.1.1.120,מיטב שדהו ומיטב כרמו ישלם ,מיטב שדהו ומיטב כרמו ישלם ,5,5,82,537,0.0,0.0
538,ref-bible.0102.21.35.9-ref-bible.0102.21.35.19,ref-t.4.1.3.3.15-ref-t.4.1.3.3.31,148439,148492,26121,26128,ref-bible.102.21.35.9,ref-bible.102.21.35.19,736559,736642,116335,116349,ref-t.4.1.3.3.15,ref-t.4.1.3.3.31,ומכרו את השור החי וחצו את כספו וגם את המת יחצון ,חי וחצי המת וזה נוטל חצי החי וחצי המת שנ' ומכרו את השור החי וחצו את כספו ,11,17,79,538,0.6164383561643836,0.41666666666666663
540,ref-bible.0102.20.10.10-ref-bible.0102.20.10.15,ref-t.4.1.6.18.44-ref-t.4.1.6.18.48,145464,145499,25560,25565,ref-bible.102.20.10.10,ref-bible.102.20.10.15,749931,749961,118420,118424,ref-t.4.1.6.18.44,ref-t.4.1.6.18.48,אתה ובנך ובתך עבדך ואמתך ובהמתך ,אתה ובנך ובתך ועבדך ובהמתך ,6,5,71,540,0.21875,0.16666666666666663
541,ref-bible.0105.5.14.10-ref-bible.0105.5.14.18,ref-t.4.1.6.18.44-ref-t.4.1.6.18.59,351368,351423,58863,58871,ref-bible.105.5.14.10,ref-bible.105.5.14.18,749931,750031,118420,118434,ref-t.4.1.6.18.44,ref-t.4.1.6.18.59,אתה ובנך ובתך ועבדך ואמתך ושורך וחמרך וכל בהמתך ,אתה ובנך ובתך ועבדך ובהמתך בדברות האחרונות הוא אומ' אתה ובנך ובתך ושורך וחמורך וכל בהמתך ,9,16,341,541,0.4606741573033708,0.33333333333333337
542,ref-bible.0209.40.48.11-ref-bible.0209.40.48.20,ref-t.4.1.6.22.47-ref-t.4.1.6.22.57,1063536,1063588,179619,179628,ref-bible.209.40.48.11,ref-bible.209.40.48.20,751546,751601,118671,118679,ref-t.4.1.6.22.47,ref-t.4.1.6.22.57,וחמש אמות מפה ורחב השער שלש אמות מפו ושלש אמות ,שלשים אמה ר' יהודה או' שלשים אמה ובשעת הרוח חמשים אמה ,10,11,662,542,0.6296296296296297,0.7272727272727273
545,ref-bible.0101.6.15.5-ref-bible.0101.6.16.2,ref-t.4.1.6.22.53-ref-t.4.1.6.22.68,10222,10286,1734,1746,ref-bible.101.6.15.5,ref-bible.101.6.16.2,751575,751655,118675,118688,ref-t.4.1.6.22.53,ref-t.4.1.6.22.68,שלש מאות אמה ארך התבה חמשים אמה רחבה ושלשים אמה קומתה צהר תעשה ,אמה ובשעת הרוח חמשים אמה ר' עקיבא או' חמשים אמה ובשעת הרוח שלש מאות אמה מעשה ,13,16,5,545,0.6233766233766234,0.8
546,ref-bible.0102.27.1.7-ref-bible.0102.27.2.1,ref-t.4.1.6.22.53-ref-t.4.1.6.22.68,158771,158834,27911,27922,ref-bible.102.27.1.7,ref-bible.102.27.2.1,751575,751655,118675,118688,ref-t.4.1.6.22.53,ref-t.4.1.6.22.68,אמות ארך וחמש אמות רחב רבוע יהיה המזבח ושלש אמות קמתו ועשית ,אמה ובשעת הרוח חמשים אמה ר' עקיבא או' חמשים אמה ובשעת הרוח שלש מאות אמה מעשה ,12,16,92,546,0.5714285714285714,0.8
548,ref-bible.0209.8.12.15-ref-bible.0209.8.12.24,ref-t.4.1.7.2.52-ref-t.4.1.7.2.60,993196,993240,168153,168161,ref-bible.209.8.12.15,ref-bible.209.8.12.24,754342,754381,119099,119106,ref-t.4.1.7.2.52,ref-t.4.1.7.2.60,כי אמרים אין יהוה ראה אתנו עזב יהוה את הארץ ,כי אמרו אין רואה אותנו עזב ייי את הארץ ,10,9,636,548,0.25,0.0
549,ref-bible.0102.21.6.11-ref-bible.0102.21.7.1,ref-t.4.1.7.5.18-ref-t.4.1.7.5.23,146837,146881,25803,25809,ref-bible.102.21.6.11,ref-bible.102.21.7.1,755275,755306,119241,119245,ref-t.4.1.7.5.18,ref-t.4.1.7.5.23,ורצע אדניו את אזנו במרצע ועבדו לעלם וכי ,ורצע אדניו את אזנו במרצע וכי ,8,6,74,549,0.275,0.25
550,ref-bible.0105.27.5.6-ref-bible.0105.27.5.11,ref-t.4.1.7.6.12-ref-t.4.1.7.6.17,392416,392445,65630,65635,ref-bible.105.27.5.6,ref-bible.105.27.5.11,755537,755566,119288,119293,ref-t.4.1.7.6.12,ref-t.4.1.7.6.17,מזבח אבנים לא תניף עליהם ברזל ,מזבח אבנים לא תניף עליהן ברזל ,6,6,395,550,0.03333333333333333,0.33333333333333337
551,ref-bible.0201.8.31.13-ref-bible.0201.8.31.20,ref-t.4.1.7.6.12-ref-t.4.1.7.6.17,428221,428260,71533,71539,ref-bible.201.8.31.13,ref-bible.201.8.31.20,755537,755566,119288,119293,ref-t.4.1.7.6.12,ref-t.4.1.7.6.17,מזבח אבנים שלמות אשר לא הניף עליהן ברזל ,מזבח אבנים לא תניף עליהן ברזל ,8,6,421,551,0.275,0.5
552,ref-bible.0105.5.29.1-ref-bible.0105.5.29.8,ref-t.4.1.7.9.25-ref-t.4.1.7.9.32,352519,352553,59051,59058,ref-bible.105.5.29.1,ref-bible.105.5.29.8,756858,756893,119498,119505,ref-t.4.1.7.9.25,ref-t.4.1.7.9.32,מי יתן והיה לבבם זה להם ליראה אתי ,מי יתן והיה לבבם זה להם ליראה אותי ,8,8,343,552,0.02857142857142857,0.0
553,ref-bible.0301.78.36.1-ref-bible.0301.78.38.3,ref-t.4.1.7.9.43-ref-t.4.1.7.9.60,1207769,1207855,205199,205213,ref-bible.301.78.36.1,ref-bible.301.78.38.3,756945,757042,119513,119530,ref-t.4.1.7.9.43,ref-t.4.1.7.9.60,ויפתוהו בפיהם ובלשונם יכזבו לו ולבם לא נכון עמו ולא נאמנו בבריתו והוא רחום יכפר ,ויפתוהו בפיהם ובלשונם יכזבו לו לו ולבם לא נכון עמו ולא נאמנו בבריתו אע'פ כן והוא רחום יכפר ,15,18,737,553,0.12087912087912088,0.1428571428571429
554,ref-bible.0302.26.23.1-ref-bible.0302.26.23.9,ref-t.4.1.7.9.63-ref-t.4.1.7.9.71,1286488,1286529,219803,219811,ref-bible.302.26.23.1,ref-bible.302.26.23.9,757056,757099,119533,119541,ref-t.4.1.7.9.63,ref-t.4.1.7.9.71,כסף סיגים מצפה על חרש שפתים דלקים ולב רע ,כסף סיגים מצופה על חרש שפתים דולקים ולב רע ,9,9,770,554,0.046511627906976744,0.0
555,ref-bible.0101.9.9.7-ref-bible.0101.9.10.12,ref-t.4.1.7.11.13-ref-t.4.1.7.11.30,14588,14666,2503,2517,ref-bible.101.9.9.7,ref-bible.101.9.10.12,757428,757527,119595,119607,ref-t.4.1.7.11.13,ref-t.4.1.7.11.30,ואת זרעכם אחריכם ואת כל נפש החיה אשר אתכם בעוף בבהמה ובכל חית הארץ אתכם ,ואת ההקדשות אין משלם אלא קרן את הבהמה את החיה ואת העופות ואת הכסות ואת הפירות ואת הכלים ,15,18,11,555,0.6590909090909091,0.736842105263158
556,ref-bible.0102.21.37.7-ref-bible.0102.21.37.14,ref-t.4.1.7.12.4-ref-t.4.1.7.12.16,148606,148644,26154,26161,ref-bible.102.21.37.7,ref-bible.102.21.37.14,757599,757663,119617,119629,ref-t.4.1.7.12.4,ref-t.4.1.7.12.16,וטבחו או מכרו חמשה בקר ישלם תחת השור ,טבחו ומכרו משלם חמשה שה משלם ארבעה שנ' חמשה בקר ישלם תחת השור ,8,13,80,556,0.4838709677419355,0.4545454545454546
557,ref-bible.0302.29.24.1-ref-bible.0302.29.24.9,ref-t.4.1.7.13.77-ref-t.4.1.7.13.85,1289896,1289936,220462,220470,ref-bible.302.29.24.1,ref-bible.302.29.24.9,758021,758061,119686,119694,ref-t.4.1.7.13.77,ref-t.4.1.7.13.85,חולק עם גנב שונא נפשו אלה ישמע ולא יגיד ,חולק עם גנב שונא נפשו אלה ישמע ולא יגיד ,9,9,772,557,0.0,0.0
558,ref-bible.0105.22.1.1-ref-bible.0105.22.1.9,ref-t.4.1.8.10.43-ref-t.4.1.8.10.51,383353,383388,64087,64093,ref-bible.105.22.1.1,ref-bible.105.22.1.9,763196,763231,120401,120407,ref-t.4.1.8.10.43,ref-t.4.1.8.10.51,לא תראה את שור אחיך או את שיו נדחים ,לא תראה את שור אחיך או את שיו נדחים ,9,9,386,558,0.0,0.0
559,ref-bible.0201.12.8.6-ref-bible.0201.12.8.12,ref-t.4.1.8.19.18-ref-t.4.1.8.19.26,437878,437927,73104,73110,ref-bible.201.12.8.6,ref-bible.201.12.8.12,766023,766087,120852,120860,ref-t.4.1.8.19.18,ref-t.4.1.8.19.26,ובנגב החתי האמרי והכנעני הפרזי החוי והיבוסי ,ובנגב וכן לפניהן החתי והאמרי והכנעני והפרזי והחוי והיבוסי ,7,9,425,559,0.2413793103448276,0.2222222222222222
560,ref-bible.0102.13.5.7-ref-bible.0102.13.5.11,ref-t.4.1.8.19.21-ref-t.4.1.8.19.26,131397,131435,23154,23158,ref-bible.102.13.5.7,ref-bible.102.13.5.11,766042,766087,120855,120860,ref-t.4.1.8.19.21,ref-t.4.1.8.19.26,הכנעני והחתי והאמרי והחוי והיבוסי ,החתי והאמרי והכנעני והפרזי והחוי והיבוסי ,5,6,63,560,0.3902439024390244,0.16666666666666663
561,ref-bible.0102.23.23.7-ref-bible.0102.23.23.12,ref-t.4.1.8.19.21-ref-t.4.1.8.19.26,151682,151726,26754,26759,ref-bible.102.23.23.7,ref-bible.102.23.23.12,766042,766087,120855,120860,ref-t.4.1.8.19.21,ref-t.4.1.8.19.26,האמרי והחתי והפרזי והכנעני החוי והיבוסי ,החתי והאמרי והכנעני והפרזי והחוי והיבוסי ,6,6,84,561,0.36585365853658536,0.0
562,ref-bible.0102.33.2.6-ref-bible.0102.33.2.11,ref-t.4.1.8.19.21-ref-t.4.1.8.19.26,173132,173175,30332,30337,ref-bible.102.33.2.6,ref-bible.102.33.2.11,766042,766087,120855,120860,ref-t.4.1.8.19.21,ref-t.4.1.8.19.26,הכנעני האמרי והחתי והפרזי החוי והיבוסי ,החתי והאמרי והכנעני והפרזי והחוי והיבוסי ,6,6,105,562,0.24390243902439024,0.0
563,ref-bible.0105.20.17.4-ref-bible.0105.20.17.9,ref-t.4.1.8.19.21-ref-t.4.1.8.19.26,381181,381223,63701,63706,ref-bible.105.20.17.4,ref-bible.105.20.17.9,766042,766087,120855,120860,ref-t.4.1.8.19.21,ref-t.4.1.8.19.26,החתי והאמרי הכנעני והפרזי החוי והיבוסי ,החתי והאמרי והכנעני והפרזי והחוי והיבוסי ,6,6,375,563,0.04878048780487805,0.0
564,ref-bible.0201.9.1.17-ref-bible.0201.9.1.22,ref-t.4.1.8.19.21-ref-t.4.1.8.19.26,428816,428857,71623,71628,ref-bible.201.9.1.17,ref-bible.201.9.1.22,766042,766087,120855,120860,ref-t.4.1.8.19.21,ref-t.4.1.8.19.26,החתי והאמרי הכנעני הפרזי החוי והיבוסי ,החתי והאמרי והכנעני והפרזי והחוי והיבוסי ,6,6,423,564,0.07317073170731707,0.0
565,ref-bible.0201.11.3.4-ref-bible.0201.11.3.9,ref-t.4.1.8.19.21-ref-t.4.1.8.19.26,435218,435261,72659,72664,ref-bible.201.11.3.4,ref-bible.201.11.3.9,766042,766087,120855,120860,ref-t.4.1.8.19.21,ref-t.4.1.8.19.26,והאמרי והחתי והפרזי והיבוסי בהר והחוי ,החתי והאמרי והכנעני והפרזי והחוי והיבוסי ,6,6,424,565,0.43902439024390244,0.2857142857142857
566,ref-bible.0205.9.20.5-ref-bible.0205.9.20.9,ref-t.4.1.8.19.21-ref-t.4.1.8.19.26,674372,674405,114037,114041,ref-bible.205.9.20.5,ref-bible.205.9.20.9,766042,766087,120855,120860,ref-t.4.1.8.19.21,ref-t.4.1.8.19.26,האמרי החתי הפרזי החוי והיבוסי ,החתי והאמרי והכנעני והפרזי והחוי והיבוסי ,5,6,527,566,0.3170731707317073,0.16666666666666663
568,ref-bible.0310.9.8.13-ref-bible.0310.9.8.16,ref-t.4.1.8.19.21-ref-t.4.1.8.19.26,1411940,1411968,242685,242688,ref-bible.310.9.8.13,ref-bible.310.9.8.16,766042,766087,120855,120860,ref-t.4.1.8.19.21,ref-t.4.1.8.19.26,החתי האמרי והפרזי והיבוסי ,החתי והאמרי והכנעני והפרזי והחוי והיבוסי ,4,6,841,568,0.36585365853658536,0.33333333333333337
569,ref-bible.0104.34.15.7-ref-bible.0104.34.15.11,ref-t.4.1.8.19.34-ref-t.4.1.8.19.38,333618,333645,55884,55888,ref-bible.104.34.15.7,ref-bible.104.34.15.11,766132,766162,120867,120871,ref-t.4.1.8.19.34,ref-t.4.1.8.19.38,מעבר לירדן ירחו קדמה מזרחה ,ומעבר לירדן יריחי קדמה מזרחה ,5,5,319,569,0.10344827586206896,0.33333333333333337
571,ref-bible.0104.32.19.4-ref-bible.0104.32.19.14,ref-t.4.1.8.19.34-ref-t.4.1.8.19.56,328345,328405,55039,55049,ref-bible.104.32.19.4,ref-bible.104.32.19.14,766132,766248,120867,120881,ref-t.4.1.8.19.34,ref-t.4.1.8.19.56,אתם מעבר לירדן והלאה כי באה נחלתנו אלינו מעבר הירדן מזרחה ,ומעבר לירדן יריחי קדמה מזרחה ירדן שביריחו דברי ר' יהודה ר' שמעון בן יוחיי או' הרי הוא או' כי אתם עוברים את הירדן ,11,23,312,571,0.7522123893805309,0.8
572,ref-bible.0312.6.62.12-ref-bible.0312.6.63.5,ref-t.4.1.8.19.36-ref-t.4.1.8.19.56,1471934,1471978,253068,253074,ref-bible.312.6.62.12,ref-bible.312.6.63.5,766146,766248,120869,120881,ref-t.4.1.8.19.36,ref-t.4.1.8.19.56,ואת מגרשיה ומעבר לירדן ירחו למזרח הירדן ,יריחי קדמה מזרחה ירדן שביריחו דברי ר' יהודה ר' שמעון בן יוחיי או' הרי הוא או' כי אתם עוברים את הירדן ,7,21,871,572,0.7524752475247525,0.8421052631578947
573,ref-bible.0105.4.22.1-ref-bible.0105.4.22.14,ref-t.4.1.8.19.52-ref-t.4.1.8.19.66,348178,348249,58350,58361,ref-bible.105.4.22.1,ref-bible.105.4.22.14,766225,766300,120878,120890,ref-t.4.1.8.19.52,ref-t.4.1.8.19.66,כי אנכי מת בארץ הזאת אינני עבר את הירדן ואתם עברים וירשתם את הארץ ,כי אתם עוברים את הירדן ארצה כנען כיון שאתם עוברים את הירדן הרי אתם כארץ ,14,15,337,573,0.5555555555555556,0.6153846153846154
574,ref-bible.0102.21.19.1-ref-bible.0102.21.19.8,ref-t.4.1.9.7.6-ref-t.4.1.9.7.13,147429,147472,25913,25920,ref-bible.102.21.19.1,ref-bible.102.21.19.8,767906,767949,121156,121163,ref-t.4.1.9.7.6,ref-t.4.1.9.7.13,אם יקום והתהלך בחוץ על משענתו ונקה המכה ,אם יקום והתהלך בחוץ על משענתו ונקה המכה ,8,8,75,574,0.0,0.0
575,ref-bible.0102.21.22.9-ref-bible.0102.21.22.13,ref-t.4.1.9.17.18-ref-t.4.1.9.17.22,147643,147667,25957,25960,ref-bible.102.21.22.9,ref-bible.102.21.22.13,769902,769926,121474,121477,ref-t.4.1.9.17.18,ref-t.4.1.9.17.22,ולא יהיה אסון ענוש יענש ,ולא יהיה אסון ענוש יענש ,5,5,76,575,0.0,0.0
576,ref-bible.0303.42.7.26-ref-bible.0303.42.8.7,ref-t.4.1.9.29.23-ref-t.4.1.9.29.31,1334490,1334531,229028,229035,ref-bible.303.42.7.26,ref-bible.303.42.8.7,772348,772393,121869,121877,ref-t.4.1.9.29.23,ref-t.4.1.9.29.31,איוב ועתה קחו לכם שבעה פרים ושבעה אילים ,איוב שנ' ועתה קחו לכם שבעה פרים ושבעה אלים ,8,9,790,576,0.11627906976744186,0.125
577,ref-bible.0303.42.10.2-ref-bible.0303.42.10.9,ref-t.4.1.9.29.35-ref-t.4.1.9.29.41,1334771,1334810,229077,229083,ref-bible.303.42.10.2,ref-bible.303.42.10.9,772409,772442,121881,121886,ref-t.4.1.9.29.35,ref-t.4.1.9.29.41,שב את שבית שבות איוב בהתפללו בעד רעהו ,שב את שבות איוב בהתפללו בעד רעהו ,8,7,791,577,0.13157894736842105,0.1428571428571429
578,ref-bible.0105.13.18.12-ref-bible.0105.13.18.16,ref-t.4.1.9.30.10-ref-t.4.1.9.30.14,369541,369569,61732,61736,ref-bible.105.13.18.12,ref-bible.105.13.18.16,772485,772513,121889,121893,ref-t.4.1.9.30.10,ref-t.4.1.9.30.14,ונתן לך רחמים ורחמך והרבך ,ונתן לך רחמים ורחמך והרבך ,5,5,352,578,0.0,0.0
579,ref-bible.0301.3.8.1-ref-bible.0301.3.8.6,ref-t.4.1.9.31.28-ref-t.4.1.9.31.33,1154674,1154704,195312,195317,ref-bible.301.3.8.1,ref-bible.301.3.8.6,772719,772748,121929,121934,ref-t.4.1.9.31.28,ref-t.4.1.9.31.33,קומה יהוה הושיעני אלהי כי הכית ,קומה ייי הושיענו אלהי כי הכית ,6,6,707,579,0.12903225806451613,0.0
580,ref-bible.0104.5.8.12-ref-bible.0104.5.8.18,ref-t.4.1.10.18.31-ref-t.4.1.10.18.37,264780,264813,45141,45147,ref-bible.104.5.8.12,ref-bible.104.5.8.18,777286,777321,122632,122638,ref-t.4.1.10.18.31,ref-t.4.1.10.18.37,מלבד איל הכפרים אשר יכפר בו עליו ,מלבד איל הכפורים אשר יכפר בו עליו ,7,7,253,580,0.029411764705882353,0.0
581,ref-bible.0101.30.31.1-ref-bible.0101.30.31.12,ref-t.4.2.3.5.51-ref-t.4.2.3.5.62,58285,58337,10371,10382,ref-bible.101.30.31.1,ref-bible.101.30.31.12,795648,795703,125598,125609,ref-t.4.2.3.5.51,ref-t.4.2.3.5.62,ויאמר מה אתן לך ויאמר יעקב לא תתן לי מאומה אם תעשה ,אומ' מאתים שלי נותן להם מנה והשאר לא יתן להם עד שיעשה ,12,12,39,581,0.6666666666666666,0.8571428571428572
582,ref-bible.0302.30.4.18-ref-bible.0302.30.5.2,ref-t.4.2.3.25.136-ref-t.4.2.3.25.143,1290252,1290285,220531,220539,ref-bible.302.30.4.18,ref-bible.302.30.5.2,800745,800776,126427,126434,ref-t.4.2.3.25.136,ref-t.4.2.3.25.143,מה שמו ומה שם בנו כי תדע כל אמרת ,מה שמו ומה שם בנו כי תדע ואו' ,9,8,773,582,0.18181818181818182,0.4285714285714286
583,ref-bible.0302.19.14.1-ref-bible.0302.19.14.7,ref-t.4.2.3.25.144-ref-t.4.2.3.25.150,1277592,1277629,218047,218053,ref-bible.302.19.14.1,ref-bible.302.19.14.7,800777,800813,126435,126441,ref-t.4.2.3.25.144,ref-t.4.2.3.25.150,בית והון נחלת אבות ומיהוה אשה משכלת ,בית והון נחלת אבות ומייי אשה משכלת ,7,7,760,583,0.08333333333333333,0.0
585,ref-bible.0205.21.6.8-ref-bible.0205.21.6.20,ref-t.4.2.4.7.6-ref-t.4.2.4.7.16,707501,707552,119596,119605,ref-bible.205.21.6.8,ref-bible.205.21.6.20,803258,803308,126837,126846,ref-t.4.2.4.7.6,ref-t.4.2.4.7.16,ואמר לו תנה לי את כרמך בכסף או אם חפץ אתה אתנה לך ,ואמ' לו תנה לי ואני נותנה לך כדרך שאתה נותן לי ,13,11,541,585,0.54,0.8333333333333334
586,ref-bible.0201.15.18.15-ref-bible.0201.15.19.18,ref-t.4.2.4.7.8-ref-t.4.2.4.7.16,443675,443760,74112,74129,ref-bible.201.15.18.15,ref-bible.201.15.19.18,803267,803308,126838,126846,ref-t.4.2.4.7.8,ref-t.4.2.4.7.16,לך ותאמר תנה לי ברכה כי ארץ הנגב נתתני ונתתה לי גלת מים ויתן לה את גלת עליות ואת ,תנה לי ואני נותנה לך כדרך שאתה נותן לי ,19,9,429,586,0.691358024691358,0.8571428571428572
587,ref-bible.0313.27.5.9-ref-bible.0313.27.5.21,ref-t.4.2.5.13.13-ref-t.4.2.5.13.29,1566954,1567019,268672,268684,ref-bible.313.27.5.9,ref-bible.313.27.5.21,808899,808983,127685,127696,ref-t.4.2.5.13.13,ref-t.4.2.5.13.29,ויתנו לו בני עמון בשנה ההיא מאה ככר כסף ועשרת אלפים כרים חטים ,בעשרת כורין חטין ואמ' לו תן לי מאתים דינר ואפרנסה ואני נותן לך שנים עשר חדש שנים ,13,17,937,587,0.691358024691358,0.6470588235294117
589,ref-bible.0205.21.6.8-ref-bible.0205.21.6.20,ref-t.4.2.5.16.11-ref-t.4.2.5.16.21,707501,707552,119596,119605,ref-bible.205.21.6.8,ref-bible.205.21.6.20,809567,809617,127796,127805,ref-t.4.2.5.16.11,ref-t.4.2.5.16.21,ואמר לו תנה לי את כרמך בכסף או אם חפץ אתה אתנה לך ,ואמ' לו תנם לי ואני נותן לך כדרך שאתה נותנן לו ,13,11,542,589,0.52,0.8571428571428572
590,ref-bible.0101.34.9.2-ref-bible.0101.34.10.1,ref-t.4.2.5.16.13-ref-t.4.2.5.16.20,67463,67511,12037,12045,ref-bible.101.34.9.2,ref-bible.101.34.10.1,809576,809614,127797,127804,ref-t.4.2.5.16.13,ref-t.4.2.5.16.20,אתנו בנתיכם תתנו לנו ואת בנתינו תקחו לכם ואתנו ,תנם לי ואני נותן לך כדרך שאתה נותנן ,9,8,43,590,0.6808510638297872,0.8461538461538461
591,ref-bible.0201.15.18.15-ref-bible.0201.15.19.18,ref-t.4.2.5.16.13-ref-t.4.2.5.16.21,443675,443760,74112,74129,ref-bible.201.15.18.15,ref-bible.201.15.19.18,809576,809617,127797,127805,ref-t.4.2.5.16.13,ref-t.4.2.5.16.21,לך ותאמר תנה לי ברכה כי ארץ הנגב נתתני ונתתה לי גלת מים ויתן לה את גלת עליות ואת ,תנם לי ואני נותן לך כדרך שאתה נותנן לו ,19,9,430,591,0.7160493827160493,0.875
592,ref-bible.0101.34.9.2-ref-bible.0101.34.10.1,ref-t.4.2.5.17.13-ref-t.4.2.5.17.20,67463,67511,12037,12045,ref-bible.101.34.9.2,ref-bible.101.34.10.1,809712,809751,127823,127830,ref-t.4.2.5.17.13,ref-t.4.2.5.17.20,אתנו בנתיכם תתנו לנו ואת בנתינו תקחו לכם ואתנו ,תנם לי ואני נותנם לך כדרך שאתה נותנם ,9,8,44,592,0.6595744680851063,0.9166666666666666
